lat,long,street_width_res1000,street_traffic_res1000,street_lanes_res1000,street_orientation_res1000,street_type_res1000,high_way_res1000
40.84053167,-73.92617667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84058,-73.92614833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84063,-73.92611667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84068,-73.92609167,34.680424,4.0,2.75,2.0,1.0,1.0
40.840725,-73.92606167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84077333,-73.92603167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84082333,-73.925995,34.680424,4.0,2.75,2.0,1.0,1.0
40.84087333,-73.92596,34.680424,4.0,2.75,2.0,1.0,1.0
40.84092,-73.925925,34.680424,4.0,2.75,2.0,1.0,1.0
40.84096833,-73.925895,34.680424,4.0,2.75,2.0,1.0,1.0
40.84102,-73.92586,34.680424,4.0,2.75,2.0,1.0,1.0
40.84107,-73.92585333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84111833,-73.92581833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84122167,-73.925755,34.680424,4.0,2.75,2.0,1.0,1.0
40.841355,-73.92569,34.680424,4.0,2.75,2.0,1.0,1.0
40.84139,-73.925665,34.680424,4.0,2.75,2.0,1.0,1.0
40.84146333,-73.92562167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84149667,-73.92559667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84152667,-73.92557833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84154667,-73.92556333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84177667,-73.92549333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84189667,-73.92543167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84195333,-73.92538833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84206833,-73.9253,34.680424,4.0,2.75,2.0,1.0,1.0
40.842145,-73.92524,34.680424,4.0,2.75,2.0,1.0,1.0
40.84217333,-73.925225,34.680424,4.0,2.75,2.0,1.0,1.0
40.84220167,-73.92520667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84222833,-73.92518667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84226,-73.92516167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84232667,-73.92509833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84236667,-73.92507833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84242,-73.92504833,34.680424,4.0,2.75,2.0,1.0,1.0
40.842465,-73.92501667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84250333,-73.92498333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84253333,-73.924945,34.680424,4.0,2.75,2.0,1.0,1.0
40.842565,-73.92490667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84259833,-73.92487333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84263667,-73.92485333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84267667,-73.92481333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84271333,-73.92479167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84276667,-73.92477,34.680424,4.0,2.75,2.0,1.0,1.0
40.84281833,-73.92473833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84288667,-73.92471833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84296,-73.92469333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84302833,-73.92467833,34.680424,4.0,2.75,2.0,1.0,1.0
40.843155,-73.92464667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84321333,-73.92464167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84326333,-73.92463667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84333667,-73.924625,34.680424,4.0,2.75,2.0,1.0,1.0
40.84336,-73.92462167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84337667,-73.92462333,34.680424,4.0,2.75,2.0,1.0,1.0
40.843475,-73.92458833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84352167,-73.924555,34.680424,4.0,2.75,2.0,1.0,1.0
40.84357333,-73.92452167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84363167,-73.92443,34.680424,4.0,2.75,2.0,1.0,1.0
40.84373,-73.92432,34.680424,4.0,2.75,2.0,1.0,1.0
40.84374833,-73.92429833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84376833,-73.92427833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84378833,-73.92425667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84380667,-73.92424,34.680424,4.0,2.75,2.0,1.0,1.0
40.843825,-73.92423,34.680424,4.0,2.75,2.0,1.0,1.0
40.84387333,-73.92417667,34.680424,4.0,2.75,2.0,1.0,1.0
40.843905,-73.92416167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84393833,-73.92415,34.680424,4.0,2.75,2.0,1.0,1.0
40.84396833,-73.92412667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84398833,-73.92408833,34.680424,4.0,2.75,2.0,1.0,1.0
40.844,-73.92405,34.680424,4.0,2.75,2.0,1.0,1.0
40.84401833,-73.92400833,34.680424,4.0,2.75,2.0,1.0,1.0
40.844065,-73.92392833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84408833,-73.92389,34.680424,4.0,2.75,2.0,1.0,1.0
40.84411,-73.92384833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84412333,-73.92378833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84414333,-73.923655,34.680424,4.0,2.75,2.0,1.0,1.0
40.844145,-73.92360833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84410333,-73.92344833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84410167,-73.92342333,34.680424,4.0,2.75,2.0,1.0,1.0
40.844055,-73.92328333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84403833,-73.92326333,34.680424,4.0,2.75,2.0,1.0,1.0
40.843985,-73.92326,34.680424,4.0,2.75,2.0,1.0,1.0
40.84391333,-73.92325833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84383833,-73.92325,34.680424,4.0,2.75,2.0,1.0,1.0
40.843755,-73.92323333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84368167,-73.92323167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84361833,-73.92323667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84356667,-73.92323833,34.680424,4.0,2.75,2.0,1.0,1.0
40.843525,-73.92323667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84348833,-73.92323667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84345,-73.923235,34.680424,4.0,2.75,2.0,1.0,1.0
40.843415,-73.92323333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84338667,-73.92323333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84336167,-73.92323167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84333833,-73.92323,34.680424,4.0,2.75,2.0,1.0,1.0
40.84323,-73.923205,34.680424,4.0,2.75,2.0,1.0,1.0
40.84317167,-73.92319667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84308,-73.92316833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84304167,-73.92315833,34.680424,4.0,2.75,2.0,1.0,1.0
40.843,-73.923145,34.680424,4.0,2.75,2.0,1.0,1.0
40.84289667,-73.9231,34.680424,4.0,2.75,2.0,1.0,1.0
40.84283833,-73.923075,34.680424,4.0,2.75,2.0,1.0,1.0
40.84277167,-73.92304333,34.680424,4.0,2.75,2.0,1.0,1.0
40.842695,-73.923015,34.680424,4.0,2.75,2.0,1.0,1.0
40.842615,-73.92298833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84252833,-73.922955,34.680424,4.0,2.75,2.0,1.0,1.0
40.84244667,-73.92292333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84236167,-73.92289667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84227667,-73.92287,34.680424,4.0,2.75,2.0,1.0,1.0
40.84219,-73.92283833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84210333,-73.9228,34.680424,4.0,2.75,2.0,1.0,1.0
40.84201667,-73.92275667,34.680424,4.0,2.75,2.0,1.0,1.0
40.841935,-73.92271,34.680424,4.0,2.75,2.0,1.0,1.0
40.841855,-73.92267167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84177833,-73.92264,34.680424,4.0,2.75,2.0,1.0,1.0
40.84170333,-73.92261167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84163,-73.92258333,34.680424,4.0,2.75,2.0,1.0,1.0
40.841555,-73.92255,34.680424,4.0,2.75,2.0,1.0,1.0
40.84148333,-73.9225,34.680424,4.0,2.75,2.0,1.0,1.0
40.84141333,-73.92245333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84134833,-73.92240667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84129,-73.92235667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84124167,-73.922305,34.680424,4.0,2.75,2.0,1.0,1.0
40.84119833,-73.92225667,34.680424,4.0,2.75,2.0,1.0,1.0
40.841155,-73.92221667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84111833,-73.92219,34.680424,4.0,2.75,2.0,1.0,1.0
40.84109,-73.92217,34.680424,4.0,2.75,2.0,1.0,1.0
40.84107167,-73.92215667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84106167,-73.92201833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84107667,-73.922,34.680424,4.0,2.75,2.0,1.0,1.0
40.84126667,-73.92178167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84130667,-73.92173833,34.680424,4.0,2.75,2.0,1.0,1.0
40.841325,-73.921715,34.680424,4.0,2.75,2.0,1.0,1.0
40.841505,-73.92150667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84154167,-73.921485,34.680424,4.0,2.75,2.0,1.0,1.0
40.841585,-73.92145833,34.680424,4.0,2.75,2.0,1.0,1.0
40.841635,-73.92143,34.680424,4.0,2.75,2.0,1.0,1.0
40.84168833,-73.92138667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84174833,-73.921335,34.680424,4.0,2.75,2.0,1.0,1.0
40.84181,-73.92128667,34.680424,4.0,2.75,2.0,1.0,1.0
40.841865,-73.92124667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84191333,-73.92120667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84195833,-73.92118,34.680424,4.0,2.75,2.0,1.0,1.0
40.841995,-73.92115,34.680424,4.0,2.75,2.0,1.0,1.0
40.84212667,-73.92107,34.680424,4.0,2.75,2.0,1.0,1.0
40.842175,-73.921045,34.680424,4.0,2.75,2.0,1.0,1.0
40.84221667,-73.92103833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84230167,-73.92101833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84235,-73.92098333,34.680424,4.0,2.75,2.0,1.0,1.0
40.842405,-73.92094167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84246,-73.92090333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84251833,-73.92086333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84257667,-73.92082167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84263333,-73.92077833,34.680424,4.0,2.75,2.0,1.0,1.0
40.842685,-73.92073833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84272833,-73.920695,34.680424,4.0,2.75,2.0,1.0,1.0
40.84276667,-73.920655,34.680424,4.0,2.75,2.0,1.0,1.0
40.842805,-73.92061833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84284667,-73.92058333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84288833,-73.92055167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84293333,-73.92051167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84299,-73.92047167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84311167,-73.92038333,34.680424,4.0,2.75,2.0,1.0,1.0
40.843175,-73.92034,34.680424,4.0,2.75,2.0,1.0,1.0
40.843235,-73.9203,34.680424,4.0,2.75,2.0,1.0,1.0
40.84329667,-73.92026167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84335667,-73.92022667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84341167,-73.92019167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84345833,-73.92016167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84349167,-73.92014333,34.680424,4.0,2.75,2.0,1.0,1.0
40.843505,-73.92013667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84351167,-73.92012167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84353,-73.92009333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84349167,-73.91981167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84346167,-73.91974667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84342833,-73.91968167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84340167,-73.919615,34.680424,4.0,2.75,2.0,1.0,1.0
40.843375,-73.91954833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84335333,-73.91948333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84333667,-73.91942667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84332167,-73.91938333,34.680424,4.0,2.75,2.0,1.0,1.0
40.843315,-73.91935667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84334833,-73.91925,34.680424,4.0,2.75,2.0,1.0,1.0
40.84337667,-73.91921167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84341333,-73.91917667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84345167,-73.91914333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84349667,-73.91910833,34.680424,4.0,2.75,2.0,1.0,1.0
40.843595,-73.91901833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84365333,-73.91897,34.680424,4.0,2.75,2.0,1.0,1.0
40.84371167,-73.91892667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84376833,-73.91887833,34.680424,4.0,2.75,2.0,1.0,1.0
40.843825,-73.91883333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84388167,-73.918785,34.680424,4.0,2.75,2.0,1.0,1.0
40.84393833,-73.91873333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84404667,-73.91863167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84410167,-73.91855667,34.680424,4.0,2.75,2.0,1.0,1.0
40.844155,-73.91848833,34.680424,4.0,2.75,2.0,1.0,1.0
40.84421167,-73.91845167,34.680424,4.0,2.75,2.0,1.0,1.0
40.84428,-73.91842667,34.680424,4.0,2.75,2.0,1.0,1.0
40.84435333,-73.918405,34.680424,4.0,2.75,2.0,1.0,1.0
40.84442833,-73.91838333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84458167,-73.91835333,34.680424,4.0,2.75,2.0,1.0,1.0
40.84473833,-73.91832667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84491333,-73.9183,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84500667,-73.91828667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.8451,-73.91827333,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84518333,-73.91826333,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84526667,-73.91825667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84534333,-73.91824667,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84541833,-73.91824333,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84549333,-73.91822667,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84557,-73.918195,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84565333,-73.91817667,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84573167,-73.91817667,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84580167,-73.91817333,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84584667,-73.91815667,37.645523,3.0,3.402985,2.0,1.0,0.0
40.845895,-73.918145,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84595,-73.91814167,37.645523,3.0,3.402985,2.0,1.0,0.0
40.846,-73.91813833,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84604667,-73.91813667,37.645523,3.0,3.402985,2.0,1.0,0.0
40.846085,-73.91813333,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84611333,-73.91813667,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84617,-73.91809,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84618833,-73.91806833,37.645523,3.0,3.402985,2.0,1.0,0.0
40.846195,-73.91803333,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84620833,-73.91797833,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84622333,-73.91790833,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84623333,-73.91777667,37.645523,3.0,3.402985,2.0,1.0,0.0
40.846245,-73.91772667,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84625,-73.91766833,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84625833,-73.917605,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84626333,-73.917505,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84624667,-73.91747,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84623167,-73.91744333,37.645523,3.0,3.402985,2.0,1.0,0.0
40.846215,-73.917425,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84618833,-73.91739167,37.645523,3.0,3.402985,2.0,1.0,0.0
40.846165,-73.917345,37.645523,3.0,3.402985,2.0,1.0,0.0
40.846135,-73.91733333,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84609,-73.917325,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84602833,-73.917315,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84596333,-73.91730833,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84590167,-73.91730667,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84583667,-73.91730333,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84576333,-73.91729667,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84568167,-73.91728667,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84552333,-73.91730333,37.645523,3.0,3.402985,2.0,1.0,0.0
40.84544167,-73.917315,37.645523,3.0,3.402985,2.0,1.0,0.0
40.845275,-73.91735667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.845195,-73.91740167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84503833,-73.917495,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84496,-73.91753667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84487667,-73.91757167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84479167,-73.91759833,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84470167,-73.91761667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84461833,-73.91762167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.844535,-73.91761167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.844455,-73.91761,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84438333,-73.91760833,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84432,-73.91760333,37.458565,4.0,3.019337,2.0,1.0,1.0
40.844225,-73.91759,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84414,-73.91747,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84407667,-73.91731,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84404,-73.91723167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84397167,-73.917075,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84390667,-73.91688167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84380333,-73.91673667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84378333,-73.91669167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84376,-73.91664333,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84373833,-73.91659167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84371,-73.91650667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84364667,-73.91625667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84361667,-73.91619833,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84358833,-73.91613,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84356667,-73.91606667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84354167,-73.91601333,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84351333,-73.91598,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84349333,-73.91596,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84337833,-73.91581833,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84339167,-73.91579667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84338,-73.91570333,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84337167,-73.91567167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84341333,-73.915565,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84344,-73.91553167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84346,-73.91551167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84347333,-73.91549,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84352667,-73.91542,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84432167,-73.91458,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84437167,-73.91453667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.844415,-73.91449833,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84447,-73.91444333,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84452833,-73.914395,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84459167,-73.91435,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84464667,-73.91430833,37.458565,4.0,3.019337,2.0,1.0,1.0
40.844705,-73.914255,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84474667,-73.91422167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84478667,-73.914185,37.458565,4.0,3.019337,2.0,1.0,1.0
40.844905,-73.91406333,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84504333,-73.91398167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84508167,-73.913945,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84509667,-73.913915,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84509167,-73.91383,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84507667,-73.913775,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84505333,-73.91371333,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84504333,-73.91364833,37.458565,4.0,3.019337,2.0,1.0,1.0
40.845035,-73.91358333,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84496,-73.91333667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84493833,-73.91327333,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84491333,-73.91320833,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84489,-73.91313833,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84487333,-73.91306333,37.458565,4.0,3.019337,2.0,1.0,1.0
40.844855,-73.91299667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84483667,-73.91293833,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84481833,-73.91288167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84479,-73.91282833,37.458565,4.0,3.019337,2.0,1.0,1.0
40.844765,-73.912765,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84474,-73.91269667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84471667,-73.91262667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84470167,-73.91255667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.8447,-73.91248833,37.458565,4.0,3.019337,2.0,1.0,1.0
40.844685,-73.91243,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84467167,-73.912375,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84466667,-73.91233167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84472333,-73.91223333,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84477167,-73.91215167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84478667,-73.912105,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84485167,-73.91202,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84487833,-73.91198167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84490167,-73.91191,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84491333,-73.91184333,37.458565,4.0,3.019337,2.0,1.0,1.0
40.844915,-73.91178833,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84490833,-73.91174,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84490333,-73.91168833,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84489333,-73.91163,37.458565,4.0,3.019337,2.0,1.0,1.0
40.844875,-73.91157167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84487167,-73.91147833,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84488167,-73.91136167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84486333,-73.91123667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84484833,-73.91110167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84484167,-73.91097667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84481333,-73.91079667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84480833,-73.91075667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84484667,-73.910715,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84486833,-73.91067,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84487667,-73.91060667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.844885,-73.910545,37.458565,4.0,3.019337,2.0,1.0,1.0
40.8449,-73.91047333,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84490333,-73.91040333,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84489667,-73.91034167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84489333,-73.910275,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84489333,-73.91021,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84489667,-73.91014667,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84489667,-73.91007833,37.458565,4.0,3.019337,2.0,1.0,1.0
40.84488167,-73.91001167,37.458565,4.0,3.019337,2.0,1.0,1.0
40.844875,-73.90993167,39.304073,3.0,3.492163,0.0,1.0,1.0
40.84486833,-73.90984167,39.304073,3.0,3.492163,0.0,1.0,1.0
40.84485667,-73.90966167,39.304073,3.0,3.492163,0.0,1.0,1.0
40.84484333,-73.90956167,39.304073,3.0,3.492163,0.0,1.0,1.0
40.84482167,-73.90935333,39.304073,3.0,3.492163,0.0,1.0,1.0
40.84482333,-73.90925333,39.304073,3.0,3.492163,0.0,1.0,1.0
40.84483167,-73.90915833,39.304073,3.0,3.492163,0.0,1.0,1.0
40.84483833,-73.909065,39.304073,3.0,3.492163,0.0,1.0,1.0
40.844845,-73.90897167,39.304073,3.0,3.492163,0.0,1.0,1.0
40.84485,-73.90879333,39.304073,3.0,3.492163,0.0,1.0,1.0
40.844845,-73.90870333,39.304073,3.0,3.492163,0.0,1.0,1.0
40.84481167,-73.90862667,39.304073,3.0,3.492163,0.0,1.0,1.0
40.84479833,-73.90846333,39.304073,3.0,3.492163,0.0,1.0,1.0
40.84479833,-73.90839833,39.304073,3.0,3.492163,0.0,1.0,1.0
40.84479667,-73.90834833,39.304073,3.0,3.492163,0.0,1.0,1.0
40.8448,-73.90831333,39.304073,3.0,3.492163,0.0,1.0,1.0
40.8448,-73.90829333,39.304073,3.0,3.492163,0.0,1.0,1.0
40.84478167,-73.90815167,39.304073,3.0,3.492163,0.0,1.0,1.0
