lat,long,var_res100,building_area_per_pixel_res100
40.84404667,-73.91863167,1.0678304,0.09562297
40.84410167,-73.91855667,1.0678304,0.09562297
40.844155,-73.91848833,1.0678304,0.09562297
40.84421167,-73.91845167,1.0678304,0.09562297
40.84428,-73.91842667,1.0678304,0.09562297
40.84435333,-73.918405,1.0678304,0.09562297
40.84442833,-73.91838333,0.9494831,0.05703621
40.84458167,-73.91835333,0.9494831,0.05703621
40.84473833,-73.91832667,0.9494831,0.05703621
40.84491333,-73.9183,0.9494831,0.05703621
40.84500667,-73.91828667,0.9494831,0.05703621
40.8451,-73.91827333,0.9494831,0.05703621
40.84518333,-73.91826333,0.9494831,0.05703621
40.84526667,-73.91825667,0.9494831,0.05703621
40.84534333,-73.91824667,1.0092609,0.12136999
40.84541833,-73.91824333,1.0092609,0.12136999
40.84549333,-73.91822667,1.0092609,0.12136999
40.84557,-73.918195,1.0092609,0.12136999
40.84565333,-73.91817667,1.0092609,0.12136999
40.84573167,-73.91817667,1.0092609,0.12136999
40.84580167,-73.91817333,1.0092609,0.12136999
40.84584667,-73.91815667,1.0092609,0.12136999
40.845895,-73.918145,1.0092609,0.12136999
40.84595,-73.91814167,1.0092609,0.12136999
40.846,-73.91813833,1.0092609,0.12136999
40.84604667,-73.91813667,1.0092609,0.12136999
40.846085,-73.91813333,1.0092609,0.12136999
40.84611333,-73.91813667,1.0092609,0.12136999
40.84617,-73.91809,1.1963769,0.20446008
40.84618833,-73.91806833,1.1963769,0.20446008
40.846195,-73.91803333,1.3782647,0.28678417
40.84620833,-73.91797833,1.3782647,0.28678417
40.84622333,-73.91790833,1.3782647,0.28678417
40.84623333,-73.91777667,1.3782647,0.28678417
40.846245,-73.91772667,1.3782647,0.28678417
40.84625,-73.91766833,1.3782647,0.28678417
40.84625833,-73.917605,1.3782647,0.28678417
40.84626333,-73.917505,1.3782647,0.28678417
40.84624667,-73.91747,1.3782647,0.28678417
40.84623167,-73.91744333,1.3782647,0.28678417
40.846215,-73.917425,1.3782647,0.28678417
40.84618833,-73.91739167,1.3782647,0.28678417
40.846165,-73.917345,1.3782647,0.28678417
40.846135,-73.91733333,0.9054741,0.15181589
40.84609,-73.917325,0.9054741,0.15181589
40.84602833,-73.917315,0.9054741,0.15181589
40.84596333,-73.91730833,0.9054741,0.15181589
40.84590167,-73.91730667,0.9054741,0.15181589
40.84583667,-73.91730333,0.9054741,0.15181589
40.84576333,-73.91729667,0.9054741,0.15181589
40.84568167,-73.91728667,0.9054741,0.15181589
40.84552333,-73.91730333,0.9054741,0.15181589
40.84544167,-73.917315,0.9054741,0.15181589
40.845275,-73.91735667,0.9054741,0.15181589
40.845195,-73.91740167,1.0010322,0.12433378
40.84503833,-73.917495,1.0010322,0.12433378
40.84496,-73.91753667,1.0010322,0.12433378
40.84487667,-73.91757167,1.0010322,0.12433378
40.84479167,-73.91759833,1.0010322,0.12433378
40.84470167,-73.91761667,1.0010322,0.12433378
40.84461833,-73.91762167,1.0010322,0.12433378
40.844535,-73.91761167,1.0010322,0.12433378
40.844455,-73.91761,1.0010322,0.12433378
40.84438333,-73.91760833,1.1218967,0.22180563
40.84432,-73.91760333,1.1218967,0.22180563
40.844225,-73.91759,1.1218967,0.22180563
40.84414,-73.91747,1.1218967,0.22180563
40.84407667,-73.91731,1.1218967,0.22180563
40.84404,-73.91723167,1.1218967,0.22180563
40.84397167,-73.917075,1.2638177,0.27551642
40.84390667,-73.91688167,1.2638177,0.27551642
40.84380333,-73.91673667,1.2638177,0.27551642
40.84378333,-73.91669167,1.2638177,0.27551642
40.84376,-73.91664333,1.2638177,0.27551642
40.84373833,-73.91659167,1.2638177,0.27551642
40.84371,-73.91650667,1.2638177,0.27551642
40.84364667,-73.91625667,1.2638177,0.27551642
40.84361667,-73.91619833,0.69267035,0.3827942
40.84358833,-73.91613,0.69267035,0.3827942
40.84356667,-73.91606667,0.69267035,0.3827942
40.84354167,-73.91601333,0.69267035,0.3827942
40.84351333,-73.91598,0.69267035,0.3827942
40.84349333,-73.91596,0.69267035,0.3827942
40.84337833,-73.91581833,1.0101197,0.33875048
40.84339167,-73.91579667,1.0101197,0.33875048
40.84338,-73.91570333,1.0101197,0.33875048
40.84337167,-73.91567167,1.0101197,0.33875048
40.84341333,-73.915565,1.0101197,0.33875048
40.84344,-73.91553167,1.0101197,0.33875048
40.84346,-73.91551167,1.0101197,0.33875048
40.84347333,-73.91549,1.0101197,0.33875048
40.84352667,-73.91542,0.69267035,0.3827942
40.84432167,-73.91458,0.6945006,0.2880515
40.84437167,-73.91453667,0.6945006,0.2880515
40.844415,-73.91449833,0.43353438,0.036281854
40.84447,-73.91444333,1.1805646,0.13428329
40.84452833,-73.914395,1.1805646,0.13428329
40.84459167,-73.91435,1.1805646,0.13428329
40.84464667,-73.91430833,1.1805646,0.13428329
40.844705,-73.914255,1.1805646,0.13428329
40.84474667,-73.91422167,1.1805646,0.13428329
40.84478667,-73.914185,1.1805646,0.13428329
40.844905,-73.91406333,1.1805646,0.13428329
40.84504333,-73.91398167,1.1805646,0.13428329
40.84508167,-73.913945,1.1805646,0.13428329
40.84509667,-73.913915,1.1805646,0.13428329
40.84509167,-73.91383,1.1805646,0.13428329
40.84507667,-73.913775,1.1805646,0.13428329
40.84505333,-73.91371333,1.1805646,0.13428329
40.84504333,-73.91364833,1.1805646,0.13428329
40.845035,-73.91358333,1.1805646,0.13428329
40.84496,-73.91333667,1.3969939,0.17901158
40.84493833,-73.91327333,1.3969939,0.17901158
40.84491333,-73.91320833,1.3969939,0.17901158
40.84489,-73.91313833,1.3969939,0.17901158
40.84487333,-73.91306333,1.3969939,0.17901158
40.844855,-73.91299667,1.3969939,0.17901158
40.84483667,-73.91293833,1.3969939,0.17901158
40.84481833,-73.91288167,1.3969939,0.17901158
40.84479,-73.91282833,1.3969939,0.17901158
40.844765,-73.912765,1.3969939,0.17901158
40.84474,-73.91269667,1.3969939,0.17901158
40.84471667,-73.91262667,2.092477,0.12755731
40.84470167,-73.91255667,2.092477,0.12755731
40.8447,-73.91248833,2.092477,0.12755731
40.844685,-73.91243,2.092477,0.12755731
40.84467167,-73.912375,2.092477,0.12755731
40.84466667,-73.91233167,2.092477,0.12755731
40.84472333,-73.91223333,2.092477,0.12755731
40.84477167,-73.91215167,2.092477,0.12755731
40.84478667,-73.912105,2.092477,0.12755731
40.84485167,-73.91202,2.092477,0.12755731
40.84487833,-73.91198167,2.092477,0.12755731
40.84490167,-73.91191,2.092477,0.12755731
40.84491333,-73.91184333,2.092477,0.12755731
40.844915,-73.91178833,2.092477,0.12755731
40.84490833,-73.91174,2.6628635,0.04874081
40.84490333,-73.91168833,2.6628635,0.04874081
40.84489333,-73.91163,2.6628635,0.04874081
40.844875,-73.91157167,2.6628635,0.04874081
40.84487167,-73.91147833,2.6628635,0.04874081
40.84488167,-73.91136167,2.6628635,0.04874081
40.84486333,-73.91123667,2.6628635,0.04874081
40.84484833,-73.91110167,2.6628635,0.04874081
40.84484167,-73.91097667,2.6628635,0.04874081
40.84481333,-73.91079667,2.2660558,0.17559677
40.84480833,-73.91075667,2.2660558,0.17559677
40.84484667,-73.910715,2.2660558,0.17559677
40.84486833,-73.91067,2.2660558,0.17559677
40.84487667,-73.91060667,2.2660558,0.17559677
40.844885,-73.910545,2.2660558,0.17559677
40.8449,-73.91047333,2.2660558,0.17559677
40.84490333,-73.91040333,2.2660558,0.17559677
40.84489667,-73.91034167,2.2660558,0.17559677
40.84489333,-73.910275,2.2660558,0.17559677
40.84489333,-73.91021,2.2660558,0.17559677
40.84489667,-73.91014667,2.2660558,0.17559677
40.84489667,-73.91007833,2.2660558,0.17559677
40.84488167,-73.91001167,2.2660558,0.17559677
40.844875,-73.90993167,1.4917649,0.15782534
40.84486833,-73.90984167,1.4917649,0.15782534
40.84485667,-73.90966167,1.4917649,0.15782534
40.84484333,-73.90956167,1.4917649,0.15782534
40.84482167,-73.90935333,1.4917649,0.15782534
40.84482333,-73.90925333,1.4917649,0.15782534
40.84483167,-73.90915833,1.4917649,0.15782534
40.84483833,-73.909065,1.8215026,0.142958
40.844845,-73.90897167,1.8215026,0.142958
40.84485,-73.90879333,1.8215026,0.142958
40.844845,-73.90870333,1.8215026,0.142958
40.84481167,-73.90862667,1.8215026,0.142958
40.84479833,-73.90846333,1.8215026,0.142958
40.84479833,-73.90839833,1.8215026,0.142958
40.84479667,-73.90834833,1.8215026,0.142958
40.8448,-73.90831333,1.8215026,0.142958
40.8448,-73.90829333,1.8215026,0.142958
40.84478167,-73.90815167,1.1563181,0.1331752
40.844765,-73.90805167,1.1563181,0.1331752
40.84476333,-73.90801167,1.1563181,0.1331752
40.84476333,-73.907975,1.1563181,0.1331752
40.84477,-73.90792833,1.1563181,0.1331752
40.84473167,-73.90789167,1.1563181,0.1331752
40.84471333,-73.90784833,1.1563181,0.1331752
40.844715,-73.90778667,1.1563181,0.1331752
40.84471667,-73.90770833,1.1563181,0.1331752
40.84471833,-73.90762,1.1563181,0.1331752
40.84471833,-73.90751167,1.1563181,0.1331752
40.84472167,-73.90740333,1.1563181,0.1331752
40.844725,-73.90730667,0.93670756,0.14825402
40.84472333,-73.90722833,0.93670756,0.14825402
40.844715,-73.90717,0.93670756,0.14825402
40.84471167,-73.90707167,0.93670756,0.14825402
40.84471167,-73.90702667,0.93670756,0.14825402
40.84471333,-73.90699,0.93670756,0.14825402
40.844695,-73.90684333,0.93670756,0.14825402
40.844695,-73.90679667,0.93670756,0.14825402
40.84469167,-73.90673167,0.93670756,0.14825402
40.84468833,-73.90666333,0.93670756,0.14825402
40.84468833,-73.90659833,0.93670756,0.14825402
40.84469333,-73.90644,0.93670756,0.14825402
40.84469167,-73.90635167,1.2173263,0.126135
40.84466833,-73.90628667,1.2173263,0.126135
40.84465667,-73.90619167,1.2173263,0.126135
40.844645,-73.90599333,1.2173263,0.126135
40.84463667,-73.90589167,1.2173263,0.126135
40.844635,-73.90578167,1.2173263,0.126135
40.84463833,-73.90567,1.2173263,0.126135
40.84463667,-73.90556833,1.2173263,0.126135
40.84463667,-73.90547833,1.162678,0.09594892
40.84463333,-73.90541,1.162678,0.09594892
40.84463333,-73.90535333,1.162678,0.09594892
40.84463167,-73.90531,1.162678,0.09594892
40.84463167,-73.90527,1.162678,0.09594892
40.84462833,-73.90523,1.162678,0.09594892
40.84457167,-73.905105,1.162678,0.09594892
40.84453833,-73.90507167,1.162678,0.09594892
40.84443667,-73.90502333,1.162678,0.09594892
40.84437167,-73.90501833,1.10765,0.23297924
40.844305,-73.90502,1.10765,0.23297924
40.84417667,-73.90502167,1.10765,0.23297924
40.844115,-73.905025,1.10765,0.23297924
40.84404667,-73.90502167,1.10765,0.23297924
40.84398,-73.90502667,1.10765,0.23297924
40.843915,-73.905035,1.10765,0.23297924
40.84385333,-73.90504167,1.10765,0.23297924
40.8438,-73.905055,1.10765,0.23297924
40.84374,-73.90506,1.10765,0.23297924
40.843715,-73.90506167,1.10765,0.23297924
40.84369167,-73.905065,1.10765,0.23297924
40.84366833,-73.90507167,1.10765,0.23297924
40.84364333,-73.90507833,1.10765,0.23297924
40.84355333,-73.90519333,1.10765,0.23297924
40.84356,-73.90524667,1.10765,0.23297924
40.843565,-73.90529167,1.10765,0.23297924
40.84356667,-73.90533167,1.10765,0.23297924
40.84357167,-73.90536333,1.10765,0.23297924
40.84357333,-73.90538833,1.10765,0.23297924
40.84356833,-73.90542167,1.10765,0.23297924
40.84357167,-73.90546667,1.10765,0.23297924
40.84358167,-73.90552,1.10765,0.23297924
40.84360667,-73.90557833,1.3954911,0.23834446
40.84361333,-73.905725,1.3954911,0.23834446
40.84361333,-73.90578667,1.3954911,0.23834446
40.84362667,-73.90583833,1.3954911,0.23834446
40.84363667,-73.90590167,1.3954911,0.23834446
40.84364833,-73.905975,1.3954911,0.23834446
40.84365667,-73.90605333,1.3954911,0.23834446
40.84366167,-73.90613333,1.3954911,0.23834446
40.84366333,-73.90620333,1.3954911,0.23834446
40.84367,-73.90634,1.3954911,0.23834446
40.84368833,-73.90637833,1.3954911,0.23834446
40.84369333,-73.906415,1.3954911,0.23834446
40.84370167,-73.90647667,1.0789199,0.22609487
40.84371,-73.90649833,1.0789199,0.22609487
40.84371333,-73.90669,1.0789199,0.22609487
40.84371,-73.90674833,1.0789199,0.22609487
40.84370333,-73.9068,1.0789199,0.22609487
40.843705,-73.906855,1.0789199,0.22609487
40.84371333,-73.90697,1.0789199,0.22609487
40.843715,-73.90702667,1.0789199,0.22609487
40.843715,-73.90708167,1.0789199,0.22609487
40.84371,-73.90714,1.0789199,0.22609487
40.84371167,-73.907235,1.0789199,0.22609487
40.84371333,-73.907275,1.0789199,0.22609487
40.84371,-73.90730833,1.0789199,0.22609487
40.843705,-73.90733333,1.075095,0.19274797
40.84372333,-73.907415,1.075095,0.19274797
40.84372667,-73.90746,1.075095,0.19274797
40.84373167,-73.90751667,1.075095,0.19274797
40.84373667,-73.90758,1.075095,0.19274797
40.84374167,-73.90764667,1.075095,0.19274797
40.84374667,-73.90778333,1.075095,0.19274797
40.84375167,-73.90785667,1.075095,0.19274797
40.84374833,-73.907935,1.075095,0.19274797
40.84374667,-73.90801167,1.075095,0.19274797
40.84374167,-73.908075,1.075095,0.19274797
40.843735,-73.90813667,1.075095,0.19274797
40.843735,-73.90819167,1.075095,0.19274797
40.843735,-73.90823667,1.3359907,0.26746556
40.84376167,-73.90836333,1.3359907,0.26746556
40.84376167,-73.90840667,1.3359907,0.26746556
40.84376833,-73.90847833,1.3359907,0.26746556
40.84377333,-73.90856333,1.3359907,0.26746556
40.84377333,-73.90865167,1.3359907,0.26746556
40.84377,-73.90873833,1.3359907,0.26746556
40.84376333,-73.90891333,1.3359907,0.26746556
40.843775,-73.90906167,1.3359907,0.26746556
40.84377667,-73.90912,1.1623147,0.3066386
40.84378167,-73.90917667,1.1623147,0.3066386
40.84378167,-73.90922667,1.1623147,0.3066386
40.84379,-73.90926333,1.1623147,0.3066386
40.84380167,-73.90937167,1.1623147,0.3066386
40.84378167,-73.90940167,1.1623147,0.3066386
40.84367333,-73.909445,1.1623147,0.3066386
40.84363667,-73.90945667,1.1623147,0.3066386
40.84360333,-73.90947,1.1623147,0.3066386
40.843445,-73.909525,2.6410983,0.14269458
40.84337667,-73.90954167,2.6410983,0.14269458
40.84334333,-73.90955333,2.6410983,0.14269458
40.84331833,-73.90956667,2.6410983,0.14269458
40.843215,-73.90961833,2.6410983,0.14269458
40.84312167,-73.90962167,2.6410983,0.14269458
40.84307167,-73.90963333,2.6410983,0.14269458
40.843015,-73.90964333,2.6410983,0.14269458
40.842955,-73.90965333,2.6410983,0.14269458
40.84289333,-73.90966833,2.6410983,0.14269458
40.84282,-73.90968,2.6410983,0.14269458
40.84266167,-73.90969333,2.6410983,0.14269458
40.84257833,-73.90971,0.784418,0.09199556
40.84241167,-73.909745,0.784418,0.09199556
40.84233,-73.90975667,0.784418,0.09199556
40.842245,-73.90976333,0.784418,0.09199556
40.84216,-73.90977333,0.784418,0.09199556
40.84208333,-73.90975833,0.784418,0.09199556
40.84200167,-73.90973833,0.784418,0.09199556
40.841925,-73.90972167,0.784418,0.09199556
40.84185333,-73.90970667,0.784418,0.09199556
40.84179167,-73.90969333,0.784418,0.09199556
40.84173833,-73.90968,0.784418,0.09199556
40.84168333,-73.90966833,1.0543988,0.08997627
40.841625,-73.909655,1.0543988,0.08997627
40.841565,-73.90964,1.0543988,0.08997627
40.84150833,-73.90962333,1.0543988,0.08997627
40.84145167,-73.9096,1.0543988,0.08997627
40.84139833,-73.90958667,1.0543988,0.08997627
40.841345,-73.90957167,1.0543988,0.08997627
40.84129333,-73.90955667,1.0543988,0.08997627
40.84124,-73.909545,1.0543988,0.08997627
40.84119333,-73.909545,1.0543988,0.08997627
40.841155,-73.90955167,1.0543988,0.08997627
40.84089833,-73.90968,1.0543988,0.08997627
40.84076667,-73.90974167,1.1069397,0.18528792
40.84067667,-73.909785,1.1069397,0.18528792
40.84057167,-73.90983,1.1069397,0.18528792
40.84051333,-73.909865,1.1069397,0.18528792
40.84045833,-73.90990333,1.1069397,0.18528792
40.8404,-73.909945,1.1069397,0.18528792
40.840345,-73.90998833,1.1069397,0.18528792
40.84022,-73.91006667,2.1570854,0.22184959
40.84014833,-73.910115,2.1570854,0.22184959
40.84008,-73.91016,2.1570854,0.22184959
40.83990333,-73.91026167,1.2011808,0.21511826
40.83985333,-73.91029167,1.2011808,0.21511826
40.839775,-73.91033667,1.2011808,0.21511826
40.83951,-73.91051333,1.2011808,0.21511826
40.839455,-73.91054167,1.2011808,0.21511826
40.839405,-73.91056333,1.2011808,0.21511826
40.83933333,-73.91060667,1.2011808,0.21511826
40.839315,-73.91062,1.2011808,0.21511826
40.83915667,-73.91069167,1.2011808,0.21511826
40.83910667,-73.91072667,1.2011808,0.21511826
40.83906,-73.91076,1.2011808,0.21511826
40.83900333,-73.910795,1.2604505,0.27089113
40.838865,-73.91086833,1.2604505,0.27089113
40.83879167,-73.91090833,1.4641341,0.023896754
40.838715,-73.91094833,1.4641341,0.023896754
40.83864333,-73.91098833,1.4641341,0.023896754
40.83856833,-73.91103,1.4641341,0.023896754
40.83848667,-73.91107667,1.4641341,0.023896754
40.83841,-73.911125,1.4641341,0.023896754
40.83833667,-73.91117333,1.4641341,0.023896754
40.83827167,-73.91121833,1.4641341,0.023896754
40.83821333,-73.91125667,1.4641341,0.023896754
40.83817333,-73.91129,1.4641341,0.023896754
40.83813167,-73.911355,1.4897065,0.14574322
40.83812,-73.91140333,1.4897065,0.14574322
40.83812,-73.911465,1.4897065,0.14574322
40.83813333,-73.911535,1.4897065,0.14574322
40.83814833,-73.911605,1.4897065,0.14574322
40.838165,-73.91167167,1.4641341,0.023896754
40.83818667,-73.91173833,1.4641341,0.023896754
40.83821167,-73.9118,1.3316687,0.044572454
40.83823167,-73.91186,1.3316687,0.044572454
40.83825,-73.91191167,1.3316687,0.044572454
40.83826333,-73.91195667,1.3316687,0.044572454
40.83827,-73.91199,1.3316687,0.044572454
40.83830667,-73.91219,1.3316687,0.044572454
40.83832333,-73.91224667,1.3316687,0.044572454
40.83833167,-73.91231167,1.3316687,0.044572454
40.83834,-73.91237,1.3316687,0.044572454
40.83834667,-73.91241833,1.3316687,0.044572454
40.838355,-73.91245667,1.3316687,0.044572454
40.83839167,-73.91255833,1.3316687,0.044572454
40.83841,-73.91261167,1.3316687,0.044572454
40.83843333,-73.912675,1.3316687,0.044572454
40.83846,-73.91274833,1.461217,0.27192906
40.83848833,-73.91282333,1.461217,0.27192906
40.83852,-73.91289333,1.461217,0.27192906
40.83854833,-73.91296,1.461217,0.27192906
40.838595,-73.91307667,1.461217,0.27192906
40.83862833,-73.91316,1.461217,0.27192906
40.83872,-73.91335,1.461217,0.27192906
40.83873833,-73.91339,1.461217,0.27192906
40.838755,-73.91343,1.461217,0.27192906
40.83876667,-73.913465,1.461217,0.27192906
40.83877667,-73.91349667,1.461217,0.27192906
40.83879167,-73.91353667,1.461217,0.27192906
40.838835,-73.91364667,1.76336,0.0954905
40.83885833,-73.91371167,1.76336,0.0954905
40.83888333,-73.913785,1.76336,0.0954905
40.838905,-73.91385333,1.76336,0.0954905
40.83892833,-73.91392,1.76336,0.0954905
40.83895167,-73.91398833,1.76336,0.0954905
40.83897167,-73.914075,1.76336,0.0954905
40.83897833,-73.91416333,1.76336,0.0954905
40.839015,-73.91424,1.76336,0.0954905
40.839045,-73.91432167,1.7143651,0.32652745
40.83912333,-73.91454,1.2816781,0.31591335
40.83914833,-73.91460333,1.2816781,0.31591335
40.83916667,-73.914675,1.2816781,0.31591335
40.83917667,-73.91475333,1.2816781,0.31591335
40.83918667,-73.914825,1.2816781,0.31591335
40.83921333,-73.91487833,1.2816781,0.31591335
40.83923833,-73.91492667,1.2816781,0.31591335
40.83925833,-73.914975,1.2816781,0.31591335
40.83928167,-73.91505667,1.2816781,0.31591335
40.83928833,-73.91508833,1.2816781,0.31591335
40.839295,-73.91511167,1.2816781,0.31591335
40.83936,-73.915245,1.2816781,0.31591335
40.83937833,-73.91532333,1.2816781,0.31591335
40.83939167,-73.91540667,0.9213012,0.38218725
40.83940833,-73.91545333,0.9213012,0.38218725
40.83943667,-73.91553333,0.9213012,0.38218725
40.83944667,-73.91555833,0.9213012,0.38218725
40.83946,-73.91558333,0.9213012,0.38218725
40.83947,-73.915605,0.9213012,0.38218725
40.83952167,-73.915715,0.9213012,0.38218725
40.83893833,-73.9165,2.233035,0.29243925
40.83888833,-73.91653833,2.233035,0.29243925
40.83883,-73.91657333,2.233035,0.29243925
40.83876833,-73.916615,2.233035,0.29243925
40.838705,-73.91665167,2.233035,0.29243925
40.83837333,-73.916935,2.233035,0.29243925
40.83831833,-73.916975,2.233035,0.29243925
40.83826,-73.91701833,2.233035,0.29243925
40.83816333,-73.91710333,2.233035,0.29243925
40.83812833,-73.917135,2.4089441,0.33841258
40.8381,-73.91715833,1.7373251,0.31403637
40.83807833,-73.91717333,1.7373251,0.31403637
40.83796667,-73.917245,1.7373251,0.31403637
40.83793,-73.91727833,1.7373251,0.31403637
40.83788833,-73.91731833,1.7373251,0.31403637
40.83783,-73.91735,1.7373251,0.31403637
40.83777833,-73.91739833,1.7373251,0.31403637
40.83772833,-73.91744,1.7373251,0.31403637
40.83768667,-73.91747333,1.7373251,0.31403637
40.837655,-73.91748833,1.7373251,0.31403637
40.83753667,-73.91757667,1.7373251,0.31403637
40.83750833,-73.91759833,1.7373251,0.31403637
40.837475,-73.91762167,1.7373251,0.31403637
40.8374,-73.91767833,1.7373251,0.31403637
40.83718333,-73.91783,1.1349928,0.17861111
40.83712167,-73.91787667,1.1349928,0.17861111
40.83706167,-73.91792167,1.1349928,0.17861111
40.83699667,-73.917955,1.1349928,0.17861111
40.836875,-73.918015,1.1349928,0.17861111
40.836825,-73.91804167,1.9264622,0.31443655
40.83675167,-73.91809167,1.9264622,0.31443655
40.836725,-73.91812,1.9264622,0.31443655
40.83656667,-73.91831333,1.9264622,0.31443655
40.83654,-73.91835,1.9264622,0.31443655
40.83649667,-73.91839167,1.9264622,0.31443655
40.83644833,-73.91842833,1.9264622,0.31443655
40.8364,-73.91847,1.9264622,0.31443655
40.83631167,-73.91854667,2.3254135,0.3572178
40.83627333,-73.918575,2.3254135,0.3572178
40.83623833,-73.91860167,2.3254135,0.3572178
40.83620667,-73.91862667,2.3254135,0.3572178
40.83617667,-73.91865,2.3254135,0.3572178
40.83614333,-73.91867333,2.3254135,0.3572178
40.83610833,-73.91870333,2.3254135,0.3572178
40.83606833,-73.918735,2.3254135,0.3572178
40.83603333,-73.91877,2.3254135,0.3572178
40.836005,-73.91880167,2.3254135,0.3572178
40.83593167,-73.91887,2.3254135,0.3572178
40.835885,-73.91892167,2.3254135,0.3572178
40.83582333,-73.91897333,2.0369952,0.2748077
40.83571333,-73.91908333,2.0369952,0.2748077
40.835675,-73.919125,2.0369952,0.2748077
40.83564,-73.91916,2.0369952,0.2748077
40.83559,-73.91919167,2.0369952,0.2748077
40.83548167,-73.91924167,2.0369952,0.2748077
40.83545333,-73.91926667,1.7418522,0.2659765
40.83542833,-73.91928333,1.7418522,0.2659765
40.83540333,-73.91929667,1.7418522,0.2659765
40.83537833,-73.91930667,1.7418522,0.2659765
40.835345,-73.91932167,1.7418522,0.2659765
40.8353,-73.91934,1.7418522,0.2659765
40.83525167,-73.91937333,1.7418522,0.2659765
40.8352,-73.91941167,1.7418522,0.2659765
40.83515,-73.91945167,1.7418522,0.2659765
40.83498,-73.91956833,1.7418522,0.2659765
40.83492333,-73.919605,1.7418522,0.2659765
40.83482,-73.91966167,1.7418522,0.2659765
40.83477,-73.91969,1.7418522,0.2659765
40.834715,-73.91971833,1.7418522,0.2659765
40.83466,-73.91974667,1.7418522,0.2659765
40.83461333,-73.91976167,1.7418522,0.2659765
40.83457667,-73.91977333,1.9597625,0.36115846
40.83451333,-73.91981333,1.9597625,0.36115846
40.83448,-73.91982833,2.0685577,0.34092712
40.834415,-73.91986,2.0685577,0.34092712
40.83438,-73.919885,2.0685577,0.34092712
40.834305,-73.91993167,2.0685577,0.34092712
40.83422833,-73.91997667,2.0685577,0.34092712
40.83418333,-73.92000333,2.0685577,0.34092712
40.83414167,-73.92004167,2.0685577,0.34092712
40.83409667,-73.92007667,2.0685577,0.34092712
40.83400667,-73.92013833,2.0685577,0.34092712
40.83396167,-73.92016,2.0685577,0.34092712
40.83391333,-73.92018667,2.0685577,0.34092712
40.83385667,-73.920215,2.0685577,0.34092712
40.83380333,-73.92024833,2.0685577,0.34092712
40.83376,-73.92027333,2.0685577,0.34092712
40.83371667,-73.9203,2.0685577,0.34092712
40.83361833,-73.920355,2.0695238,0.189209
40.83357,-73.92038667,2.0695238,0.189209
40.83351833,-73.92041667,2.0695238,0.189209
40.83346167,-73.92044333,2.0695238,0.189209
40.8334,-73.92047333,2.0695238,0.189209
40.833345,-73.92050333,2.0695238,0.189209
40.83328667,-73.92053167,2.0695238,0.189209
40.83323333,-73.92056333,2.0695238,0.189209
40.83317833,-73.92059167,2.0695238,0.189209
40.83311833,-73.92062833,2.0695238,0.189209
40.83306,-73.92067333,2.0695238,0.189209
40.832925,-73.92075833,1.951783,0.35682577
40.83285833,-73.9208,1.951783,0.35682577
40.83279,-73.92084167,1.75875,0.31033102
40.83272667,-73.92088167,1.75875,0.31033102
40.83266667,-73.92092333,1.75875,0.31033102
40.832605,-73.92096,1.75875,0.31033102
40.83255333,-73.92098,1.75875,0.31033102
40.83249833,-73.921005,1.75875,0.31033102
40.83244667,-73.92103167,1.75875,0.31033102
40.83233167,-73.92110167,1.75875,0.31033102
40.83226833,-73.92113833,1.75875,0.31033102
40.83220167,-73.921175,1.75875,0.31033102
40.83214167,-73.92120667,1.75875,0.31033102
40.83207833,-73.92122167,1.75875,0.31033102
40.83202667,-73.92125,1.75875,0.31033102
40.83197667,-73.92128333,1.75875,0.31033102
40.83189667,-73.92134,1.0348476,0.23036504
40.831855,-73.92137167,1.0348476,0.23036504
40.831715,-73.921465,1.0348476,0.23036504
40.83169,-73.92148,1.0348476,0.23036504
40.83166667,-73.92149167,1.0348476,0.23036504
40.83164167,-73.921505,1.0348476,0.23036504
40.83161,-73.92152333,1.0348476,0.23036504
40.83157,-73.921545,1.0348476,0.23036504
40.83153333,-73.921565,1.0348476,0.23036504
40.831485,-73.92158667,1.0348476,0.23036504
40.83142167,-73.92160333,1.0348476,0.23036504
40.83135833,-73.92159,1.0348476,0.23036504
40.831295,-73.92153833,1.0348476,0.23036504
40.83126,-73.92144167,1.0348476,0.23036504
40.83121667,-73.92134833,1.0348476,0.23036504
40.83117667,-73.92126333,1.0348476,0.23036504
40.831145,-73.92118167,1.0348476,0.23036504
40.83111667,-73.92110833,1.0348476,0.23036504
40.83108833,-73.921035,1.0348476,0.23036504
40.83106167,-73.92095833,1.0348476,0.23036504
40.83102833,-73.92088167,1.0348476,0.23036504
40.831,-73.920805,1.68342,0.24609427
40.83097,-73.92072167,1.68342,0.24609427
40.830935,-73.92063667,2.2838676,0.19679749
40.83090167,-73.92055333,2.2838676,0.19679749
40.83086833,-73.92046167,2.2838676,0.19679749
40.83084333,-73.92036667,2.2838676,0.19679749
40.83077833,-73.92018,2.2838676,0.19679749
40.83074833,-73.92009333,2.2838676,0.19679749
40.83067,-73.91991833,2.2838676,0.19679749
40.83062833,-73.919835,2.2838676,0.19679749
40.830585,-73.91975333,1.9390996,0.23921582
40.830545,-73.919675,1.9390996,0.23921582
40.83051333,-73.91959,1.9390996,0.23921582
40.83048667,-73.91950167,1.9390996,0.23921582
40.830425,-73.91932167,1.9390996,0.23921582
40.83037167,-73.91917333,1.9390996,0.23921582
40.83035333,-73.91912,1.9390996,0.23921582
