lat,long,surface_elevation_res100
40.84242,-73.92504833,142.74019
40.842465,-73.92501667,142.74019
40.84250333,-73.92498333,142.74019
40.84253333,-73.924945,142.74019
40.842565,-73.92490667,142.74019
40.84259833,-73.92487333,142.74019
40.84263667,-73.92485333,137.37598
40.84267667,-73.92481333,137.37598
40.84271333,-73.92479167,137.37598
40.84276667,-73.92477,137.37598
40.84281833,-73.92473833,137.37598
40.84288667,-73.92471833,137.37598
40.84296,-73.92469333,137.37598
40.84302833,-73.92467833,137.37598
40.843155,-73.92464667,137.37598
40.84321333,-73.92464167,137.37598
40.84326333,-73.92463667,137.37598
40.84333667,-73.924625,137.37598
40.84336,-73.92462167,137.37598
40.84337667,-73.92462333,137.37598
40.843475,-73.92458833,137.37598
40.84352167,-73.924555,130.2147
40.84357333,-73.92452167,130.2147
40.84363167,-73.92443,130.2147
40.84373,-73.92432,130.2147
40.84374833,-73.92429833,130.2147
40.84376833,-73.92427833,137.65793
40.84378833,-73.92425667,137.65793
40.84380667,-73.92424,137.65793
40.843825,-73.92423,137.65793
40.84387333,-73.92417667,137.65793
40.843905,-73.92416167,137.65793
40.84393833,-73.92415,137.65793
40.84396833,-73.92412667,137.65793
40.84398833,-73.92408833,137.65793
40.844,-73.92405,137.65793
40.84401833,-73.92400833,137.65793
40.844065,-73.92392833,137.65793
40.84408833,-73.92389,137.65793
40.84411,-73.92384833,137.65793
40.84412333,-73.92378833,137.65793
40.84414333,-73.923655,137.65793
40.844145,-73.92360833,137.65793
40.84410333,-73.92344833,137.65793
40.84410167,-73.92342333,137.65793
40.844055,-73.92328333,134.8191
40.84403833,-73.92326333,134.8191
40.843985,-73.92326,134.8191
40.84391333,-73.92325833,134.8191
40.84383833,-73.92325,134.8191
40.843755,-73.92323333,134.8191
40.84368167,-73.92323167,134.8191
40.84361833,-73.92323667,134.8191
40.84356667,-73.92323833,134.8191
40.843525,-73.92323667,134.8191
40.84348833,-73.92323667,109.480896
40.84345,-73.923235,109.480896
40.843415,-73.92323333,109.480896
40.84338667,-73.92323333,109.480896
40.84336167,-73.92323167,109.480896
40.84333833,-73.92323,109.480896
40.84323,-73.923205,109.480896
40.84317167,-73.92319667,109.480896
40.84308,-73.92316833,109.480896
40.84304167,-73.92315833,109.480896
40.843,-73.923145,109.480896
40.84289667,-73.9231,109.480896
40.84283833,-73.923075,109.480896
40.84277167,-73.92304333,109.480896
40.842695,-73.923015,109.480896
40.842615,-73.92298833,109.480896
40.84252833,-73.922955,104.06829
40.84244667,-73.92292333,104.06829
40.84236167,-73.92289667,104.06829
40.84227667,-73.92287,104.06829
40.84219,-73.92283833,104.06829
40.84210333,-73.9228,104.06829
40.84201667,-73.92275667,104.06829
40.841935,-73.92271,104.06829
40.841855,-73.92267167,104.06829
40.84177833,-73.92264,104.06829
40.84170333,-73.92261167,106.532135
40.84163,-73.92258333,106.532135
40.841555,-73.92255,106.532135
40.84148333,-73.9225,90.738495
40.84141333,-73.92245333,90.738495
40.84134833,-73.92240667,90.738495
40.84129,-73.92235667,90.738495
40.84124167,-73.922305,90.738495
40.84119833,-73.92225667,90.738495
40.841155,-73.92221667,90.738495
40.84111833,-73.92219,90.738495
40.84109,-73.92217,90.738495
40.84107167,-73.92215667,90.738495
40.84106167,-73.92201833,90.738495
40.84107667,-73.922,90.738495
40.84126667,-73.92178167,90.738495
40.84130667,-73.92173833,90.738495
40.841325,-73.921715,90.738495
40.841505,-73.92150667,95.53164
40.84154167,-73.921485,95.53164
40.841585,-73.92145833,95.53164
40.841635,-73.92143,95.53164
40.84168833,-73.92138667,95.53164
40.84174833,-73.921335,118.84298
40.84181,-73.92128667,118.84298
40.841865,-73.92124667,118.84298
40.84191333,-73.92120667,118.84298
40.84195833,-73.92118,118.84298
40.841995,-73.92115,118.84298
40.84212667,-73.92107,118.84298
40.842175,-73.921045,118.84298
40.84221667,-73.92103833,118.84298
40.84230167,-73.92101833,118.84298
40.84235,-73.92098333,118.84298
40.842405,-73.92094167,118.84298
40.84246,-73.92090333,118.84298
40.84251833,-73.92086333,118.84298
40.84257667,-73.92082167,118.84298
40.84263333,-73.92077833,111.238945
40.842685,-73.92073833,111.238945
40.84272833,-73.920695,130.60194
40.84276667,-73.920655,130.60194
40.842805,-73.92061833,130.60194
40.84284667,-73.92058333,130.60194
40.84288833,-73.92055167,130.60194
40.84293333,-73.92051167,130.60194
40.84299,-73.92047167,130.60194
40.84311167,-73.92038333,130.60194
40.843175,-73.92034,130.60194
40.843235,-73.9203,130.60194
40.84329667,-73.92026167,130.60194
40.84335667,-73.92022667,130.60194
40.84341167,-73.92019167,130.60194
40.84345833,-73.92016167,130.60194
40.84349167,-73.92014333,130.60194
40.843505,-73.92013667,126.34095
40.84351167,-73.92012167,126.34095
40.84353,-73.92009333,126.34095
40.84349167,-73.91981167,122.356636
40.84346167,-73.91974667,122.356636
40.84342833,-73.91968167,122.356636
40.84340167,-73.919615,122.356636
40.843375,-73.91954833,122.356636
40.84335333,-73.91948333,122.356636
40.84333667,-73.91942667,122.356636
40.84332167,-73.91938333,122.356636
40.843315,-73.91935667,122.356636
40.84334833,-73.91925,122.356636
40.84337667,-73.91921167,122.356636
40.84341333,-73.91917667,122.356636
40.84345167,-73.91914333,122.356636
40.84349667,-73.91910833,127.088615
40.843595,-73.91901833,127.088615
40.84365333,-73.91897,127.088615
40.84371167,-73.91892667,116.93796
40.84376833,-73.91887833,116.93796
40.843825,-73.91883333,116.93796
40.84388167,-73.918785,116.93796
40.84393833,-73.91873333,116.93796
40.84404667,-73.91863167,116.93796
40.84410167,-73.91855667,116.93796
40.844155,-73.91848833,116.93796
40.84421167,-73.91845167,116.93796
40.84428,-73.91842667,116.93796
40.84435333,-73.918405,116.93796
40.84442833,-73.91838333,60.14301
40.84458167,-73.91835333,60.14301
40.84473833,-73.91832667,60.14301
40.84491333,-73.9183,60.14301
40.84500667,-73.91828667,60.14301
40.8451,-73.91827333,60.14301
40.84518333,-73.91826333,60.14301
40.84526667,-73.91825667,60.14301
40.84534333,-73.91824667,104.72843
40.84541833,-73.91824333,104.72843
40.84549333,-73.91822667,104.72843
40.84557,-73.918195,104.72843
40.84565333,-73.91817667,104.72843
40.84573167,-73.91817667,104.72843
40.84580167,-73.91817333,104.72843
40.84584667,-73.91815667,104.72843
40.845895,-73.918145,104.72843
40.84595,-73.91814167,104.72843
40.846,-73.91813833,104.72843
40.84604667,-73.91813667,104.72843
40.846085,-73.91813333,104.72843
40.84611333,-73.91813667,104.72843
40.84617,-73.91809,99.1422
40.84618833,-73.91806833,99.1422
40.846195,-73.91803333,88.97691
40.84620833,-73.91797833,88.97691
40.84622333,-73.91790833,88.97691
40.84623333,-73.91777667,88.97691
40.846245,-73.91772667,88.97691
40.84625,-73.91766833,88.97691
40.84625833,-73.917605,88.97691
40.84626333,-73.917505,88.97691
40.84624667,-73.91747,88.97691
40.84623167,-73.91744333,88.97691
40.846215,-73.917425,88.97691
40.84618833,-73.91739167,88.97691
40.846165,-73.917345,88.97691
40.846135,-73.91733333,80.96111
40.84609,-73.917325,80.96111
40.84602833,-73.917315,80.96111
40.84596333,-73.91730833,80.96111
40.84590167,-73.91730667,80.96111
40.84583667,-73.91730333,80.96111
40.84576333,-73.91729667,80.96111
40.84568167,-73.91728667,80.96111
40.84552333,-73.91730333,80.96111
40.84544167,-73.917315,80.96111
40.845275,-73.91735667,80.96111
40.845195,-73.91740167,51.42825
40.84503833,-73.917495,51.42825
40.84496,-73.91753667,51.42825
40.84487667,-73.91757167,51.42825
40.84479167,-73.91759833,51.42825
40.84470167,-73.91761667,51.42825
40.84461833,-73.91762167,51.42825
40.844535,-73.91761167,51.42825
40.844455,-73.91761,51.42825
40.84438333,-73.91760833,46.00551
40.84432,-73.91760333,46.00551
40.844225,-73.91759,46.00551
40.84414,-73.91747,46.00551
40.84407667,-73.91731,46.00551
40.84404,-73.91723167,46.00551
40.84397167,-73.917075,40.987453
40.84390667,-73.91688167,40.987453
40.84380333,-73.91673667,40.987453
40.84378333,-73.91669167,40.987453
40.84376,-73.91664333,40.987453
40.84373833,-73.91659167,40.987453
40.84371,-73.91650667,40.987453
40.84364667,-73.91625667,40.987453
40.84361667,-73.91619833,40.795452
40.84358833,-73.91613,40.795452
40.84356667,-73.91606667,40.795452
40.84354167,-73.91601333,40.795452
40.84351333,-73.91598,40.795452
40.84349333,-73.91596,40.795452
40.84337833,-73.91581833,42.7379
40.84339167,-73.91579667,42.7379
40.84338,-73.91570333,42.7379
40.84337167,-73.91567167,42.7379
40.84341333,-73.915565,42.7379
40.84344,-73.91553167,42.7379
40.84346,-73.91551167,42.7379
40.84347333,-73.91549,42.7379
40.84352667,-73.91542,40.795452
40.84432167,-73.91458,37.8537
40.84437167,-73.91453667,37.8537
40.844415,-73.91449833,31.247347
40.84447,-73.91444333,23.8259
40.84452833,-73.914395,23.8259
40.84459167,-73.91435,23.8259
40.84464667,-73.91430833,23.8259
40.844705,-73.914255,23.8259
40.84474667,-73.91422167,23.8259
40.84478667,-73.914185,23.8259
40.844905,-73.91406333,23.8259
40.84504333,-73.91398167,23.8259
40.84508167,-73.913945,23.8259
40.84509667,-73.913915,23.8259
40.84509167,-73.91383,23.8259
40.84507667,-73.913775,23.8259
40.84505333,-73.91371333,23.8259
40.84504333,-73.91364833,23.8259
40.845035,-73.91358333,23.8259
40.84496,-73.91333667,33.513073
40.84493833,-73.91327333,33.513073
40.84491333,-73.91320833,33.513073
40.84489,-73.91313833,33.513073
40.84487333,-73.91306333,33.513073
40.844855,-73.91299667,33.513073
40.84483667,-73.91293833,33.513073
40.84481833,-73.91288167,33.513073
40.84479,-73.91282833,33.513073
40.844765,-73.912765,33.513073
40.84474,-73.91269667,33.513073
40.84471667,-73.91262667,36.255936
40.84470167,-73.91255667,36.255936
40.8447,-73.91248833,36.255936
40.844685,-73.91243,36.255936
40.84467167,-73.912375,36.255936
40.84466667,-73.91233167,36.255936
40.84472333,-73.91223333,36.255936
40.84477167,-73.91215167,36.255936
40.84478667,-73.912105,36.255936
40.84485167,-73.91202,36.255936
40.84487833,-73.91198167,36.255936
40.84490167,-73.91191,36.255936
40.84491333,-73.91184333,36.255936
40.844915,-73.91178833,36.255936
40.84490833,-73.91174,72.59029
40.84490333,-73.91168833,72.59029
40.84489333,-73.91163,72.59029
40.844875,-73.91157167,72.59029
40.84487167,-73.91147833,72.59029
40.84488167,-73.91136167,72.59029
40.84486333,-73.91123667,72.59029
40.84484833,-73.91110167,72.59029
40.84484167,-73.91097667,72.59029
40.84481333,-73.91079667,42.336674
40.84480833,-73.91075667,42.336674
40.84484667,-73.910715,42.336674
40.84486833,-73.91067,42.336674
40.84487667,-73.91060667,42.336674
40.844885,-73.910545,42.336674
40.8449,-73.91047333,42.336674
40.84490333,-73.91040333,42.336674
40.84489667,-73.91034167,42.336674
40.84489333,-73.910275,42.336674
40.84489333,-73.91021,42.336674
40.84489667,-73.91014667,42.336674
40.84489667,-73.91007833,42.336674
40.84488167,-73.91001167,42.336674
40.844875,-73.90993167,41.534893
40.84486833,-73.90984167,41.534893
40.84485667,-73.90966167,41.534893
40.84484333,-73.90956167,41.534893
40.84482167,-73.90935333,41.534893
40.84482333,-73.90925333,41.534893
40.84483167,-73.90915833,41.534893
40.84483833,-73.909065,58.14812
40.844845,-73.90897167,58.14812
40.84485,-73.90879333,58.14812
40.844845,-73.90870333,58.14812
40.84481167,-73.90862667,58.14812
40.84479833,-73.90846333,58.14812
40.84479833,-73.90839833,58.14812
40.84479667,-73.90834833,58.14812
40.8448,-73.90831333,58.14812
40.8448,-73.90829333,58.14812
40.84478167,-73.90815167,64.38522
40.844765,-73.90805167,64.38522
40.84476333,-73.90801167,64.38522
40.84476333,-73.907975,64.38522
40.84477,-73.90792833,64.38522
40.84473167,-73.90789167,64.38522
40.84471333,-73.90784833,64.38522
40.844715,-73.90778667,64.38522
40.84471667,-73.90770833,64.38522
40.84471833,-73.90762,64.38522
40.84471833,-73.90751167,64.38522
40.84472167,-73.90740333,64.38522
40.844725,-73.90730667,71.265114
40.84472333,-73.90722833,71.265114
40.844715,-73.90717,71.265114
40.84471167,-73.90707167,71.265114
40.84471167,-73.90702667,71.265114
40.84471333,-73.90699,71.265114
40.844695,-73.90684333,71.265114
40.844695,-73.90679667,71.265114
40.84469167,-73.90673167,71.265114
40.84468833,-73.90666333,71.265114
40.84468833,-73.90659833,71.265114
40.84469333,-73.90644,71.265114
40.84469167,-73.90635167,81.45346
40.84466833,-73.90628667,81.45346
40.84465667,-73.90619167,81.45346
40.844645,-73.90599333,81.45346
40.84463667,-73.90589167,81.45346
40.844635,-73.90578167,81.45346
40.84463833,-73.90567,81.45346
40.84463667,-73.90556833,81.45346
40.84463667,-73.90547833,68.92843
40.84463333,-73.90541,68.92843
40.84463333,-73.90535333,68.92843
40.84463167,-73.90531,68.92843
40.84463167,-73.90527,68.92843
40.84462833,-73.90523,68.92843
40.84457167,-73.905105,68.92843
40.84453833,-73.90507167,68.92843
40.84443667,-73.90502333,68.92843
40.84437167,-73.90501833,72.84215
40.844305,-73.90502,72.84215
40.84417667,-73.90502167,72.84215
40.844115,-73.905025,72.84215
40.84404667,-73.90502167,72.84215
40.84398,-73.90502667,72.84215
40.843915,-73.905035,72.84215
40.84385333,-73.90504167,72.84215
40.8438,-73.905055,72.84215
40.84374,-73.90506,72.84215
40.843715,-73.90506167,72.84215
40.84369167,-73.905065,72.84215
40.84366833,-73.90507167,72.84215
40.84364333,-73.90507833,72.84215
40.84355333,-73.90519333,72.84215
40.84356,-73.90524667,72.84215
40.843565,-73.90529167,72.84215
40.84356667,-73.90533167,72.84215
40.84357167,-73.90536333,72.84215
40.84357333,-73.90538833,72.84215
40.84356833,-73.90542167,72.84215
40.84357167,-73.90546667,72.84215
40.84358167,-73.90552,72.84215
40.84360667,-73.90557833,81.02733
40.84361333,-73.905725,81.02733
40.84361333,-73.90578667,81.02733
40.84362667,-73.90583833,81.02733
40.84363667,-73.90590167,81.02733
40.84364833,-73.905975,81.02733
40.84365667,-73.90605333,81.02733
40.84366167,-73.90613333,81.02733
40.84366333,-73.90620333,81.02733
40.84367,-73.90634,81.02733
40.84368833,-73.90637833,81.02733
40.84369333,-73.906415,81.02733
40.84370167,-73.90647667,84.19739
40.84371,-73.90649833,84.19739
40.84371333,-73.90669,84.19739
40.84371,-73.90674833,84.19739
40.84370333,-73.9068,84.19739
40.843705,-73.906855,84.19739
40.84371333,-73.90697,84.19739
40.843715,-73.90702667,84.19739
40.843715,-73.90708167,84.19739
40.84371,-73.90714,84.19739
40.84371167,-73.907235,84.19739
40.84371333,-73.907275,84.19739
40.84371,-73.90730833,84.19739
40.843705,-73.90733333,75.04676
40.84372333,-73.907415,75.04676
40.84372667,-73.90746,75.04676
40.84373167,-73.90751667,75.04676
40.84373667,-73.90758,75.04676
40.84374167,-73.90764667,75.04676
40.84374667,-73.90778333,75.04676
40.84375167,-73.90785667,75.04676
40.84374833,-73.907935,75.04676
40.84374667,-73.90801167,75.04676
40.84374167,-73.908075,75.04676
40.843735,-73.90813667,75.04676
40.843735,-73.90819167,75.04676
40.843735,-73.90823667,66.91984
40.84376167,-73.90836333,66.91984
40.84376167,-73.90840667,66.91984
40.84376833,-73.90847833,66.91984
40.84377333,-73.90856333,66.91984
40.84377333,-73.90865167,66.91984
40.84377,-73.90873833,66.91984
40.84376333,-73.90891333,66.91984
40.843775,-73.90906167,66.91984
40.84377667,-73.90912,63.858593
40.84378167,-73.90917667,63.858593
40.84378167,-73.90922667,63.858593
40.84379,-73.90926333,63.858593
40.84380167,-73.90937167,63.858593
40.84378167,-73.90940167,63.858593
40.84367333,-73.909445,63.858593
40.84363667,-73.90945667,63.858593
40.84360333,-73.90947,63.858593
40.843445,-73.909525,69.03099
40.84337667,-73.90954167,69.03099
40.84334333,-73.90955333,69.03099
40.84331833,-73.90956667,69.03099
40.843215,-73.90961833,69.03099
40.84312167,-73.90962167,69.03099
40.84307167,-73.90963333,69.03099
40.843015,-73.90964333,69.03099
40.842955,-73.90965333,69.03099
40.84289333,-73.90966833,69.03099
40.84282,-73.90968,69.03099
40.84266167,-73.90969333,69.03099
40.84257833,-73.90971,68.21489
40.84241167,-73.909745,68.21489
40.84233,-73.90975667,68.21489
40.842245,-73.90976333,68.21489
40.84216,-73.90977333,68.21489
40.84208333,-73.90975833,68.21489
40.84200167,-73.90973833,68.21489
40.841925,-73.90972167,68.21489
40.84185333,-73.90970667,68.21489
40.84179167,-73.90969333,68.21489
40.84173833,-73.90968,68.21489
40.84168333,-73.90966833,70.77182
40.841625,-73.909655,70.77182
40.841565,-73.90964,70.77182
40.84150833,-73.90962333,70.77182
40.84145167,-73.9096,70.77182
40.84139833,-73.90958667,70.77182
40.841345,-73.90957167,70.77182
40.84129333,-73.90955667,70.77182
40.84124,-73.909545,70.77182
40.84119333,-73.909545,70.77182
40.841155,-73.90955167,70.77182
40.84089833,-73.90968,70.77182
40.84076667,-73.90974167,68.010635
40.84067667,-73.909785,68.010635
40.84057167,-73.90983,68.010635
40.84051333,-73.909865,68.010635
40.84045833,-73.90990333,68.010635
40.8404,-73.909945,68.010635
40.840345,-73.90998833,68.010635
40.84022,-73.91006667,68.795166
40.84014833,-73.910115,68.795166
40.84008,-73.91016,68.795166
40.83990333,-73.91026167,67.13339
40.83985333,-73.91029167,67.13339
40.839775,-73.91033667,67.13339
40.83951,-73.91051333,67.13339
40.839455,-73.91054167,67.13339
40.839405,-73.91056333,67.13339
40.83933333,-73.91060667,67.13339
40.839315,-73.91062,67.13339
40.83915667,-73.91069167,67.13339
40.83910667,-73.91072667,67.13339
40.83906,-73.91076,67.13339
40.83900333,-73.910795,67.67119
40.838865,-73.91086833,67.67119
40.83879167,-73.91090833,70.473
40.838715,-73.91094833,70.473
40.83864333,-73.91098833,70.473
40.83856833,-73.91103,70.473
40.83848667,-73.91107667,70.473
40.83841,-73.911125,70.473
40.83833667,-73.91117333,70.473
40.83827167,-73.91121833,70.473
40.83821333,-73.91125667,70.473
40.83817333,-73.91129,70.473
40.83813167,-73.911355,68.87935
40.83812,-73.91140333,68.87935
40.83812,-73.911465,68.87935
40.83813333,-73.911535,68.87935
40.83814833,-73.911605,68.87935
40.838165,-73.91167167,70.473
40.83818667,-73.91173833,70.473
40.83821167,-73.9118,80.9775
40.83823167,-73.91186,80.9775
40.83825,-73.91191167,80.9775
40.83826333,-73.91195667,80.9775
40.83827,-73.91199,80.9775
40.83830667,-73.91219,80.9775
40.83832333,-73.91224667,80.9775
40.83833167,-73.91231167,80.9775
40.83834,-73.91237,80.9775
40.83834667,-73.91241833,80.9775
40.838355,-73.91245667,80.9775
40.83839167,-73.91255833,80.9775
40.83841,-73.91261167,80.9775
40.83843333,-73.912675,80.9775
40.83846,-73.91274833,94.45365
40.83848833,-73.91282333,94.45365
40.83852,-73.91289333,94.45365
40.83854833,-73.91296,94.45365
40.838595,-73.91307667,94.45365
40.83862833,-73.91316,94.45365
40.83872,-73.91335,94.45365
40.83873833,-73.91339,94.45365
40.838755,-73.91343,94.45365
40.83876667,-73.913465,94.45365
40.83877667,-73.91349667,94.45365
40.83879167,-73.91353667,94.45365
40.838835,-73.91364667,101.42823
40.83885833,-73.91371167,101.42823
40.83888333,-73.913785,101.42823
40.838905,-73.91385333,101.42823
40.83892833,-73.91392,101.42823
40.83895167,-73.91398833,101.42823
40.83897167,-73.914075,101.42823
40.83897833,-73.91416333,101.42823
40.839015,-73.91424,101.42823
40.839045,-73.91432167,103.1234
40.83912333,-73.91454,85.03849
40.83914833,-73.91460333,85.03849
40.83916667,-73.914675,85.03849
40.83917667,-73.91475333,85.03849
40.83918667,-73.914825,85.03849
40.83921333,-73.91487833,85.03849
40.83923833,-73.91492667,85.03849
40.83925833,-73.914975,85.03849
40.83928167,-73.91505667,85.03849
40.83928833,-73.91508833,85.03849
40.839295,-73.91511167,85.03849
40.83936,-73.915245,85.03849
40.83937833,-73.91532333,85.03849
40.83939167,-73.91540667,75.2522
40.83940833,-73.91545333,75.2522
40.83943667,-73.91553333,75.2522
40.83944667,-73.91555833,75.2522
40.83946,-73.91558333,75.2522
40.83947,-73.915605,75.2522
40.83952167,-73.915715,75.2522
40.83893833,-73.9165,77.24785
40.83888833,-73.91653833,77.24785
40.83883,-73.91657333,77.24785
40.83876833,-73.916615,77.24785
40.838705,-73.91665167,77.24785
40.83837333,-73.916935,77.24785
40.83831833,-73.916975,77.24785
40.83826,-73.91701833,77.24785
40.83816333,-73.91710333,77.24785
40.83812833,-73.917135,76.59662
40.8381,-73.91715833,64.6123
40.83807833,-73.91717333,64.6123
40.83796667,-73.917245,64.6123
40.83793,-73.91727833,64.6123
40.83788833,-73.91731833,64.6123
40.83783,-73.91735,64.6123
40.83777833,-73.91739833,64.6123
40.83772833,-73.91744,64.6123
40.83768667,-73.91747333,64.6123
40.837655,-73.91748833,64.6123
40.83753667,-73.91757667,64.6123
40.83750833,-73.91759833,64.6123
40.837475,-73.91762167,64.6123
40.8374,-73.91767833,64.6123
40.83718333,-73.91783,62.95487
40.83712167,-73.91787667,62.95487
40.83706167,-73.91792167,62.95487
40.83699667,-73.917955,62.95487
40.836875,-73.918015,62.95487
40.836825,-73.91804167,68.11695
40.83675167,-73.91809167,68.11695
40.836725,-73.91812,68.11695
40.83656667,-73.91831333,68.11695
40.83654,-73.91835,68.11695
40.83649667,-73.91839167,68.11695
40.83644833,-73.91842833,68.11695
40.8364,-73.91847,68.11695
40.83631167,-73.91854667,73.75975
40.83627333,-73.918575,73.75975
40.83623833,-73.91860167,73.75975
40.83620667,-73.91862667,73.75975
40.83617667,-73.91865,73.75975
40.83614333,-73.91867333,73.75975
40.83610833,-73.91870333,73.75975
40.83606833,-73.918735,73.75975
40.83603333,-73.91877,73.75975
40.836005,-73.91880167,73.75975
40.83593167,-73.91887,73.75975
40.835885,-73.91892167,73.75975
40.83582333,-73.91897333,63.15
40.83571333,-73.91908333,63.15
40.835675,-73.919125,63.15
40.83564,-73.91916,63.15
40.83559,-73.91919167,63.15
40.83548167,-73.91924167,63.15
40.83545333,-73.91926667,81.14933
40.83542833,-73.91928333,81.14933
40.83540333,-73.91929667,81.14933
40.83537833,-73.91930667,81.14933
40.835345,-73.91932167,81.14933
40.8353,-73.91934,81.14933
40.83525167,-73.91937333,81.14933
40.8352,-73.91941167,81.14933
40.83515,-73.91945167,81.14933
40.83498,-73.91956833,81.14933
40.83492333,-73.919605,81.14933
40.83482,-73.91966167,81.14933
40.83477,-73.91969,81.14933
40.834715,-73.91971833,81.14933
40.83466,-73.91974667,81.14933
40.83461333,-73.91976167,81.14933
40.83457667,-73.91977333,101.49208
40.83451333,-73.91981333,101.49208
40.83448,-73.91982833,82.77951
40.834415,-73.91986,82.77951
40.83438,-73.919885,82.77951
40.834305,-73.91993167,82.77951
40.83422833,-73.91997667,82.77951
40.83418333,-73.92000333,82.77951
40.83414167,-73.92004167,82.77951
40.83409667,-73.92007667,82.77951
40.83400667,-73.92013833,82.77951
40.83396167,-73.92016,82.77951
40.83391333,-73.92018667,82.77951
40.83385667,-73.920215,82.77951
40.83380333,-73.92024833,82.77951
40.83376,-73.92027333,82.77951
40.83371667,-73.9203,82.77951
40.83361833,-73.920355,78.06299
40.83357,-73.92038667,78.06299
40.83351833,-73.92041667,78.06299
40.83346167,-73.92044333,78.06299
40.8334,-73.92047333,78.06299
40.833345,-73.92050333,78.06299
40.83328667,-73.92053167,78.06299
40.83323333,-73.92056333,78.06299
40.83317833,-73.92059167,78.06299
40.83311833,-73.92062833,78.06299
40.83306,-73.92067333,78.06299
40.832925,-73.92075833,56.458897
40.83285833,-73.9208,56.458897
40.83279,-73.92084167,62.500225
40.83272667,-73.92088167,62.500225
40.83266667,-73.92092333,62.500225
40.832605,-73.92096,62.500225
40.83255333,-73.92098,62.500225
40.83249833,-73.921005,62.500225
40.83244667,-73.92103167,62.500225
40.83233167,-73.92110167,62.500225
40.83226833,-73.92113833,62.500225
40.83220167,-73.921175,62.500225
40.83214167,-73.92120667,62.500225
40.83207833,-73.92122167,62.500225
40.83202667,-73.92125,62.500225
40.83197667,-73.92128333,62.500225
40.83189667,-73.92134,65.141045
40.831855,-73.92137167,65.141045
40.831715,-73.921465,65.141045
40.83169,-73.92148,65.141045
40.83166667,-73.92149167,65.141045
40.83164167,-73.921505,65.141045
40.83161,-73.92152333,65.141045
40.83157,-73.921545,65.141045
40.83153333,-73.921565,65.141045
40.831485,-73.92158667,65.141045
40.83142167,-73.92160333,65.141045
40.83135833,-73.92159,65.141045
40.831295,-73.92153833,65.141045
40.83126,-73.92144167,65.141045
40.83121667,-73.92134833,65.141045
40.83117667,-73.92126333,65.141045
40.831145,-73.92118167,65.141045
40.83111667,-73.92110833,65.141045
40.83108833,-73.921035,65.141045
40.83106167,-73.92095833,65.141045
40.83102833,-73.92088167,65.141045
40.831,-73.920805,73.36792
40.83097,-73.92072167,73.36792
40.830935,-73.92063667,83.78767
40.83090167,-73.92055333,83.78767
40.83086833,-73.92046167,83.78767
40.83084333,-73.92036667,83.78767
40.83077833,-73.92018,83.78767
40.83074833,-73.92009333,83.78767
40.83067,-73.91991833,83.78767
40.83062833,-73.919835,83.78767
40.830585,-73.91975333,89.82336
40.830545,-73.919675,89.82336
40.83051333,-73.91959,89.82336
40.83048667,-73.91950167,89.82336
40.830425,-73.91932167,89.82336
40.83037167,-73.91917333,89.82336
40.83035333,-73.91912,89.82336
40.830345,-73.91906833,89.82336
40.83034,-73.91902833,89.82336
40.83036333,-73.91896167,89.82336
40.83039667,-73.918925,77.96972
40.830475,-73.91888833,77.96972
40.83051333,-73.91887667,77.96972
40.83055,-73.91886167,77.96972
40.83058167,-73.918845,77.96972
40.83061833,-73.91883333,77.96972
40.83065,-73.918825,77.96972
40.83067833,-73.91881,77.96972
40.83070667,-73.91879333,77.96972
40.830735,-73.91878167,77.96972
40.83078667,-73.91875333,77.96972
40.83080833,-73.91873333,77.96972
40.83082667,-73.91871833,77.96972
40.830845,-73.91870333,77.96972
40.830965,-73.91862167,77.96972
40.830995,-73.91860833,77.96972
40.83102667,-73.91860333,77.96972
40.83104833,-73.91859333,85.88583
40.831215,-73.918515,85.88583
40.83123833,-73.9185,85.88583
40.83138833,-73.91831333,85.88583
40.831435,-73.91827667,85.88583
40.83149,-73.918235,85.88583
40.83154667,-73.91819167,85.88583
40.831605,-73.91815,85.88583
40.831665,-73.91811667,85.88583
40.831725,-73.918085,85.88583
40.83177833,-73.918055,85.88583
40.83182833,-73.918025,63.83474
40.83189333,-73.91799167,63.83474
40.83191833,-73.917985,91.26522
40.83193667,-73.91798,91.26522
40.83212833,-73.91786833,91.26522
40.83216667,-73.91784167,91.26522
40.832205,-73.91781833,91.26522
40.83223833,-73.917795,91.26522
40.83226833,-73.91778167,91.26522
40.832295,-73.91776,91.26522
40.83231667,-73.917745,91.26522
40.83246167,-73.91760333,91.26522
40.83248833,-73.91757833,91.26522
40.832515,-73.91755167,91.26522
40.832545,-73.91752833,91.26522
40.83257833,-73.917515,91.26522
40.83261,-73.91749667,91.26522
40.832645,-73.91747333,91.26522
40.83268,-73.91745167,91.26522
40.832715,-73.91743,91.26522
40.83275,-73.91741833,91.26522
40.83281667,-73.91739333,99.842
40.83285667,-73.91737667,99.842
40.83295167,-73.917335,99.842
40.833,-73.91731,99.842
40.833045,-73.91728167,99.842
40.83309,-73.917255,99.842
40.83313667,-73.917235,99.842
40.83317833,-73.91721667,99.842
40.83321667,-73.9172,99.842
40.833385,-73.91715833,99.842
40.83342833,-73.91714167,80.66547
40.83347,-73.917125,80.66547
40.83350833,-73.91710833,80.66547
40.83354667,-73.91708667,80.66547
40.83358,-73.91707167,80.66547
40.83361167,-73.91705333,80.66547
