lat,long,var_res30,building_area_per_pixel_res30,
40.78289833,-73.98453,1.4438202,1.6918026e-06,0.0
40.78293667,-73.98451833,1.4438202,1.6918026e-06,0.0
40.78297667,-73.98449667,1.4438202,1.6918026e-06,0.0
40.78307833,-73.98444,3.9324193,0.4161734,0.0
40.783205,-73.98434667,1.5519999,0.057391293,0.0
40.78326667,-73.98428833,1.5519999,0.057391293,0.0
40.78331833,-73.98422667,1.5519999,0.057391293,0.0
40.78338333,-73.98416167,1.3536414,0.20977284,0.0
40.783445,-73.98410167,1.3536414,0.20977284,0.0
40.78351167,-73.984035,1.3536414,0.20977284,0.0
40.78357667,-73.98397,1.3536414,0.20977284,0.0
40.78377,-73.98383667,2.861926,0.010619547,0.0
40.783835,-73.98377,2.861926,0.010619547,0.0
40.7839,-73.98370333,2.861926,0.010619547,0.0
40.78403333,-73.98355833,3.6230435,0.14593469,0.0
40.78409167,-73.983495,3.6230435,0.14593469,0.0
40.78415833,-73.983395,3.6230435,0.14593469,0.0
40.78422333,-73.98331,4.1208982,0.03297351,0.0
40.78428667,-73.98324833,4.1208982,0.03297351,0.0
40.78438833,-73.98313,4.1208982,0.03297351,0.0
40.78443667,-73.983075,5.9390626,0.2982128,0.0
40.78448167,-73.983055,4.270787,0.09817715,0.0
40.78452167,-73.98302833,4.270787,0.09817715,0.0
40.78455,-73.98299833,4.270787,0.09817715,0.0
40.78458833,-73.98297333,4.270787,0.09817715,0.0
40.78462167,-73.98295833,4.270787,0.09817715,0.0
40.78465,-73.982945,4.270787,0.09817715,0.0
40.78468,-73.98293333,4.270787,0.09817715,0.0
40.78469333,-73.98292667,4.270787,0.09817715,0.0
40.78469667,-73.98292333,4.270787,0.09817715,0.0
40.784865,-73.9828,2.631786,0.07853961,0.0
40.78492667,-73.9828,2.631786,0.07853961,0.0
40.78497333,-73.982825,2.631786,0.07853961,0.0
40.785005,-73.98287167,0.0,0.0,0.0
40.78508,-73.98291833,0.0,0.0,0.0
40.785125,-73.98298833,0.0,0.0,0.0
40.78516,-73.98306,0.0,0.0,0.0
40.78519667,-73.98313667,0.0,0.0,0.0
40.78522167,-73.98321833,0.0,0.0,0.0
40.785255,-73.98329667,0.0,0.0,0.0
40.785285,-73.98337167,0.0,0.0,0.0
40.785315,-73.98344667,0.0,0.0,0.0
40.785345,-73.98352,0.0,0.0,0.0
40.78536833,-73.98359,0.0,0.0,0.0
40.78539667,-73.983665,0.0,0.0,0.0
40.785425,-73.98373833,0.0,0.0,0.0
40.78545333,-73.98380667,0.0,0.0,0.0
40.78547833,-73.98386833,0.0,0.0,0.0
40.78550167,-73.98392833,0.0,0.0,0.0
40.78551833,-73.98398833,0.0,0.0,0.0
40.78555833,-73.98401333,0.0,0.0,0.0
40.78566167,-73.98405,0.0,0.0,0.0
40.78572167,-73.98407833,0.0,0.0,0.0
40.785765,-73.98412667,0.0,0.0,0.0
40.78580667,-73.98417333,0.0,0.0,0.0
40.78584333,-73.98422167,0.0,0.0,0.0
40.78586833,-73.98427333,0.0,0.0,0.0
40.78588667,-73.98432667,0.0,0.0,0.0
40.78589167,-73.98438833,0.0,0.0,0.0
40.78588667,-73.98445667,0.0,0.0,0.0
40.78587333,-73.98452167,0.0,0.0,0.0
40.78584667,-73.98458333,0.0,0.0,0.0
40.785815,-73.984635,0.0,0.0,0.0
40.785615,-73.98470333,0.0,0.0,0.0
40.78554667,-73.98468833,0.0,0.0,0.0
40.78539,-73.98467,0.0,0.0,0.0
40.78530333,-73.98467333,0.0,0.0,0.0
40.78519833,-73.98468667,0.0,0.0,0.0
40.78509833,-73.9847,0.0,0.0,0.0
40.78489833,-73.98475333,0.0,0.0,0.0
40.78479333,-73.98479,0.0,0.0,0.0
40.78469,-73.984835,0.0,0.0,0.0
40.78458667,-73.98488167,0.0,0.0,0.0
40.78449,-73.98493,0.0,0.0,0.0
40.78439667,-73.984975,0.0,0.0,0.0
40.78431,-73.98502333,0.0,0.0,0.0
40.784235,-73.98506667,0.0,0.0,0.0
40.78416833,-73.98511,0.0,0.0,0.0
40.78411167,-73.985155,0.0,0.0,0.0
40.784065,-73.98518833,0.0,0.0,0.0
40.78403833,-73.985215,0.0,0.0,0.0
40.78401667,-73.98523167,0.0,0.0,0.0
40.78399,-73.98524667,0.0,0.0,0.0
40.78394667,-73.98526667,0.0,0.0,0.0
40.78389,-73.98528833,0.0,0.0,0.0
40.78374333,-73.98535833,0.0,0.0,0.0
40.78365667,-73.98540667,0.0,0.0,0.0
40.78356333,-73.98546167,0.0,0.0,0.0
40.78345667,-73.98554167,0.0,0.0,0.0
40.78334333,-73.98562833,0.0,0.0,0.0
40.78322167,-73.98572,0.0,0.0,0.0
40.78297333,-73.985905,0.0,0.0,0.0
40.78285167,-73.985995,0.0,0.0,0.0
40.78273,-73.98608333,0.0,0.0,0.0
40.782605,-73.986175,0.0,0.0,0.0
40.78247333,-73.98627,0.0,0.0,0.0
40.78234167,-73.98636,0.0,0.0,0.0
40.78220833,-73.98645,0.0,0.0,0.0
40.782075,-73.986545,0.0,0.0,0.0
40.78194167,-73.986645,0.0,0.0,0.0
40.7817,-73.98682333,0.0,0.0,0.0
40.78158167,-73.98692833,0.0,0.0,0.0
40.78146167,-73.98704,0.0,0.0,0.0
40.78134333,-73.98715167,0.0,0.0,0.0
40.781225,-73.98726833,0.0,0.0,0.0
40.78098333,-73.98750167,0.0,0.0,0.0
40.78086333,-73.98761667,0.0,0.0,0.0
40.78073667,-73.98772667,0.0,0.0,0.0
40.780605,-73.98783833,0.0,0.0,0.0
40.78035167,-73.98803833,0.0,0.0,0.0
40.77612,-73.99120333,0.0,0.0,0.0
40.77599333,-73.991295,0.0,0.0,0.0
40.77573667,-73.99148333,0.0,0.0,0.0
40.77561167,-73.991575,0.0,0.0,0.0
40.77549167,-73.991665,0.0,0.0,0.0
40.77536667,-73.99176667,0.0,0.0,0.0
40.77498167,-73.99205667,0.0,0.0,0.0
40.77485667,-73.99215333,0.0,0.0,0.0
40.774745,-73.99224167,0.0,0.0,0.0
40.77463,-73.99232833,0.0,0.0,0.0
40.77451667,-73.99241333,0.0,0.0,0.0
40.77439833,-73.9925,0.0,0.0,0.0
40.77427667,-73.99257333,0.0,0.0,0.0
40.774165,-73.99264333,0.0,0.0,0.0
40.77404667,-73.99271833,0.0,0.0,0.0
40.77392,-73.9928,0.0,0.0,0.0
40.77367667,-73.99296833,0.0,0.0,0.0
40.77342333,-73.99315,0.0,0.0,0.0
40.77329333,-73.99324667,0.0,0.0,0.0
40.77316667,-73.99334,0.0,0.0,0.0
40.77304333,-73.99342833,0.0,0.0,0.0
40.77292333,-73.99350667,0.0,0.0,0.0
40.77280333,-73.99359,0.0,0.0,0.0
40.77268833,-73.99366333,0.0,0.0,0.0
40.77257833,-73.99373167,0.0,0.0,0.0
40.77239167,-73.99387167,0.0,0.0,0.0
40.77231333,-73.99393167,0.0,0.0,0.0
40.77224833,-73.99397833,0.0,0.0,0.0
40.77215667,-73.99404333,0.0,0.0,0.0
40.77212167,-73.99406833,0.0,0.0,0.0
40.77209333,-73.99408833,0.0,0.0,0.0
40.772065,-73.99410667,0.0,0.0,0.0
40.77204,-73.99412333,0.0,0.0,0.0
40.77201667,-73.99414167,0.0,0.0,0.0
40.77199667,-73.99416,0.0,0.0,0.0
40.77191167,-73.99422333,0.0,0.0,0.0
40.77189167,-73.99424333,0.0,0.0,0.0
40.77185833,-73.99426833,0.0,0.0,0.0
40.77177333,-73.99430833,0.0,0.0,0.0
40.77173167,-73.99432667,0.0,0.0,0.0
40.77168833,-73.99435,0.0,0.0,0.0
40.77164833,-73.99436833,0.0,0.0,0.0
40.77161,-73.99438333,0.0,0.0,0.0
40.77157667,-73.9944,0.0,0.0,0.0
40.771545,-73.994415,0.0,0.0,0.0
40.77151833,-73.99443,0.0,0.0,0.0
40.77149333,-73.99444333,0.0,0.0,0.0
40.77146833,-73.99445667,0.0,0.0,0.0
40.77117667,-73.99362,1.7833333,0.3231023,0.0
40.77113333,-73.99351167,4.5916667,0.068056785,0.0
40.771095,-73.99339833,4.5916667,0.068056785,0.0
40.77104833,-73.99328333,0.8333333,0.0727145,0.0
40.77093667,-73.99304,7.4,0.23211765,0.0
40.77088333,-73.99291167,7.4,0.23211765,0.0
40.77081833,-73.99278167,4.116667,0.022070402,0.0
40.77076833,-73.99264667,4.116667,0.022070402,0.0
40.77071167,-73.99252333,7.4,0.3456142,0.0
40.77066,-73.99240333,7.4,0.3456142,0.0
40.77062,-73.99229667,7.4,0.3456142,0.0
40.77052333,-73.9921,6.883333,0.05531054,0.0
40.77048833,-73.99201333,6.883333,0.05531054,0.0
40.77043167,-73.99186667,4.18825,0.44513318,0.0
40.77040333,-73.99180333,4.18825,0.44513318,0.0
40.77036667,-73.99176833,4.18825,0.44513318,0.0
40.770325,-73.99172667,4.18825,0.44513318,0.0
40.770285,-73.99171,3.8960464,0.044860803,0.0
40.770275,-73.99169167,3.8960464,0.044860803,0.0
40.77027667,-73.99168167,3.8960464,0.044860803,0.0
40.77022667,-73.99166667,3.8960464,0.044860803,0.0
40.77015333,-73.99146667,3.782105,0.008385632,0.0
40.77014667,-73.991395,nan,0.40994146,0.0
40.77014167,-73.991315,nan,0.40994146,0.0
40.77013,-73.991245,nan,0.40994146,0.0
40.770085,-73.99107333,1.367201,0.23769912,0.0
40.77005833,-73.99097333,1.367201,0.23769912,0.0
40.77003167,-73.99087167,1.367201,0.010073423,0.0
40.77000333,-73.99076167,1.367201,0.010073423,0.0
40.76997167,-73.99065833,1.367201,0.010073423,0.0
40.769945,-73.99055333,5.4821053,0.06640986,0.0
40.76991167,-73.99045333,1.367201,0.3596872,0.0
40.76984333,-73.99026,1.367201,0.06443512,0.0
40.76971667,-73.98994167,2.5614035,0.12876649,0.0
40.76969167,-73.98988,2.5614035,0.12876649,0.0
40.76967167,-73.989825,2.4298246,0.44317842,0.0
40.76964833,-73.98977833,2.4298246,0.44317842,0.0
40.76963333,-73.98972667,1.8329864,0.1657946,0.0
40.7696,-73.98959167,1.8329864,0.1657946,0.0
40.76958833,-73.98950833,1.7194737,0.042319443,0.0
40.769575,-73.98942,1.7194737,0.042319443,0.0
40.769555,-73.98933,1.7194737,0.042319443,0.0
40.76952,-73.98924,0.5614035,0.32128218,0.0
40.76948,-73.98915,0.5614035,0.32128218,0.0
40.769445,-73.98906167,0.5614035,0.32128218,0.0
40.76941333,-73.98898,nan,0.51204,0.0
40.76936167,-73.98886667,1.1674234,0.02995061,0.0
40.7693,-73.988815,1.1674234,0.02995061,0.0
40.76928167,-73.98880667,1.1674234,0.02995061,0.0
40.769265,-73.98882167,1.1674234,0.02995061,0.0
40.76916667,-73.98851333,0.99172413,0.082599394,0.0
40.76922833,-73.98845833,5.4827585,0.06425929,0.0
40.76926667,-73.98842833,5.4827585,0.06425929,0.0
40.76935,-73.98835833,5.4827585,0.06425929,0.0
40.76939,-73.98831833,1.1776528,0.098205924,0.0
40.76943167,-73.98828167,1.1776528,0.098205924,0.0
40.76946833,-73.98823833,1.1776528,0.098205924,0.0
40.769505,-73.98819833,1.9711206,0.28123918,0.0
40.76954,-73.98817,1.9711206,0.28123918,0.0
40.76956167,-73.98814833,1.9711206,0.28123918,0.0
40.76958167,-73.98813,1.9711206,0.28123918,0.0
40.76963167,-73.98808667,1.9711206,0.28123918,0.0
40.76969333,-73.988045,1.1892112,4.1801035e-05,0.0
40.76972667,-73.98802333,1.1892112,4.1801035e-05,0.0
40.76975333,-73.98799667,1.1892112,4.1801035e-05,0.0
40.769785,-73.98798167,1.1892112,4.1801035e-05,0.0
40.769815,-73.98796333,1.1892112,4.1801035e-05,0.0
40.76987167,-73.98790167,1.8846875,5.9630238e-05,0.0
40.769975,-73.98788,0.0,0.0,0.0
40.77000333,-73.98785833,0.0,0.0,0.0
40.77002667,-73.98783833,0.0,0.0,0.0
40.77021667,-73.98764333,0.0,0.0,0.0
40.77028667,-73.98759667,0.0,0.0,0.0
40.77037667,-73.98752333,0.0,0.0,0.0
40.77049167,-73.98742667,6.7586207,0.06450404,0.0
40.77058,-73.98735167,0.91637933,0.34643868,0.0
40.77066167,-73.98729833,0.91637933,0.34643868,0.0
40.77085,-73.9872,3.8374999,0.007852655,0.0
40.77099833,-73.98709333,10.740554,0.005771806,0.0
40.77108667,-73.98703167,10.740554,0.005771806,0.0
40.771175,-73.98697167,10.740554,0.005771806,0.0
40.771355,-73.98685667,7.7246375,9.68221e-06,0.0
40.77144667,-73.986785,7.7246375,9.68221e-06,0.0
40.77161,-73.98666833,0.0,0.0,0.0
40.77168833,-73.98661167,0.0,0.0,0.0
40.77177333,-73.98652833,0.0,0.0,0.0
40.77186333,-73.98646333,0.0,0.0,0.0
40.77193833,-73.98637833,0.0,0.0,0.0
40.77201833,-73.98632167,nan,0.41452152,0.0
40.77210833,-73.98623833,9.960569,0.048640344,0.0
40.77220833,-73.98616167,9.960569,0.048640344,0.0
40.77231333,-73.98608,9.960569,0.048640344,0.0
40.77252,-73.98593333,0.0,0.0,0.0
40.77262333,-73.98586,2.0917335,2.4090816e-05,0.0
40.77272833,-73.985785,nan,0.0,0.0
40.77284,-73.98571333,nan,0.0,0.0
40.772945,-73.98564,1.7931885,0.0003907181,0.0
40.77305667,-73.98556333,1.7931885,0.0003907181,0.0
40.773165,-73.985485,1.7931885,0.10329102,0.0
40.77326833,-73.985405,1.7931885,0.10329102,0.0
40.77336333,-73.98533833,1.7931885,0.10329102,0.0
40.77346833,-73.98525833,1.4153847,0.32453427,0.0
40.77357,-73.98517833,1.4153847,0.32453427,0.0
40.773665,-73.98510833,1.4153847,0.32453427,0.0
40.77375167,-73.98504833,1.9340769,0.008767789,0.0
40.773835,-73.98498833,nan,0.5214008,0.0
40.77393667,-73.98494167,nan,0.5214008,0.0
40.77407833,-73.98488,1.9907264,0.014685084,0.0
40.77435333,-73.98466833,7.85,0.18005222,0.0
40.77445167,-73.98458333,7.85,0.18005222,0.0
40.77453333,-73.98452833,1.0766666,0.019703243,0.0
40.77461,-73.984465,1.0766666,0.019703243,0.0
40.77466667,-73.984435,14.925,0.24489416,0.0
40.77481667,-73.98433167,3.7568,0.0004946187,0.0
40.77489,-73.98426667,3.7568,0.0004946187,0.0
40.77497,-73.984255,3.7568,0.0004946187,0.0
40.77502333,-73.98421667,3.7568,0.0004946187,0.0
40.77513167,-73.98413167,1.9705386,0.078589246,0.0
40.775185,-73.984065,1.9705386,0.078589246,0.0
40.775245,-73.98397833,1.9705386,0.078589246,0.0
40.7754,-73.98389333,11.135039,0.003926228,0.0
40.77541333,-73.98385833,11.135039,0.003926228,0.0
40.77548833,-73.98381333,11.135039,0.003926228,0.0
40.77558667,-73.98374833,2.8461537,6.354872e-05,0.0
40.77567667,-73.98368333,2.8461537,6.354872e-05,0.0
40.775775,-73.983615,nan,0.31447956,0.0
40.77584167,-73.98358,8.211681,0.00056097883,0.0
40.77590833,-73.98354,8.211681,0.00056097883,0.0
40.77600167,-73.983495,8.211681,0.00056097883,0.0
40.77603167,-73.98347333,8.211681,0.00056097883,0.0
40.77605667,-73.98343167,8.211681,0.00056097883,0.0
40.77598667,-73.98336833,12.354194,0.15966293,0.0
40.77596333,-73.98333833,12.354194,0.15966293,0.0
40.77593333,-73.983305,12.354194,0.15966293,0.0
40.77592667,-73.98325,12.354194,0.15966293,0.0
40.775905,-73.983205,12.354194,0.15966293,0.0
40.77588667,-73.98317,12.354194,0.15966293,0.0
40.77586833,-73.98314,12.354194,0.15966293,0.0
40.775855,-73.98311333,9.741936,0.28383213,0.0
40.775975,-73.98255833,nan,0.44759858,0.0
40.775925,-73.98252833,nan,0.44759858,0.0
40.77587667,-73.98249167,nan,0.44759858,0.0
40.77583,-73.98246833,9.741936,0.13905838,0.0
40.77578167,-73.98244833,9.741936,0.13905838,0.0
40.77574333,-73.98242833,9.741936,0.13905838,0.0
40.77564167,-73.98234333,9.741936,0.13905838,0.0
40.77555,-73.98231167,0.0,0.0,0.0
40.77548667,-73.98228833,0.0,0.0,0.0
40.77543333,-73.98226333,0.0,0.0,0.0
40.77542167,-73.98225333,0.0,0.0,0.0
40.77497833,-73.98245,1.1173333,0.14631599,0.0
40.77492,-73.98246333,1.1173333,0.14631599,0.0
40.77485333,-73.98247667,1.1173333,0.14631599,0.0
40.77478,-73.98248667,1.1173333,0.14631599,0.0
40.77470833,-73.98248667,10.08,0.25063932,0.0
40.77462167,-73.98253167,10.08,0.25063932,0.0
40.77455333,-73.98248667,10.08,0.25063932,0.0
40.77447333,-73.98249,8.4,0.2648536,0.0
40.77431,-73.98250833,8.4,0.2648536,0.0
40.77414167,-73.98252667,9.6,0.10975375,0.0
40.77405167,-73.98252167,9.6,0.10975375,0.0
40.77387667,-73.982515,3.2065217,0.2036401,0.0
40.77378667,-73.98251,3.2065217,0.2036401,0.0
40.7737,-73.98250333,3.2065217,0.2036401,0.0
40.773615,-73.98249833,2.878049,0.25128856,0.0
40.77353667,-73.9825,2.878049,0.25128856,0.0
40.77346,-73.9825,2.878049,0.25128856,0.0
40.77338167,-73.98249833,2.9337018,0.13473776,0.0
40.77330333,-73.98249833,2.9337018,0.13473776,0.0
40.77322667,-73.9825,2.9337018,0.13473776,0.0
40.77315167,-73.9825,2.9337018,0.13473776,0.0
40.77299167,-73.98246333,2.2898843,0.08508922,0.0
40.77291167,-73.982455,2.2898843,0.08508922,0.0
40.772835,-73.98244333,1.6861875,0.00036842303,0.0
40.77275833,-73.982435,1.6861875,0.00036842303,0.0
40.77268167,-73.982435,1.6861875,0.00036842303,0.0
40.77237333,-73.98242333,0.0,0.0,0.0
40.77230167,-73.982415,0.0,0.0,0.0
40.77223167,-73.98239333,0.0,0.0,0.0
40.772165,-73.98237,0.0,0.0,0.0
40.7721,-73.98235,0.0,0.0,0.0
40.77203167,-73.982335,nan,0.0,0.0
40.77196667,-73.98232,nan,0.0,0.0
40.7719,-73.98230667,0.0,0.0,0.0
40.77183,-73.9823,0.0,0.0,0.0
40.77176833,-73.98228833,0.0,0.0,0.0
40.77172333,-73.98228,0.0,0.0,0.0
40.77167667,-73.98227167,0.0,0.0,0.0
40.77161833,-73.98226833,0.0,0.0,0.0
40.77156833,-73.98228,0.0,0.0,0.0
40.77152167,-73.982295,0.0,0.0,0.0
40.77148167,-73.98228833,0.0,0.0,0.0
40.77145667,-73.98228,0.0,0.0,0.0
40.77143333,-73.98227667,0.0,0.0,0.0
40.77141333,-73.98228333,0.0,0.0,0.0
40.77127333,-73.982165,0.0,0.0,0.0
40.77122167,-73.982155,0.0,0.0,0.0
40.77117667,-73.98216167,0.0,0.0,0.0
40.77113,-73.98217,0.0,0.0,0.0
40.77069,-73.98152833,nan,0.57896906,0.0
40.77065167,-73.98159,nan,0.57896906,0.0
40.77062,-73.98163,nan,0.57896906,0.0
40.77057333,-73.98163333,nan,0.57896906,0.0
40.77050833,-73.98165167,nan,0.57896906,0.0
40.77042667,-73.98166,13.348387,0.25833678,0.0
40.77037833,-73.98167833,13.348387,0.25833678,0.0
40.77030833,-73.981695,13.348387,0.25833678,0.0
40.770265,-73.98169333,13.348387,0.25833678,0.0
40.77014,-73.981725,nan,0.7537012,0.0
40.76997333,-73.981785,12.341463,0.16496804,0.0
40.76987,-73.98187167,13.863013,0.15612714,0.0
40.76979667,-73.98183833,13.863013,0.15612714,0.0
40.76969667,-73.98182833,13.863013,0.15612714,0.0
40.76959833,-73.98182,0.0,0.0,0.0
40.76948667,-73.981825,0.0,0.0,0.0
40.76877,-73.982095,0.0,0.0,0.0
40.76873667,-73.982195,0.0,0.0,0.0
40.76863833,-73.98227833,0.0,0.0,0.0
40.76855333,-73.98230333,0.0,0.0,0.0
40.76846833,-73.98234333,nan,0.21297918,0.0
40.76836,-73.98238833,nan,0.21297918,0.0
40.768285,-73.98241833,0.0,0.0,0.0
40.768205,-73.98242833,0.0,0.0,0.0
40.76788,-73.98240667,10.514706,0.0014600467,0.0
40.76782333,-73.98238833,10.514706,0.0014600467,0.0
40.76777833,-73.98235167,10.514706,0.0014600467,0.0
40.76772667,-73.98226167,0.0,0.0,0.0
40.76773167,-73.982215,0.0,0.0,0.0
40.76773,-73.98217,0.0,0.0,0.0
40.767755,-73.981835,0.0,0.0,0.0
40.76776333,-73.98174333,0.0,0.0,0.0
40.76779,-73.98164333,0.0,0.0,0.0
40.76781333,-73.98156667,0.0,0.0,0.0
40.767845,-73.98149,0.0,0.0,0.0
40.76788333,-73.98142833,0.0,0.0,0.0
40.76792333,-73.98138167,0.0,0.0,0.0
40.76796,-73.98134833,0.0,0.0,0.0
40.76799833,-73.98133,0.0,0.0,0.0
40.76804,-73.98132833,0.0,0.0,0.0
40.76807667,-73.98133333,0.0,0.0,0.0
40.768105,-73.98134833,0.0,0.0,0.0
40.76812667,-73.98136667,0.0,0.0,0.0
40.768145,-73.981385,0.0,0.0,0.0
40.76819833,-73.98142667,0.0,0.0,0.0
40.76821667,-73.98144667,0.0,0.0,0.0
40.76848167,-73.98139167,0.0,0.0,0.0
40.76853,-73.98137,0.0,0.0,0.0
40.768595,-73.98135,0.0,0.0,0.0
40.76864833,-73.98133167,0.0,0.0,0.0
40.76867,-73.98132167,0.0,0.0,0.0
40.76869167,-73.98131,0.0,0.0,0.0
40.76871333,-73.98129667,0.0,0.0,0.0
40.76873667,-73.98128667,0.0,0.0,0.0
40.76876,-73.98128,0.0,0.0,0.0
40.76878167,-73.98127,0.0,0.0,0.0
40.76880833,-73.981255,0.0,0.0,0.0
40.76884,-73.98123333,nan,0.0,0.0
40.76893333,-73.98118,0.0,0.0,0.0
40.76898,-73.98114167,0.0,0.0,0.0
40.76902667,-73.98111167,0.0,0.0,0.0
40.76906833,-73.98107833,0.0,0.0,0.0
40.76911333,-73.98105667,0.0,0.0,0.0
40.76916167,-73.98103333,0.0,0.0,0.0
40.76921167,-73.98100667,0.0,0.0,0.0
40.76926167,-73.98097667,0.0,0.0,0.0
40.769315,-73.98094,0.0,0.0,0.0
40.76936833,-73.98090167,0.0,0.0,0.0
40.769475,-73.980815,3.557377,0.008184572,0.0
40.76953,-73.98077667,3.557377,0.008184572,0.0
40.76958333,-73.98073833,3.557377,0.008184572,0.0
40.76963667,-73.98069833,nan,0.0,0.0
40.76969,-73.98065833,0.0,0.0,0.0
40.769745,-73.98061833,0.0,0.0,0.0
40.76986833,-73.98053,0.0,0.0,0.0
40.76993667,-73.98048167,6.7647057,0.16556036,0.0
40.77000667,-73.98043167,6.7647057,0.16556036,0.0
40.77008,-73.98038167,0.0,0.0,0.0
40.77015167,-73.980325,0.0,0.0,0.0
40.77022333,-73.98026833,5.655738,0.052410092,0.0
40.77029,-73.980215,5.655738,0.052410092,0.0
40.77035667,-73.98016167,5.655738,0.052410092,0.0
40.77042333,-73.9801,nan,0.0,0.0
40.77049333,-73.98003333,0.0,0.0,0.0
40.770645,-73.97993,0.0,0.0,0.0
40.77071667,-73.97987333,nan,0.0,0.0
40.77078333,-73.97981833,0.0,0.0,0.0
40.77084167,-73.979775,0.0,0.0,0.0
40.77089167,-73.97973667,0.0,0.0,0.0
40.770925,-73.97970667,0.0,0.0,0.0
40.77102333,-73.97953833,0.0,0.0,0.0
40.77106667,-73.97950667,0.0,0.0,0.0
40.77112,-73.97946333,0.0,0.0,0.0
40.77117,-73.97942,0.0,0.0,0.0
40.77121833,-73.97938833,0.0,0.0,0.0
40.77125333,-73.97936,0.0,0.0,0.0
40.77127667,-73.97934333,nan,0.0,0.0
40.771295,-73.97932833,nan,0.0,0.0
40.77130833,-73.97932667,nan,0.0,0.0
40.771405,-73.97926667,nan,0.0,0.0
40.77144833,-73.97923833,nan,0.0,0.0
40.77149333,-73.97921,nan,0.0,0.0
40.77154167,-73.979175,0.0,0.0,0.0
40.77158333,-73.97914167,0.0,0.0,0.0
40.77162167,-73.979115,0.0,0.0,0.0
40.771655,-73.97908833,0.0,0.0,0.0
40.77168167,-73.97906,0.0,0.0,0.0
40.771695,-73.97902667,0.0,0.0,0.0
40.771705,-73.97894667,0.0,0.0,0.0
40.771695,-73.978895,0.0,0.0,0.0
40.77168333,-73.97882833,0.0,0.0,0.0
40.771675,-73.97874167,0.0,0.0,0.0
40.77166,-73.97866167,0.0,0.0,0.0
40.77167667,-73.97845333,0.0,0.0,0.0
40.77169667,-73.97833833,0.0,0.0,0.0
40.77171667,-73.97822667,0.0,0.0,0.0
40.77172667,-73.97811,0.0,0.0,0.0
40.771715,-73.97787,0.0,0.0,0.0
40.77168833,-73.977755,0.0,0.0,0.0
40.77166333,-73.97764,0.0,0.0,0.0
40.77164,-73.97752333,0.0,0.0,0.0
40.771555,-73.97715667,0.0,0.0,0.0
40.77146667,-73.977005,0.0,0.0,0.0
40.77135833,-73.976875,nan,0.0,0.0
40.77128167,-73.97674833,nan,0.0,0.0
40.77120333,-73.97662,0.0,0.0,0.0
40.77112667,-73.976495,0.0,0.0,0.0
40.77103833,-73.97637167,nan,0.0,0.0
40.77095167,-73.97624333,0.0,0.0,0.0
40.77086,-73.97611667,0.0,0.0,0.0
40.77077167,-73.97599167,0.0,0.0,0.0
40.77068167,-73.97586667,0.0,0.0,0.0
40.77059833,-73.97573667,0.0,0.0,0.0
40.77052,-73.97560333,0.0,0.0,0.0
40.77044333,-73.97546833,0.0,0.0,0.0
40.77035833,-73.97534,0.0,0.0,0.0
40.77027333,-73.97521333,0.0,0.0,0.0
40.77017167,-73.97509667,0.96428573,0.22895554,0.0
40.77007667,-73.974975,0.0,0.0,0.0
40.76999167,-73.97485667,0.0,0.0,0.0
40.76991167,-73.974735,0.0,0.0,0.0
40.76983333,-73.97461167,0.0,0.0,0.0
40.769675,-73.97435667,0.0,0.0,0.0
40.769595,-73.97424,0.0,0.0,0.0
40.76951167,-73.97412833,0.0,0.0,0.0
40.76944833,-73.97401333,0.0,0.0,0.0
40.76938333,-73.973905,0.0,0.0,0.0
40.76932,-73.97378833,1.0666667,0.081750035,0.0
40.76927333,-73.97367167,1.1428572,0.11306426,0.0
40.76922667,-73.97353833,1.1428572,0.11306426,0.0
40.76919167,-73.973405,0.0,0.0,0.0
40.76910333,-73.97315667,0.0,0.0,0.0
40.76901667,-73.97290333,0.0,0.0,0.0
40.76897333,-73.97277667,0.0,0.0,0.0
40.76893667,-73.97263667,0.0,0.0,0.0
40.76890333,-73.97249167,0.0,0.0,0.0
40.76886833,-73.97236167,0.0,0.0,0.0
40.76882333,-73.972235,0.0,0.0,0.0
40.76874,-73.97197167,0.0,0.0,0.0
40.76870333,-73.971835,0.0,0.0,0.0
40.76865833,-73.971705,0.0,0.0,0.0
40.76861,-73.97157833,0.0,0.0,0.0
40.76855833,-73.97145,0.0,0.0,0.0
40.76849667,-73.97132667,0.0,0.0,0.0
40.76843833,-73.97120667,0.0,0.0,0.0
40.76837833,-73.97109333,0.0,0.0,0.0
40.76832167,-73.97099,0.0,0.0,0.0
40.76827667,-73.97089833,0.0,0.0,0.0
40.76823667,-73.97081833,0.0,0.0,0.0
40.76820333,-73.97075167,0.0,0.0,0.0
40.76817667,-73.970695,0.0,0.0,0.0
40.768155,-73.97064667,0.0,0.0,0.0
40.768135,-73.97061167,0.0,0.0,0.0
40.76811833,-73.97057833,0.0,0.0,0.0
40.76810333,-73.97055,0.0,0.0,0.0
40.76793333,-73.97041667,3.049959,0.020100346,0.0
40.76791667,-73.97043833,3.049959,0.020100346,0.0
40.76789667,-73.97046833,3.049959,0.020100346,0.0
40.767855,-73.97051667,nan,0.0,0.0
40.76780167,-73.97068667,nan,0.0,0.0
40.76775167,-73.97071333,0.0,0.0,0.0
40.76770167,-73.97073333,0.0,0.0,0.0
40.76765333,-73.97074833,0.0,0.0,0.0
40.767625,-73.970765,nan,0.0,0.0
40.76759667,-73.97078,nan,0.0,0.0
