lat,long,building_height_res30,building_height_std_res30,building_year_res30,building_area_res30
40.75947833,-73.95904833,384.0,0.0,2009.0,0.3112255
40.75949667,-73.95903167,384.0,0.0,2009.0,0.3112255
40.75956,-73.95897167,384.0,0.0,2009.0,0.3112255
40.75961833,-73.95891333,0.0,-1.0,0.0,0.0
40.75965667,-73.95888,0.0,-1.0,0.0,0.0
40.75970167,-73.95883833,0.0,-1.0,0.0,0.0
40.75974833,-73.9588,0.0,-1.0,0.0,0.0
40.75979333,-73.95876667,0.0,-1.0,0.0,0.0
40.759835,-73.95873167,0.0,-1.0,0.0,0.0
40.75992333,-73.95866667,0.0,-1.0,0.0,0.0
40.75997,-73.95863333,248.59,0.0,1974.0,45.509346
40.76006167,-73.95856667,248.59,0.0,1974.0,45.509346
40.76011667,-73.95851667,248.59,0.0,1974.0,45.509346
40.76017667,-73.95846667,248.59,0.0,1974.0,45.509346
40.760235,-73.95842167,183.4,0.0,1960.0,298.37787
40.76028333,-73.95838167,248.59,0.0,1974.0,1090.9946
40.76032833,-73.95834167,248.59,0.0,1974.0,1090.9946
40.76036667,-73.95830167,248.59,0.0,1974.0,1090.9946
40.76040167,-73.958265,248.59,0.0,1974.0,1090.9946
40.76044,-73.95823333,248.59,0.0,1974.0,1090.9946
40.76048833,-73.95819833,248.59,0.0,1974.0,1090.9946
40.76052833,-73.95817333,0.0,-1.0,0.0,0.0
40.76056833,-73.95814833,0.0,-1.0,0.0,0.0
40.76060833,-73.95812167,0.0,-1.0,0.0,0.0
40.76064833,-73.95809667,0.0,-1.0,0.0,0.0
40.76069167,-73.95807667,0.0,-1.0,0.0,0.0
40.76072833,-73.958055,0.0,-1.0,0.0,0.0
40.76080833,-73.958015,0.0,-1.0,0.0,0.0
40.760835,-73.95800333,0.0,-1.0,0.0,0.0
40.76087833,-73.95799333,0.0,-1.0,0.0,0.0
40.76089,-73.95799333,0.0,-1.0,0.0,0.0
40.76101333,-73.95795833,0.0,-1.0,0.0,0.0
40.761,-73.957685,0.0,-1.0,0.0,0.0
40.76103833,-73.95767167,0.0,-1.0,0.0,0.0
40.76107667,-73.95765,0.0,-1.0,0.0,0.0
40.76112167,-73.95762833,0.0,-1.0,0.0,0.0
40.761165,-73.95760167,0.0,-1.0,0.0,0.0
40.76128833,-73.95754,82.0,0.0,1940.0,2444.4312
40.76133167,-73.95753,82.0,0.0,1940.0,1516.3844
40.76136667,-73.95751667,82.0,0.0,1940.0,1516.3844
40.76139667,-73.95750833,82.0,0.0,1940.0,1516.3844
40.76142667,-73.95749833,82.0,0.0,1940.0,1516.3844
40.76144833,-73.95748667,82.0,0.0,1940.0,1516.3844
40.76146333,-73.95748167,82.0,0.0,1940.0,1516.3844
40.76166833,-73.95738833,0.0,-1.0,0.0,0.0
40.761725,-73.95738167,0.0,-1.0,0.0,0.0
40.76177833,-73.95735,0.0,-1.0,0.0,0.0
40.76183,-73.95731833,0.0,-1.0,0.0,0.0
40.76188667,-73.957275,59.0,0.0,1940.0,446.57114
40.761945,-73.95723167,59.0,0.0,1940.0,446.57114
40.76200167,-73.95718167,59.0,0.0,1940.0,446.57114
40.762055,-73.957135,59.0,0.0,1940.0,446.57114
40.76210333,-73.95709167,59.0,0.0,1940.0,446.57114
40.76214833,-73.95705,0.0,-1.0,0.0,0.0
40.762355,-73.95691667,26.0,0.0,1940.0,1852.0428
40.76241833,-73.95687,62.16,0.0,1915.0,38.72833
40.76248333,-73.95682,62.16,0.0,1915.0,38.72833
40.76254667,-73.95677333,0.0,-1.0,0.0,0.0
40.76265833,-73.95667833,0.0,-1.0,0.0,0.0
40.76270333,-73.95663833,0.0,-1.0,0.0,0.0
40.76273667,-73.95661,0.0,-1.0,0.0,0.0
40.76278833,-73.95656667,0.0,-1.0,0.0,0.0
40.76292,-73.95649333,0.0,-1.0,0.0,0.0
40.76295333,-73.95651833,62.16,0.0,1915.0,105.23724
40.76298167,-73.95656667,62.16,0.0,1915.0,105.23724
40.76303333,-73.95670333,62.16,0.0,1915.0,105.23724
40.76306833,-73.95678,62.16,0.0,1915.0,3105.687
40.76311167,-73.95685833,62.16,0.0,1915.0,3105.687
40.763155,-73.956945,62.16,0.0,1915.0,3105.687
40.76325667,-73.95712333,100.9449,79.09552,1925.4,1283.7795
40.76330167,-73.95721,100.9449,79.09552,1925.4,1283.7795
40.76334333,-73.95729833,100.9449,79.09552,1925.4,1283.7795
40.76342333,-73.957485,57.558,1.1300336,1910.0,4052.6487
40.76347,-73.95756833,169.8598,88.859795,1951.0,4008.4182
40.76351,-73.95764167,67.41,13.59,1912.5,2528.7573
40.763555,-73.95768833,67.41,13.59,1912.5,2528.7573
40.76361833,-73.95774833,67.41,13.59,1912.5,2528.7573
40.76368,-73.957965,90.27333,34.18464,1928.0,2170.3489
40.76368333,-73.95801,90.27333,34.18464,1928.0,2170.3489
40.76369833,-73.95805,90.27333,34.18464,1928.0,2170.3489
40.763705,-73.95810667,90.27333,34.18464,1928.0,2170.3489
40.763715,-73.95817333,186.09991,50.099907,1979.0,4843.445
40.763735,-73.95822833,125.41259,82.526344,1949.0,3487.5017
40.76375333,-73.95827833,125.41259,82.526344,1949.0,3487.5017
40.76377333,-73.95832333,125.41259,82.526344,1949.0,3487.5017
40.763795,-73.95836833,125.41259,82.526344,1949.0,3487.5017
40.76382,-73.95840333,169.00389,67.19593,1961.5,2224.4893
40.76383667,-73.95843333,169.00389,67.19593,1961.5,2224.4893
40.763825,-73.95856,169.00389,67.19593,1961.5,2224.4893
40.76383833,-73.95860167,169.00389,67.19593,1961.5,2224.4893
40.76386167,-73.95862833,169.00389,67.19593,1961.5,2224.4893
40.76388833,-73.95865667,236.19981,0.0,1999.0,667.718
40.76390833,-73.95868,236.19981,0.0,1999.0,667.718
40.763975,-73.95863833,169.00389,67.19593,1961.5,2224.4893
40.764025,-73.95862,101.80795,0.0,1924.0,1813.3783
40.76406167,-73.958615,101.80795,0.0,1924.0,1813.3783
40.76410333,-73.95858667,101.80795,0.0,1924.0,1813.3783
40.76414,-73.958555,101.80795,0.0,1924.0,1813.3783
40.76417333,-73.95852833,101.80795,0.0,1924.0,1813.3783
40.76420167,-73.95851167,101.80795,0.0,1924.0,1813.3783
40.76423167,-73.95848833,101.80795,0.0,1924.0,1813.3783
40.76427,-73.95846167,67.446045,0.5418789,1910.0,342.32492
40.76442167,-73.958395,67.446045,0.5418789,1910.0,342.32492
40.76444,-73.95834333,335.0,0.0,2005.0,3046.023
40.764495,-73.95830833,335.0,0.0,2005.0,3046.023
40.76460333,-73.95825,0.0,-1.0,0.0,0.0
40.76462167,-73.958245,0.0,-1.0,0.0,0.0
40.76464,-73.95825,0.0,-1.0,0.0,0.0
40.764685,-73.95823167,0.0,-1.0,0.0,0.0
40.76473833,-73.95820833,0.0,-1.0,0.0,0.0
40.76480667,-73.958175,0.0,-1.0,0.0,0.0
40.76488,-73.95813,0.0,-1.0,0.0,0.0
40.764955,-73.95808833,186.37355,0.0,1948.0,222.9345
40.76501333,-73.95795,186.37355,0.0,1948.0,222.9345
40.76510167,-73.95787833,0.0,-1.0,0.0,0.0
40.765195,-73.95780833,121.61118,45.801483,1922.6666,476.51297
40.765275,-73.95775167,121.61118,45.801483,1922.6666,476.51297
40.76542,-73.95762167,57.445114,0.0,1910.0,145.37177
40.765475,-73.95756833,73.295,8.634612,1910.25,3669.9895
40.76553167,-73.95752,73.295,8.634612,1910.25,3669.9895
40.76559833,-73.95747167,73.295,8.634612,1910.25,3669.9895
40.76566333,-73.95742833,67.915,0.555,1905.5,387.7005
40.765725,-73.957295,63.095,4.265,1905.5,2469.1987
40.76579667,-73.95723667,63.095,4.265,1905.5,2469.1987
40.76587167,-73.95718167,63.095,4.265,1905.5,2469.1987
40.76595333,-73.95712833,141.27904,144.15771,1921.0,1594.0929
40.76602333,-73.95708,141.27904,144.15771,1921.0,1594.0929
40.76616333,-73.95699,390.96613,0.0,1984.0,1210.6149
40.76623167,-73.956925,390.96613,0.0,1984.0,1210.6149
40.76630167,-73.95687167,390.96613,0.0,1984.0,1210.6149
40.76636833,-73.95682,390.96613,0.0,1984.0,1210.6149
40.76644667,-73.95676833,197.73,0.0,1979.0,1825.7196
40.76652167,-73.95672667,197.73,0.0,1979.0,1825.7196
40.76660167,-73.95669833,197.73,0.0,1979.0,1825.7196
40.766675,-73.95666167,197.73,0.0,1979.0,1825.7196
40.76676333,-73.95659833,197.73,0.0,1979.0,52.438503
40.766845,-73.95654167,197.73,0.0,1979.0,52.438503
40.76693333,-73.95646833,197.73,0.0,1979.0,4463.0503
40.76704667,-73.95638333,230.0,0.0,2007.0,161.3938
40.767105,-73.95633667,230.0,0.0,2007.0,161.3938
40.76716167,-73.95629167,230.0,0.0,2007.0,161.3938
40.767225,-73.95625,230.0,0.0,2007.0,161.3938
40.76728333,-73.95620833,230.0,0.0,2007.0,3625.519
40.76736333,-73.95616167,230.0,0.0,2007.0,3625.519
40.767445,-73.95610667,230.0,0.0,2007.0,3625.519
40.76753167,-73.95606833,230.0,0.0,2007.0,69.33695
40.767585,-73.956,230.0,0.0,2007.0,69.33695
40.76765,-73.95594167,230.0,0.0,2007.0,1655.5538
40.767755,-73.95586167,230.0,0.0,2007.0,1655.5538
40.76782,-73.95582167,179.8,0.0,1961.0,207.64873
40.767875,-73.95578667,179.8,0.0,1961.0,207.64873
40.76794667,-73.95573167,179.8,0.0,1961.0,207.64873
40.768025,-73.95567833,179.8,0.0,1961.0,6058.6475
40.7682,-73.95559333,84.45,55.115402,1925.25,2332.0884
40.76829,-73.955555,84.45,55.115402,1925.25,2332.0884
40.768355,-73.95552167,0.0,-1.0,0.0,0.0
40.76841333,-73.95548833,0.0,-1.0,0.0,0.0
40.76846333,-73.95544167,0.0,-1.0,0.0,0.0
40.76851667,-73.9554,57.073334,0.052493386,1916.6666,1355.9102
40.76856833,-73.95536333,57.073334,0.052493386,1916.6666,1355.9102
40.76862833,-73.95529667,57.59,0.49,1910.0,351.1078
40.76888833,-73.95507,71.20333,5.4854493,1910.0,1187.6155
40.76898167,-73.955065,71.20333,5.4854493,1910.0,1187.6155
40.76900667,-73.95499167,71.20333,5.4854493,1910.0,1187.6155
40.76901,-73.95494833,71.20333,5.4854493,1910.0,1187.6155
40.76900167,-73.95490833,71.20333,5.4854493,1910.0,1187.6155
40.76899333,-73.954865,107.61,47.752117,1927.3334,2289.6958
40.76898,-73.9548,107.61,47.752117,1927.3334,2289.6958
40.76894667,-73.95473667,107.61,47.752117,1927.3334,2289.6958
40.76891,-73.95467,107.61,47.752117,1927.3334,2289.6958
40.76886667,-73.95459,126.805,48.115,1936.0,3223.0396
40.76882333,-73.95451667,72.145,6.545,1923.5,5223.2734
40.76877667,-73.95444,72.145,6.545,1923.5,5223.2734
40.76873333,-73.95436667,72.145,6.545,1923.5,5223.2734
40.76864,-73.95422,68.0325,3.7554452,1919.25,2815.8687
40.76860667,-73.95413167,68.0325,3.7554452,1919.25,2815.8687
40.76856833,-73.95405167,60.243332,8.410362,1918.5,5519.189
40.76853333,-73.95397,60.243332,8.410362,1918.5,5519.189
40.76851333,-73.95388667,60.243332,8.410362,1918.5,5519.189
40.76848833,-73.95381833,60.243332,8.410362,1918.5,5519.189
40.76847,-73.95374,61.408,8.981916,1910.0,3993.161
40.76845,-73.95367333,61.408,8.981916,1910.0,3993.161
40.768435,-73.95361333,61.408,8.981916,1910.0,3993.161
40.768415,-73.953555,61.408,8.981916,1910.0,3993.161
40.76836667,-73.95344,108.44666,96.62185,1921.5,1631.4747
40.76834833,-73.95338667,108.44666,96.62185,1921.5,1631.4747
40.76832833,-73.95334667,108.44666,96.62185,1921.5,1631.4747
40.76831,-73.95330333,108.44666,96.62185,1921.5,1631.4747
40.76829167,-73.95326,324.04,0.0,1969.0,832.17926
40.76827,-73.95322333,324.04,0.0,1969.0,832.17926
40.76822,-73.95321333,324.04,0.0,1969.0,832.17926
40.76817833,-73.95320667,324.04,0.0,1969.0,832.17926
40.76814833,-73.95304167,324.04,0.0,1969.0,832.17926
40.768115,-73.95293167,0.0,-1.0,0.0,0.0
40.76811833,-73.95288333,0.0,-1.0,0.0,0.0
40.76813,-73.95284333,0.0,-1.0,0.0,0.0
40.76815833,-73.95281167,0.0,-1.0,0.0,0.0
40.76819333,-73.95278,0.0,-1.0,0.0,0.0
40.76823333,-73.95274167,210.0,0.0,2016.0,991.58704
40.76827333,-73.95270667,210.0,0.0,2016.0,991.58704
40.76831833,-73.95266833,193.345,16.655,1989.5,55.23207
40.76835333,-73.95263667,193.345,16.655,1989.5,55.23207
40.76839,-73.95260667,193.345,16.655,1989.5,55.23207
40.76842667,-73.952585,193.345,16.655,1989.5,55.23207
40.76846167,-73.95256,193.345,16.655,1989.5,55.23207
40.76852167,-73.95252333,193.345,16.655,1989.5,55.23207
40.76869333,-73.952355,64.79,0.0,1960.0,387.7541
40.76874833,-73.95232,64.79,0.0,1960.0,387.7541
40.76886667,-73.95224,59.37,3.4757156,1913.3334,1756.6174
40.76892667,-73.95219667,69.473335,13.544616,1931.3334,1210.8115
40.76899,-73.95215,69.473335,13.544616,1931.3334,1210.8115
40.76904667,-73.95210333,69.473335,13.544616,1931.3334,1210.8115
40.76910333,-73.95206,69.473335,13.544616,1931.3334,1210.8115
40.76916167,-73.95202333,59.376667,3.541246,1910.0,688.2744
40.769225,-73.95199167,59.376667,3.541246,1910.0,688.2744
40.76937333,-73.95191,62.28,2.72,1938.0,2278.3394
40.76943833,-73.95186333,82.17,0.0,1960.0,36.764675
40.76950667,-73.95181833,82.17,0.0,1960.0,36.764675
40.76957833,-73.95177667,82.17,0.0,1960.0,36.764675
40.76964833,-73.95173333,57.8375,16.579533,1932.5,3000.377
40.76972,-73.951685,57.8375,16.579533,1932.5,3000.377
40.76987833,-73.95155,158.42,0.0,1964.0,34.60019
40.76995,-73.95143833,58.12,0.0,1920.0,299.46603
40.77003333,-73.95138,78.08,0.0,1900.0,212.91072
40.770115,-73.95131333,78.08,0.0,1900.0,212.91072
40.77019333,-73.95125667,65.62,0.0,1958.0,203.83688
40.770275,-73.9512,65.62,0.0,1958.0,203.83688
40.77035333,-73.951145,65.62,0.0,1958.0,203.83688
40.77043667,-73.95109667,78.08,0.0,1900.0,3867.9995
40.77052167,-73.95104,78.08,0.0,1900.0,139.38466
40.7706,-73.95098667,78.08,0.0,1900.0,139.38466
40.77076333,-73.95088667,56.343334,0.626968,1910.0,1976.9031
40.77092,-73.95077,0.0,-1.0,0.0,0.0
40.77107167,-73.95065167,181.0,0.0,1960.0,1111.9963
40.77114833,-73.95059667,181.0,0.0,1960.0,1111.9963
40.771225,-73.95055333,0.0,-1.0,0.0,0.0
40.77130833,-73.95050333,0.0,-1.0,0.0,0.0
40.77138667,-73.95044833,0.0,-1.0,0.0,0.0
40.77146667,-73.95039833,0.0,-1.0,0.0,0.0
40.77155,-73.95034333,125.15,0.0,1956.0,3621.145
40.77172167,-73.95024,204.97,0.0,1960.0,309.54865
40.77189,-73.95013333,125.15,0.0,1956.0,2145.8337
40.77198167,-73.95009,125.15,0.0,1956.0,2145.8337
40.77206333,-73.95002833,133.71,71.26,1948.5,1158.6051
40.77230833,-73.949845,215.72571,0.0,1966.0,592.39325
40.77244167,-73.94971167,33.965,0.125,1907.5,73.734726
40.77249833,-73.94959,33.965,0.125,1907.5,73.734726
40.772545,-73.94954167,33.965,0.125,1907.5,73.734726
40.77257167,-73.94951833,33.965,0.125,1907.5,73.734726
40.77256667,-73.94951667,33.965,0.125,1907.5,73.734726
40.77263,-73.94949333,175.52,0.0,1962.0,4.2828975
40.77268333,-73.94959167,34.85,0.76,1912.5,843.1381
40.77271833,-73.94966333,34.85,0.76,1912.5,843.1381
40.772755,-73.94972833,34.85,0.76,1912.5,843.1381
40.77279,-73.94979833,44.84833,14.776752,1910.8334,4587.326
40.77282167,-73.94986833,44.84833,14.776752,1910.8334,4587.326
40.77286,-73.949935,44.84833,14.776752,1910.8334,4587.326
40.77290333,-73.94999833,319.37,0.0,1966.0,2221.3262
40.77295167,-73.95006667,126.785,111.2684,1938.0,1772.5221
40.77303833,-73.950235,126.785,111.2684,1938.0,1772.5221
40.77308167,-73.95032667,60.033333,4.6134753,1932.0,3677.5237
40.77312333,-73.95041667,60.033333,4.6134753,1932.0,3677.5237
40.77316,-73.950505,53.726,0.7363043,1925.2,4547.603
40.7732,-73.95058667,53.726,0.7363043,1925.2,4547.603
40.77323833,-73.95066167,57.552856,8.158075,1937.8572,2232.2334
40.77327333,-73.95074167,57.552856,8.158075,1937.8572,2232.2334
40.77335,-73.95090333,59.866665,7.819138,1934.1666,2824.4468
40.77338167,-73.95099167,59.866665,7.819138,1934.1666,2824.4468
40.773425,-73.95109667,99.25667,61.23844,1928.0,4192.145
40.77350667,-73.95129,185.85,0.0,1964.0,2932.3577
40.77354167,-73.95136833,185.85,0.0,1964.0,2932.3577
40.773575,-73.95144167,255.805,69.955,1972.0,1670.8085
40.77360833,-73.951515,255.805,69.955,1972.0,1670.8085
40.77363833,-73.95159333,255.805,69.955,1972.0,1670.8085
40.773665,-73.95167667,0.0,-1.0,0.0,0.0
40.773705,-73.95175167,194.79141,0.0,1963.0,2333.9531
40.77373,-73.95183833,194.79141,0.0,1963.0,2333.9531
40.77379,-73.95201667,186.54158,108.58522,1948.6666,1673.9813
40.77382167,-73.95209833,186.54158,108.58522,1948.6666,1673.9813
40.77384833,-73.95217833,186.54158,108.58522,1948.6666,1673.9813
40.77387833,-73.95225,119.27013,113.302414,1930.75,2512.0125
40.77391,-73.95231833,119.27013,113.302414,1930.75,2512.0125
40.77393667,-73.952385,119.27013,113.302414,1930.75,2512.0125
40.773955,-73.95245833,103.351036,64.65827,1931.0,2691.983
40.77397833,-73.952515,55.896713,8.341337,1913.3334,2900.8408
40.77401167,-73.95259667,55.896713,8.341337,1913.3334,2900.8408
40.77402333,-73.95262833,55.896713,8.341337,1913.3334,2900.8408
40.77404,-73.952645,55.896713,8.341337,1913.3334,2900.8408
40.77414,-73.95281167,58.729378,11.658332,1922.0,2795.6868
40.77415667,-73.95285,58.729378,11.658332,1922.0,2795.6868
40.77417333,-73.95288833,58.729378,11.658332,1922.0,2795.6868
40.77419167,-73.95292,58.729378,11.658332,1922.0,2795.6868
40.77421,-73.95295,58.729378,11.658332,1922.0,2795.6868
40.77423167,-73.95298667,66.30045,8.268444,1912.5,5736.5034
40.77425167,-73.953025,74.005646,3.5354726,1910.8334,3950.004
40.77427333,-73.95306167,74.005646,3.5354726,1910.8334,3950.004
40.774295,-73.9531,74.005646,3.5354726,1910.8334,3950.004
40.77431167,-73.95313667,74.005646,3.5354726,1910.8334,3950.004
40.77432667,-73.953175,74.005646,3.5354726,1910.8334,3950.004
40.774345,-73.95320833,74.005646,3.5354726,1910.8334,3950.004
40.77436167,-73.95323833,74.005646,3.5354726,1910.8334,3950.004
40.774375,-73.95326833,74.005646,3.5354726,1910.8334,3950.004
40.77438833,-73.953295,60.72492,13.96082,1924.8889,2202.3208
40.77439833,-73.95332,60.72492,13.96082,1924.8889,2202.3208
40.77449333,-73.953475,73.40747,9.219263,1913.0,5649.151
40.77451,-73.95350167,73.40747,9.219263,1913.0,5649.151
40.77452667,-73.95353333,73.40747,9.219263,1913.0,5649.151
40.774545,-73.95357,79.039,1.7208778,1915.0,813.7621
40.77456333,-73.95361,79.039,1.7208778,1915.0,813.7621
40.77458167,-73.95364833,79.039,1.7208778,1915.0,813.7621
40.77461667,-73.95372833,79.039,1.7208778,1915.0,813.7621
40.77464,-73.95376833,79.039,1.7208778,1915.0,813.7621
40.77465333,-73.95381833,47.45939,0.0,1910.0,151.44902
40.77466833,-73.95386,47.45939,0.0,1910.0,151.44902
40.77467667,-73.95390167,47.45939,0.0,1910.0,151.44902
40.77468667,-73.95393667,47.45939,0.0,1910.0,151.44902
40.77469667,-73.95396667,47.45939,0.0,1910.0,151.44902
40.77470667,-73.95399333,47.45939,0.0,1910.0,151.44902
40.77470167,-73.95402167,47.45939,0.0,1910.0,151.44902
40.77466833,-73.95408833,46.25301,0.31300882,1915.0,257.7835
40.77463667,-73.95411833,46.25301,0.31300882,1915.0,257.7835
40.77459833,-73.95414667,46.25301,0.31300882,1915.0,257.7835
40.774555,-73.954175,46.25301,0.31300882,1915.0,257.7835
40.77447,-73.95424333,40.249615,10.209775,1922.5,142.53535
40.77443,-73.95427333,40.249615,10.209775,1922.5,142.53535
40.77439333,-73.9543,40.249615,10.209775,1922.5,142.53535
40.77435667,-73.95431833,40.249615,10.209775,1922.5,142.53535
40.77433167,-73.95433833,40.249615,10.209775,1922.5,142.53535
40.77423,-73.95442167,71.813095,44.860237,1929.6666,2944.5117
40.77419833,-73.954445,134.91,0.0,1959.0,7.6099005
40.77416333,-73.95447833,134.91,0.0,1959.0,7.6099005
40.774115,-73.95450667,134.91,0.0,1959.0,7.6099005
40.77405333,-73.95453833,134.91,0.0,1959.0,7.6099005
40.77399667,-73.95459,134.91,0.0,1959.0,7.6099005
40.77393,-73.954635,190.06,0.0,1957.0,490.8734
40.77386667,-73.95467833,190.06,0.0,1957.0,490.8734
40.77375333,-73.95475167,190.06,0.0,1957.0,490.8734
40.77369667,-73.95479,190.06,0.0,1957.0,490.8734
40.77364,-73.954825,183.42094,163.57906,1974.0,1074.2831
40.77358667,-73.95486,183.42094,163.57906,1974.0,1074.2831
40.77351,-73.95492,190.06,0.0,1957.0,1576.0823
40.77348333,-73.95494333,190.06,0.0,1957.0,1576.0823
40.773435,-73.954995,190.06,0.0,1957.0,1576.0823
40.77342333,-73.955035,190.06,0.0,1957.0,1576.0823
40.77342167,-73.95508,190.06,0.0,1957.0,1576.0823
40.77343,-73.95512833,190.06,0.0,1957.0,1576.0823
40.77345,-73.95519167,190.06,0.0,1957.0,2398.1223
40.77347833,-73.955265,190.06,0.0,1957.0,2398.1223
40.77351667,-73.95534667,190.06,0.0,1957.0,2398.1223
40.77355667,-73.955435,100.386665,63.863617,1944.3334,276.29407
40.77359,-73.95552833,100.386665,63.863617,1944.3334,276.29407
40.77362333,-73.95562,100.386665,63.863617,1944.3334,276.29407
40.77365667,-73.95570833,84.39333,55.113464,1929.6666,2462.1284
40.77369167,-73.95581333,171.205,4.425,1930.0,3329.3909
40.77374,-73.955925,171.205,4.425,1930.0,3329.3909
40.77383167,-73.95614333,179.48,3.85,1938.5,627.0818
40.77387333,-73.95624333,46.398453,7.518766,1903.25,1294.1813
40.77391833,-73.95634333,46.398453,7.518766,1903.25,1294.1813
40.77396167,-73.95644333,190.39322,7.0632133,1957.0,3457.2048
40.77400667,-73.95654333,197.45642,0.0,1967.0,67.11481
40.77405833,-73.95664667,197.45642,0.0,1967.0,67.11481
40.77410667,-73.95675333,197.45642,0.0,1967.0,67.11481
40.77415333,-73.95686667,222.48483,0.0,2011.0,320.03757
40.77420833,-73.95697667,222.48483,0.0,2011.0,320.03757
40.77425667,-73.95708833,0.0,-1.0,0.0,0.0
40.77429833,-73.9572,0.0,-1.0,0.0,0.0
40.77433667,-73.95731,0.0,-1.0,0.0,0.0
40.77436833,-73.95742667,125.09974,81.66165,1920.0,154.99599
40.774405,-73.95753167,125.09974,81.66165,1920.0,154.99599
40.77444667,-73.95763167,206.76138,0.0,1930.0,2123.0063
40.77449,-73.957725,206.76138,0.0,1930.0,2123.0063
40.77459667,-73.95799833,183.93658,3.8451877,1954.0,937.0327
40.77462833,-73.95807667,183.93658,3.8451877,1954.0,937.0327
40.77468,-73.95821333,164.775,2.615,1922.0,1018.6026
40.77473167,-73.95834,164.775,2.615,1922.0,1018.6026
40.77476,-73.9584,104.3,57.86,1924.0,3922.2952
40.77478333,-73.95845,150.08502,10.0340185,1952.0,1965.8517
40.77479333,-73.9585,150.08502,10.0340185,1952.0,1965.8517
40.77481,-73.95854167,150.08502,10.0340185,1952.0,1965.8517
40.77482833,-73.95857,150.08502,10.0340185,1952.0,1965.8517
40.77486833,-73.95868667,78.7188,59.676643,1918.3334,132.96373
40.77489,-73.958725,78.7188,59.676643,1918.3334,132.96373
40.77489,-73.95888333,78.7188,59.676643,1918.3334,132.96373
40.77485833,-73.95892667,125.87,67.23,1919.5,728.7022
40.77481667,-73.95895833,125.87,67.23,1919.5,728.7022
40.77477167,-73.95898833,125.87,67.23,1919.5,728.7022
40.77472833,-73.95902167,37.84,10.0251045,1912.0,1674.0116
40.77469,-73.95904667,37.84,10.0251045,1912.0,1674.0116
40.77465333,-73.95908,37.84,10.0251045,1912.0,1674.0116
40.77462167,-73.959115,37.84,10.0251045,1912.0,1674.0116
40.77459833,-73.95915333,37.84,10.0251045,1912.0,1674.0116
40.77449333,-73.95933333,84.1125,63.981297,1914.75,3020.524
40.77443167,-73.95939,53.45,24.51,1910.0,409.70947
40.774385,-73.959415,53.45,24.51,1910.0,409.70947
40.77434667,-73.95944,53.45,24.51,1910.0,409.70947
40.77429167,-73.95944333,53.45,24.51,1910.0,409.70947
40.77425,-73.95944333,53.45,24.51,1910.0,409.70947
40.77417667,-73.95948,39.97,26.28,1910.0,1470.4086
40.77415333,-73.95948667,39.97,26.28,1910.0,1470.4086
40.77410667,-73.95950333,39.97,26.28,1910.0,1470.4086
40.77404167,-73.959525,39.97,26.28,1910.0,1470.4086
40.774005,-73.95954,39.97,26.28,1910.0,1470.4086
40.773955,-73.95956667,39.97,26.28,1910.0,1470.4086
40.77390667,-73.95961333,42.08,0.8181687,1910.0,1481.1483
40.77386667,-73.959665,42.08,0.8181687,1910.0,1481.1483
40.77381167,-73.95971,42.08,0.8181687,1910.0,1481.1483
40.77376167,-73.959765,74.59,8.31,1919.5,2679.0664
40.77371333,-73.95980667,74.59,8.31,1919.5,2679.0664
40.77366333,-73.959855,168.85062,0.0,1959.0,903.4608
40.77361333,-73.9599,168.85062,0.0,1959.0,903.4608
40.77349833,-73.95997667,168.85062,0.0,1959.0,903.4608
40.773435,-73.96000667,137.98338,22.21339,1930.0,3433.4644
40.77330333,-73.96008,148.32227,23.2968,1953.0,741.7979
40.77325,-73.96010833,148.32227,23.2968,1953.0,741.7979
40.77321,-73.96012833,148.32227,23.2968,1953.0,741.7979
40.77317,-73.96025333,148.32227,23.2968,1953.0,741.7979
40.77305,-73.96027333,112.715,68.625,1935.5,198.19168
40.77299833,-73.96030667,112.715,68.625,1935.5,198.19168
40.77293667,-73.96034333,112.715,68.625,1935.5,198.19168
40.77285333,-73.9604,159.13391,5.133918,1919.0,2128.0884
40.77278833,-73.96045167,159.13391,5.133918,1919.0,2128.0884
40.77271833,-73.96053333,159.13391,5.133918,1919.0,2128.0884
40.77265167,-73.96058833,163.09564,18.244356,1961.5,3157.4053
40.77252,-73.96069167,144.85129,0.0,1962.0,112.156
40.77246,-73.96074,144.85129,0.0,1962.0,112.156
40.77240667,-73.96081833,135.92564,8.925644,1945.0,2361.108
40.77235667,-73.96086167,135.92564,8.925644,1945.0,2361.108
40.77231333,-73.96089167,69.333336,40.777,1894.6666,913.31396
40.77227333,-73.96092167,69.333336,40.777,1894.6666,913.31396
40.82427167,-73.92816333,0.0,-1.0,0.0,0.0
40.82436167,-73.92810167,0.0,-1.0,0.0,0.0
40.82451833,-73.92797333,66.05,0.0,1931.0,164.13576
40.82459167,-73.92792167,0.0,-1.0,0.0,0.0
40.82466167,-73.927865,0.0,-1.0,0.0,0.0
40.82474167,-73.92780833,0.0,-1.0,0.0,0.0
40.824825,-73.92775167,0.0,-1.0,0.0,0.0
40.82490333,-73.92770167,0.0,-1.0,0.0,0.0
40.82498167,-73.92766167,0.0,-1.0,0.0,0.0
40.82519833,-73.92756333,0.0,-1.0,0.0,0.0
40.82527333,-73.92752833,0.0,-1.0,0.0,0.0
40.82533833,-73.92750167,0.0,-1.0,0.0,0.0
