lat,long,connectivity_res1000,node_density_res1000,entropy_degree_res1000,closeness_100_res1000,closeness_500_res1000,closeness_1000_res1000,intersection_res1000
40.77256667,-73.94951667,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.77263,-73.94949333,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.77268333,-73.94959167,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.77271833,-73.94966333,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.772755,-73.94972833,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.77279,-73.94979833,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.77282167,-73.94986833,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.77286,-73.949935,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.77290333,-73.94999833,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.77295167,-73.95006667,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.77303833,-73.950235,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.77308167,-73.95032667,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.77312333,-73.95041667,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.77316,-73.950505,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.7732,-73.95058667,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.77323833,-73.95066167,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.77327333,-73.95074167,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.77335,-73.95090333,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.77338167,-73.95099167,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.773425,-73.95109667,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.77350667,-73.95129,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.77354167,-73.95136833,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.773575,-73.95144167,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.77360833,-73.951515,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.77363833,-73.95159333,4.6944447,36.0,0.6916032,2.0474033e-06,5.6239996e-06,9.786247e-06,29.0
40.773665,-73.95167667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.773705,-73.95175167,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77373,-73.95183833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77379,-73.95201667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77382167,-73.95209833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77384833,-73.95217833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77387833,-73.95225,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77391,-73.95231833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77393667,-73.952385,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.773955,-73.95245833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77397833,-73.952515,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77401167,-73.95259667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77402333,-73.95262833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77404,-73.952645,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77414,-73.95281167,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77415667,-73.95285,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77417333,-73.95288833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77419167,-73.95292,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77421,-73.95295,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77423167,-73.95298667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77425167,-73.953025,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77427333,-73.95306167,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.774295,-73.9531,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77431167,-73.95313667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77432667,-73.953175,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.774345,-73.95320833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77436167,-73.95323833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.774375,-73.95326833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77438833,-73.953295,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77439833,-73.95332,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77449333,-73.953475,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77451,-73.95350167,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77452667,-73.95353333,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.774545,-73.95357,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77456333,-73.95361,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77458167,-73.95364833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77461667,-73.95372833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77464,-73.95376833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77465333,-73.95381833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77466833,-73.95386,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77467667,-73.95390167,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77468667,-73.95393667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77469667,-73.95396667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77470667,-73.95399333,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77470167,-73.95402167,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77466833,-73.95408833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77463667,-73.95411833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77459833,-73.95414667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.774555,-73.954175,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77447,-73.95424333,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77443,-73.95427333,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77439333,-73.9543,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77435667,-73.95431833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77433167,-73.95433833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77423,-73.95442167,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77419833,-73.954445,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77416333,-73.95447833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.774115,-73.95450667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77405333,-73.95453833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77399667,-73.95459,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77393,-73.954635,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77386667,-73.95467833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77375333,-73.95475167,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77369667,-73.95479,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77364,-73.954825,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77358667,-73.95486,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77351,-73.95492,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77348333,-73.95494333,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.773435,-73.954995,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77342333,-73.955035,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77342167,-73.95508,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77343,-73.95512833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77345,-73.95519167,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77347833,-73.955265,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77351667,-73.95534667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77355667,-73.955435,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77359,-73.95552833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77362333,-73.95562,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77365667,-73.95570833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77369167,-73.95581333,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77374,-73.955925,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77383167,-73.95614333,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77387333,-73.95624333,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77391833,-73.95634333,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77396167,-73.95644333,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77400667,-73.95654333,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77405833,-73.95664667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77410667,-73.95675333,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77415333,-73.95686667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77420833,-73.95697667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77425667,-73.95708833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77429833,-73.9572,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77433667,-73.95731,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77436833,-73.95742667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.774405,-73.95753167,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77444667,-73.95763167,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77449,-73.957725,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77459667,-73.95799833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77462833,-73.95807667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77468,-73.95821333,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77473167,-73.95834,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77476,-73.9584,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77478333,-73.95845,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77479333,-73.9585,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77481,-73.95854167,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77482833,-73.95857,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77486833,-73.95868667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77489,-73.958725,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77489,-73.95888333,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77485833,-73.95892667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77481667,-73.95895833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77477167,-73.95898833,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77472833,-73.95902167,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77469,-73.95904667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77465333,-73.95908,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77462167,-73.959115,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77459833,-73.95915333,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77449333,-73.95933333,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77443167,-73.95939,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.774385,-73.959415,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77434667,-73.95944,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77429167,-73.95944333,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77425,-73.95944333,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77417667,-73.95948,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77415333,-73.95948667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77410667,-73.95950333,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77404167,-73.959525,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.774005,-73.95954,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.773955,-73.95956667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77390667,-73.95961333,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77386667,-73.959665,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77381167,-73.95971,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77376167,-73.959765,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77371333,-73.95980667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77366333,-73.959855,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77361333,-73.9599,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.77349833,-73.95997667,4.6,40.0,0.56233513,1.201824e-06,5.8432197e-06,1.4833563e-05,40.0
40.773435,-73.96000667,4.112903,62.0,0.35254252,1.8802103e-06,8.947316e-06,1.6810942e-05,62.0
40.77330333,-73.96008,4.112903,62.0,0.35254252,1.8802103e-06,8.947316e-06,1.6810942e-05,62.0
40.77325,-73.96010833,4.112903,62.0,0.35254252,1.8802103e-06,8.947316e-06,1.6810942e-05,62.0
40.77321,-73.96012833,4.112903,62.0,0.35254252,1.8802103e-06,8.947316e-06,1.6810942e-05,62.0
40.77317,-73.96025333,4.112903,62.0,0.35254252,1.8802103e-06,8.947316e-06,1.6810942e-05,62.0
40.77305,-73.96027333,4.112903,62.0,0.35254252,1.8802103e-06,8.947316e-06,1.6810942e-05,62.0
40.77299833,-73.96030667,4.112903,62.0,0.35254252,1.8802103e-06,8.947316e-06,1.6810942e-05,62.0
40.77293667,-73.96034333,4.112903,62.0,0.35254252,1.8802103e-06,8.947316e-06,1.6810942e-05,62.0
40.77285333,-73.9604,4.112903,62.0,0.35254252,1.8802103e-06,8.947316e-06,1.6810942e-05,62.0
40.77278833,-73.96045167,4.112903,62.0,0.35254252,1.8802103e-06,8.947316e-06,1.6810942e-05,62.0
40.77271833,-73.96053333,4.112903,62.0,0.35254252,1.8802103e-06,8.947316e-06,1.6810942e-05,62.0
40.77265167,-73.96058833,4.112903,62.0,0.35254252,1.8802103e-06,8.947316e-06,1.6810942e-05,62.0
40.77252,-73.96069167,4.112903,62.0,0.35254252,1.8802103e-06,8.947316e-06,1.6810942e-05,62.0
40.77246,-73.96074,4.112903,62.0,0.35254252,1.8802103e-06,8.947316e-06,1.6810942e-05,62.0
40.77240667,-73.96081833,4.112903,62.0,0.35254252,1.8802103e-06,8.947316e-06,1.6810942e-05,62.0
40.77235667,-73.96086167,4.112903,62.0,0.35254252,1.8802103e-06,8.947316e-06,1.6810942e-05,62.0
40.77231333,-73.96089167,4.112903,62.0,0.35254252,1.8802103e-06,8.947316e-06,1.6810942e-05,62.0
40.77227333,-73.96092167,4.112903,62.0,0.35254252,1.8802103e-06,8.947316e-06,1.6810942e-05,62.0
40.82427167,-73.92816333,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.82436167,-73.92810167,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.82451833,-73.92797333,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.82459167,-73.92792167,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.82466167,-73.927865,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.82474167,-73.92780833,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.824825,-73.92775167,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.82490333,-73.92770167,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.82498167,-73.92766167,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.82519833,-73.92756333,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.82527333,-73.92752833,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.82533833,-73.92750167,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.82539667,-73.92748167,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.82543333,-73.92747,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.82545167,-73.92745167,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.82543833,-73.92719,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.8254,-73.927005,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.82537667,-73.92693667,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.82535667,-73.92687667,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.82534,-73.92681333,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.825325,-73.92674,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.82531667,-73.92667833,4.3589745,39.0,0.6769517,3.2402145e-06,6.395412e-06,1.2896935e-05,38.0
40.82530833,-73.92662,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.825305,-73.92657167,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.825355,-73.92636667,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.8254,-73.92633,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82544833,-73.926295,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82557333,-73.926215,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82563167,-73.92618,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82567833,-73.926145,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82572333,-73.92610833,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82576833,-73.92607667,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82580333,-73.926045,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82582833,-73.92601667,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82585333,-73.925995,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82587333,-73.92597833,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82604833,-73.92577833,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82614667,-73.9257,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82621833,-73.92565667,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82629333,-73.92560667,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82638,-73.92555667,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82648,-73.92550667,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82658833,-73.92545,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82667333,-73.92540333,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82676,-73.92535833,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.826845,-73.92531,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82691167,-73.92527,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82702,-73.92521667,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82714167,-73.92513667,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82719333,-73.925105,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82733667,-73.92502333,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.827475,-73.92499667,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82753667,-73.92505667,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.827555,-73.92509833,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82757833,-73.92514,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82760333,-73.925185,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82762167,-73.92523667,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82764,-73.92528833,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.827655,-73.92533333,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82766833,-73.92537833,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82767833,-73.925415,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82769333,-73.92544833,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
40.82785833,-73.92572,4.3962264,53.0,0.6525448,3.5963997e-06,9.592931e-06,1.9940833e-05,53.0
