lat,long,population_res1000
40.77583,-73.98246833,29998.750298430423
40.77578167,-73.98244833,29998.750298430423
40.77574333,-73.98242833,29998.750298430423
40.77564167,-73.98234333,29998.750298430423
40.77555,-73.98231167,29998.750298430423
40.77548667,-73.98228833,29998.750298430423
40.77543333,-73.98226333,29998.750298430423
40.77542167,-73.98225333,29998.750298430423
40.77497833,-73.98245,29998.750298430423
40.77492,-73.98246333,29998.750298430423
40.77485333,-73.98247667,29998.750298430423
40.77478,-73.98248667,29998.750298430423
40.77470833,-73.98248667,29998.750298430423
40.77462167,-73.98253167,29998.750298430423
40.77455333,-73.98248667,9967.451012929281
40.77447333,-73.98249,9967.451012929281
40.77431,-73.98250833,9967.451012929281
40.77414167,-73.98252667,9967.451012929281
40.77405167,-73.98252167,9967.451012929281
40.77387667,-73.982515,9967.451012929281
40.77378667,-73.98251,9967.451012929281
40.7737,-73.98250333,9967.451012929281
40.773615,-73.98249833,9967.451012929281
40.77353667,-73.9825,9967.451012929281
40.77346,-73.9825,9967.451012929281
40.77338167,-73.98249833,9967.451012929281
40.77330333,-73.98249833,9967.451012929281
40.77322667,-73.9825,9967.451012929281
40.77315167,-73.9825,9967.451012929281
40.77299167,-73.98246333,9967.451012929281
40.77291167,-73.982455,9967.451012929281
40.772835,-73.98244333,9967.451012929281
40.77275833,-73.982435,9967.451012929281
40.77268167,-73.982435,9967.451012929281
40.77237333,-73.98242333,9967.451012929281
40.77230167,-73.982415,9967.451012929281
40.77223167,-73.98239333,9967.451012929281
40.772165,-73.98237,9967.451012929281
40.7721,-73.98235,9967.451012929281
40.77203167,-73.982335,9967.451012929281
40.77196667,-73.98232,9967.451012929281
40.7719,-73.98230667,9967.451012929281
40.77183,-73.9823,9967.451012929281
40.77176833,-73.98228833,9967.451012929281
40.77172333,-73.98228,9967.451012929281
40.77167667,-73.98227167,9967.451012929281
40.77161833,-73.98226833,9967.451012929281
40.77156833,-73.98228,9967.451012929281
40.77152167,-73.982295,9967.451012929281
40.77148167,-73.98228833,9967.451012929281
40.77145667,-73.98228,9967.451012929281
40.77143333,-73.98227667,9967.451012929281
40.77141333,-73.98228333,9967.451012929281
40.77127333,-73.982165,9967.451012929281
40.77122167,-73.982155,9967.451012929281
40.77117667,-73.98216167,9967.451012929281
40.77113,-73.98217,9967.451012929281
40.77069,-73.98152833,9967.451012929281
40.77065167,-73.98159,9967.451012929281
40.77062,-73.98163,9967.451012929281
40.77057333,-73.98163333,9967.451012929281
40.77050833,-73.98165167,9967.451012929281
40.77042667,-73.98166,9967.451012929281
40.77037833,-73.98167833,9967.451012929281
40.77030833,-73.981695,9967.451012929281
40.770265,-73.98169333,9967.451012929281
40.77014,-73.981725,9967.451012929281
40.76997333,-73.981785,9967.451012929281
40.76987,-73.98187167,9967.451012929281
40.76979667,-73.98183833,9967.451012929281
40.76969667,-73.98182833,9967.451012929281
40.76959833,-73.98182,9967.451012929281
40.76948667,-73.981825,9967.451012929281
40.76877,-73.982095,9967.451012929281
40.76873667,-73.982195,9967.451012929281
40.76863833,-73.98227833,9967.451012929281
40.76855333,-73.98230333,9967.451012929281
40.76846833,-73.98234333,9967.451012929281
40.76836,-73.98238833,9967.451012929281
40.768285,-73.98241833,9967.451012929281
40.768205,-73.98242833,9967.451012929281
40.76788,-73.98240667,9967.451012929281
40.76782333,-73.98238833,9967.451012929281
40.76777833,-73.98235167,9967.451012929281
40.76772667,-73.98226167,9967.451012929281
40.76773167,-73.982215,9967.451012929281
40.76773,-73.98217,9967.451012929281
40.767755,-73.981835,9967.451012929281
40.76776333,-73.98174333,9967.451012929281
40.76779,-73.98164333,9967.451012929281
40.76781333,-73.98156667,9967.451012929281
40.767845,-73.98149,9967.451012929281
40.76788333,-73.98142833,9967.451012929281
40.76792333,-73.98138167,9967.451012929281
40.76796,-73.98134833,9967.451012929281
40.76799833,-73.98133,9967.451012929281
40.76804,-73.98132833,9967.451012929281
40.76807667,-73.98133333,9967.451012929281
40.768105,-73.98134833,9967.451012929281
40.76812667,-73.98136667,9967.451012929281
40.768145,-73.981385,9967.451012929281
40.76819833,-73.98142667,9967.451012929281
40.76821667,-73.98144667,9967.451012929281
40.76848167,-73.98139167,9967.451012929281
40.76853,-73.98137,9967.451012929281
40.768595,-73.98135,9967.451012929281
40.76864833,-73.98133167,9967.451012929281
40.76867,-73.98132167,9967.451012929281
40.76869167,-73.98131,9967.451012929281
40.76871333,-73.98129667,9967.451012929281
40.76873667,-73.98128667,9967.451012929281
40.76876,-73.98128,9967.451012929281
40.76878167,-73.98127,9967.451012929281
40.76880833,-73.981255,9967.451012929281
40.76884,-73.98123333,9967.451012929281
40.76893333,-73.98118,9967.451012929281
40.76898,-73.98114167,9967.451012929281
40.76902667,-73.98111167,9967.451012929281
40.76906833,-73.98107833,9967.451012929281
40.76911333,-73.98105667,9967.451012929281
40.76916167,-73.98103333,9967.451012929281
40.76921167,-73.98100667,9967.451012929281
40.76926167,-73.98097667,9967.451012929281
40.769315,-73.98094,9967.451012929281
40.76936833,-73.98090167,9967.451012929281
40.769475,-73.980815,9967.451012929281
40.76953,-73.98077667,9967.451012929281
40.76958333,-73.98073833,9967.451012929281
40.76963667,-73.98069833,9967.451012929281
40.76969,-73.98065833,9967.451012929281
40.769745,-73.98061833,9967.451012929281
40.76986833,-73.98053,9967.451012929281
40.76993667,-73.98048167,9967.451012929281
40.77000667,-73.98043167,9967.451012929281
40.77008,-73.98038167,9967.451012929281
40.77015167,-73.980325,9967.451012929281
40.77022333,-73.98026833,9967.451012929281
40.77029,-73.980215,9967.451012929281
40.77035667,-73.98016167,9967.451012929281
40.77042333,-73.9801,9967.451012929281
40.77049333,-73.98003333,9967.451012929281
40.770645,-73.97993,9967.451012929281
40.77071667,-73.97987333,9967.451012929281
40.77078333,-73.97981833,9967.451012929281
40.77084167,-73.979775,9967.451012929281
40.77089167,-73.97973667,9967.451012929281
40.770925,-73.97970667,9967.451012929281
40.77102333,-73.97953833,9967.451012929281
40.77106667,-73.97950667,9967.451012929281
40.77112,-73.97946333,9967.451012929281
40.77117,-73.97942,9967.451012929281
40.77121833,-73.97938833,9967.451012929281
40.77125333,-73.97936,9967.451012929281
40.77127667,-73.97934333,9967.451012929281
40.771295,-73.97932833,9967.451012929281
40.77130833,-73.97932667,9967.451012929281
40.771405,-73.97926667,9967.451012929281
40.77144833,-73.97923833,9967.451012929281
40.77149333,-73.97921,9967.451012929281
40.77154167,-73.979175,9967.451012929281
40.77158333,-73.97914167,9967.451012929281
40.77162167,-73.979115,9967.451012929281
40.771655,-73.97908833,9967.451012929281
40.77168167,-73.97906,9967.451012929281
40.771695,-73.97902667,9967.451012929281
40.771705,-73.97894667,9967.451012929281
40.771695,-73.978895,9967.451012929281
40.77168333,-73.97882833,9967.451012929281
40.771675,-73.97874167,9967.451012929281
40.77166,-73.97866167,9967.451012929281
40.77167667,-73.97845333,9967.451012929281
40.77169667,-73.97833833,9967.451012929281
40.77171667,-73.97822667,9967.451012929281
40.77172667,-73.97811,9967.451012929281
40.771715,-73.97787,9967.451012929281
40.77168833,-73.977755,9967.451012929281
40.77166333,-73.97764,9967.451012929281
40.77164,-73.97752333,9967.451012929281
40.771555,-73.97715667,9967.451012929281
40.77146667,-73.977005,9967.451012929281
40.77135833,-73.976875,9967.451012929281
40.77128167,-73.97674833,9967.451012929281
40.77120333,-73.97662,9967.451012929281
40.77112667,-73.976495,9967.451012929281
40.77103833,-73.97637167,9967.451012929281
40.77095167,-73.97624333,9967.451012929281
40.77086,-73.97611667,9967.451012929281
40.77077167,-73.97599167,9967.451012929281
40.77068167,-73.97586667,9967.451012929281
40.77059833,-73.97573667,9967.451012929281
40.77052,-73.97560333,9967.451012929281
40.77044333,-73.97546833,9967.451012929281
40.77035833,-73.97534,9967.451012929281
40.77027333,-73.97521333,9967.451012929281
40.77017167,-73.97509667,9967.451012929281
40.77007667,-73.974975,9967.451012929281
40.76999167,-73.97485667,9967.451012929281
40.76991167,-73.974735,9967.451012929281
40.76983333,-73.97461167,9967.451012929281
40.769675,-73.97435667,4046.409108369973
40.769595,-73.97424,4046.409108369973
40.76951167,-73.97412833,4046.409108369973
40.76944833,-73.97401333,4046.409108369973
40.76938333,-73.973905,4046.409108369973
40.76932,-73.97378833,4046.409108369973
40.76927333,-73.97367167,4046.409108369973
40.76922667,-73.97353833,4046.409108369973
40.76919167,-73.973405,4046.409108369973
40.76910333,-73.97315667,4046.409108369973
40.76901667,-73.97290333,4046.409108369973
40.76897333,-73.97277667,4046.409108369973
40.76893667,-73.97263667,4046.409108369973
40.76890333,-73.97249167,4046.409108369973
40.76886833,-73.97236167,4046.409108369973
40.76882333,-73.972235,4046.409108369973
40.76874,-73.97197167,4046.409108369973
40.76870333,-73.971835,4046.409108369973
40.76865833,-73.971705,4046.409108369973
40.76861,-73.97157833,4046.409108369973
40.76855833,-73.97145,4046.409108369973
40.76849667,-73.97132667,4046.409108369973
40.76843833,-73.97120667,4046.409108369973
40.76837833,-73.97109333,4046.409108369973
40.76832167,-73.97099,4046.409108369973
40.76827667,-73.97089833,4046.409108369973
40.76823667,-73.97081833,4046.409108369973
40.76820333,-73.97075167,4046.409108369973
40.76817667,-73.970695,4046.409108369973
40.768155,-73.97064667,4046.409108369973
40.768135,-73.97061167,4046.409108369973
40.76811833,-73.97057833,4046.409108369973
40.76810333,-73.97055,4046.409108369973
40.76793333,-73.97041667,4046.409108369973
40.76791667,-73.97043833,4046.409108369973
40.76789667,-73.97046833,4046.409108369973
40.767855,-73.97051667,4046.409108369973
40.76780167,-73.97068667,4046.409108369973
40.76775167,-73.97071333,4046.409108369973
40.76770167,-73.97073333,4046.409108369973
40.76765333,-73.97074833,4046.409108369973
40.767625,-73.970765,4046.409108369973
40.76759667,-73.97078,4046.409108369973
40.76753333,-73.97080333,4046.409108369973
40.76743167,-73.970895,4046.409108369973
40.76741333,-73.97092667,4046.409108369973
40.76738833,-73.97095833,4046.409108369973
40.76736667,-73.97098833,4046.409108369973
40.767345,-73.97101167,4046.409108369973
40.76731167,-73.97106167,4046.409108369973
40.767265,-73.97111833,4046.409108369973
40.76720833,-73.971145,4046.409108369973
40.76717667,-73.97117167,4046.409108369973
40.76713833,-73.97120333,4046.409108369973
40.76709833,-73.97123667,4046.409108369973
40.76697833,-73.971305,4046.409108369973
40.76688667,-73.971385,4046.409108369973
40.76684,-73.971425,4046.409108369973
40.76677667,-73.97148667,4046.409108369973
40.76674833,-73.971505,4046.409108369973
40.76673333,-73.97151333,4046.409108369973
40.76672333,-73.97152,4046.409108369973
40.76664,-73.97155333,4046.409108369973
40.76642167,-73.97158167,4046.409108369973
40.76634333,-73.97162,4046.409108369973
40.766305,-73.97166167,4046.409108369973
40.76625667,-73.97170333,4046.409108369973
40.76620833,-73.97174667,10075.306898047525
40.766105,-73.97182,10075.306898047525
40.76605667,-73.97185167,10075.306898047525
40.76602167,-73.97187833,10075.306898047525
40.76598333,-73.97190333,10075.306898047525
40.76598833,-73.971925,10075.306898047525
40.76597667,-73.97194333,10075.306898047525
40.76593333,-73.971965,10075.306898047525
40.765915,-73.971975,10075.306898047525
40.7659,-73.971985,10075.306898047525
40.76583,-73.972035,10075.306898047525
40.76576667,-73.97208333,10075.306898047525
40.7657,-73.97209333,10075.306898047525
40.76566167,-73.97211333,10075.306898047525
40.76562667,-73.97213167,10075.306898047525
40.7656,-73.97214333,10075.306898047525
40.76558,-73.97215667,10075.306898047525
40.76553833,-73.97219833,10075.306898047525
40.765495,-73.97222833,10075.306898047525
40.765475,-73.972245,10075.306898047525
40.76537167,-73.97236333,10075.306898047525
40.76534833,-73.97239667,10075.306898047525
40.76531833,-73.97243333,10075.306898047525
40.76527,-73.97246167,10075.306898047525
40.76522167,-73.9725,10075.306898047525
40.76516333,-73.97252667,10075.306898047525
40.76509,-73.97255667,10075.306898047525
40.76498,-73.97264333,10075.306898047525
40.76493833,-73.97268667,10075.306898047525
40.76489667,-73.97272833,10075.306898047525
40.76486,-73.97276667,10075.306898047525
40.76483,-73.97279833,10075.306898047525
40.764805,-73.97282667,10075.306898047525
40.76476833,-73.97285,10075.306898047525
40.76473667,-73.97287167,10075.306898047525
40.76467,-73.972925,10075.306898047525
40.76464333,-73.97294333,10075.306898047525
40.76459167,-73.97294667,10075.306898047525
40.76457,-73.97289333,10075.306898047525
40.76456,-73.97282,10075.306898047525
40.76455667,-73.97276833,10075.306898047525
40.76454,-73.972675,10075.306898047525
40.76453167,-73.97263167,10075.306898047525
40.76452167,-73.97258833,10075.306898047525
40.76450833,-73.97254167,10075.306898047525
40.76449167,-73.97249667,10075.306898047525
40.76447167,-73.97245,10075.306898047525
40.76444667,-73.972405,10075.306898047525
40.76442833,-73.97235667,10075.306898047525
40.76438667,-73.97228167,10075.306898047525
40.76435667,-73.97222833,10075.306898047525
40.76432167,-73.97217167,10075.306898047525
40.76429833,-73.972105,10075.306898047525
40.76423,-73.97195333,10075.306898047525
40.764195,-73.97190333,10075.306898047525
40.76416333,-73.97186667,10075.306898047525
40.764105,-73.971825,10075.306898047525
40.76408,-73.97178833,10075.306898047525
40.76405333,-73.97176667,10075.306898047525
40.76403,-73.97174667,10075.306898047525
40.76390333,-73.97141,10075.306898047525
40.76394167,-73.97136333,10075.306898047525
40.76402833,-73.97131833,10075.306898047525
40.764055,-73.97129833,10075.306898047525
40.764085,-73.97127833,10075.306898047525
40.76410833,-73.971255,10075.306898047525
40.76419,-73.97115833,10075.306898047525
40.76432333,-73.97109,10075.306898047525
40.76440167,-73.97102667,10075.306898047525
40.76458333,-73.97088667,10075.306898047525
40.764675,-73.97081167,10075.306898047525
40.76482667,-73.970675,10075.306898047525
40.76490333,-73.97060833,10075.306898047525
40.76496,-73.970555,10075.306898047525
40.76501167,-73.970515,10075.306898047525
40.76508833,-73.97044333,10075.306898047525
40.76514667,-73.97039667,10075.306898047525
40.76521,-73.97035667,10075.306898047525
40.76526833,-73.970315,10075.306898047525
40.76532167,-73.97026667,10075.306898047525
40.765375,-73.97022333,10075.306898047525
40.76541667,-73.970195,10075.306898047525
40.76544667,-73.97016333,10075.306898047525
40.76546667,-73.97012667,10075.306898047525
40.76549667,-73.97008333,10075.306898047525
40.765515,-73.97004167,10075.306898047525
40.76553,-73.96999333,10075.306898047525
40.76552667,-73.96993167,10075.306898047525
40.76546333,-73.96986833,10075.306898047525
40.76541167,-73.9698,10075.306898047525
40.76538667,-73.96972333,10075.306898047525
40.76531833,-73.96956333,10075.306898047525
40.76528667,-73.96948667,10075.306898047525
40.76525333,-73.96939667,10075.306898047525
40.76521667,-73.96930667,10075.306898047525
40.765155,-73.96912167,10075.306898047525
40.76512667,-73.96904,10075.306898047525
40.765105,-73.96890833,10075.306898047525
40.76507333,-73.96886833,10075.306898047525
40.76505333,-73.96883833,10075.306898047525
40.76494333,-73.96873,10075.306898047525
40.76493,-73.968675,10075.306898047525
40.764885,-73.96852333,10075.306898047525
40.764865,-73.96843,10075.306898047525
40.764845,-73.96833,10075.306898047525
40.76482833,-73.968225,10075.306898047525
40.76479667,-73.968125,10075.306898047525
40.76476333,-73.96802833,10075.306898047525
40.76473,-73.96792667,10075.306898047525
40.76469667,-73.96782167,10075.306898047525
40.76464667,-73.96772333,10075.306898047525
40.76460833,-73.96764333,10075.306898047525
40.76456833,-73.96755333,10075.306898047525
40.76453,-73.96748167,10075.306898047525
40.76448833,-73.967405,10075.306898047525
40.76445833,-73.96733667,10075.306898047525
40.76443,-73.96727667,10075.306898047525
40.76440833,-73.967225,10075.306898047525
40.76438833,-73.96719,10075.306898047525
40.76437167,-73.96715833,10075.306898047525
40.76412333,-73.96693167,10075.306898047525
40.76408833,-73.96693,10075.306898047525
40.76400833,-73.96695667,10075.306898047525
40.76396833,-73.96697667,10075.306898047525
40.76393167,-73.967,10075.306898047525
40.7639,-73.96702333,10075.306898047525
40.76387167,-73.96704167,10075.306898047525
40.76374333,-73.96718667,10075.306898047525
40.76370667,-73.96721,10075.306898047525
40.76367333,-73.96723167,10075.306898047525
40.76364,-73.96725,10075.306898047525
40.76362,-73.96727,10075.306898047525
40.76349833,-73.96740667,10075.306898047525
40.76339333,-73.96752667,10075.306898047525
40.763375,-73.96754333,10075.306898047525
40.76335667,-73.96757,10075.306898047525
40.76333,-73.96759167,10075.306898047525
40.76330333,-73.96761333,10075.306898047525
40.76326833,-73.967645,10075.306898047525
40.76323667,-73.967675,10075.306898047525
40.76321333,-73.96767667,10075.306898047525
40.7632,-73.96769333,10075.306898047525
40.76302667,-73.96772167,10075.306898047525
40.76299667,-73.96774333,10075.306898047525
40.76296833,-73.96776,10075.306898047525
40.76294333,-73.96777333,10075.306898047525
40.762915,-73.96778667,10075.306898047525
40.76289,-73.967805,10075.306898047525
40.76286333,-73.96782833,10075.306898047525
40.76282,-73.96788,10075.306898047525
40.76278833,-73.967915,10075.306898047525
40.76271833,-73.96806,10075.306898047525
40.76270167,-73.96810667,10075.306898047525
40.76267833,-73.96814333,10075.306898047525
40.76265667,-73.968195,10075.306898047525
40.76260667,-73.96822333,10075.306898047525
40.762555,-73.96821667,10075.306898047525
40.76252167,-73.96815667,10075.306898047525
40.76249667,-73.96811167,10075.306898047525
40.76244833,-73.96797333,10075.306898047525
40.76242,-73.96789667,10075.306898047525
40.76236667,-73.96781667,10075.306898047525
40.76232333,-73.96773,10075.306898047525
40.76225833,-73.967645,10075.306898047525
40.76218667,-73.96755667,10075.306898047525
40.76212333,-73.96745167,10075.306898047525
40.76202833,-73.96723833,10075.306898047525
40.76197167,-73.96715167,10075.306898047525
40.76194,-73.96706833,10075.306898047525
40.76189,-73.96696333,10075.306898047525
40.76187167,-73.966945,10075.306898047525
40.76186667,-73.966935,10075.306898047525
40.761805,-73.96677167,10075.306898047525
40.76176833,-73.96667667,10075.306898047525
40.76168667,-73.96646,10075.306898047525
40.76164833,-73.96634667,10075.306898047525
40.76160167,-73.96623,29002.494507167077
40.76155,-73.96611833,29002.494507167077
40.76149333,-73.966,29002.494507167077
40.76144667,-73.965885,29002.494507167077
40.76138333,-73.96577167,29002.494507167077
40.76134167,-73.96567167,29002.494507167077
40.7613,-73.965575,29002.494507167077
40.76126667,-73.96548833,29002.494507167077
40.76123167,-73.96540333,29002.494507167077
40.76120167,-73.96532667,29002.494507167077
40.76116667,-73.965255,29002.494507167077
40.761115,-73.96517833,29002.494507167077
40.76107167,-73.965115,29002.494507167077
40.76103833,-73.96506833,29002.494507167077
40.76101167,-73.96503,29002.494507167077
40.76098167,-73.96501167,29002.494507167077
40.760895,-73.96493,29002.494507167077
40.76088167,-73.96490333,29002.494507167077
40.76086333,-73.964875,29002.494507167077
40.760845,-73.964855,29002.494507167077
40.76083333,-73.96483667,29002.494507167077
40.76069167,-73.96467333,29002.494507167077
40.76068333,-73.964625,29002.494507167077
40.76067333,-73.964575,29002.494507167077
40.76066,-73.96452667,29002.494507167077
40.760645,-73.964475,29002.494507167077
40.76063,-73.964415,29002.494507167077
40.760605,-73.96434333,29002.494507167077
40.76057,-73.96420667,29002.494507167077
40.76053833,-73.96410167,29002.494507167077
40.76049333,-73.96400833,29002.494507167077
40.76044833,-73.96391333,29002.494507167077
40.76037833,-73.96375833,29002.494507167077
40.76034833,-73.96368,29002.494507167077
40.76031833,-73.9636,29002.494507167077
40.760285,-73.96351667,29002.494507167077
40.76025333,-73.96343167,29002.494507167077
40.76022333,-73.96334833,29002.494507167077
40.76015167,-73.963175,29002.494507167077
40.76011667,-73.96309,29002.494507167077
40.76007833,-73.963005,29002.494507167077
40.76003833,-73.96291667,29002.494507167077
40.75999,-73.96282333,29002.494507167077
40.75995167,-73.96272667,29002.494507167077
40.759905,-73.96262667,29002.494507167077
40.75985833,-73.96253167,29002.494507167077
40.75981333,-73.96244,29002.494507167077
40.75964667,-73.96201,29002.494507167077
40.75962,-73.96193667,29002.494507167077
40.75959333,-73.96186667,29002.494507167077
40.759565,-73.96179333,29002.494507167077
40.75950333,-73.96164,29002.494507167077
40.75948167,-73.96156167,29002.494507167077
40.75943333,-73.96140667,29002.494507167077
40.75941667,-73.96133167,29002.494507167077
40.75939167,-73.961245,29002.494507167077
40.759365,-73.96116,29002.494507167077
40.7593,-73.96098333,29002.494507167077
40.75925833,-73.960885,29002.494507167077
40.759215,-73.960785,29002.494507167077
40.75910833,-73.96059333,29002.494507167077
40.75901167,-73.9604,29002.494507167077
40.75897167,-73.96030833,29002.494507167077
40.75893833,-73.96022833,29002.494507167077
40.758855,-73.96006,29002.494507167077
40.75881833,-73.96001,29002.494507167077
40.75880833,-73.959925,29002.494507167077
40.75879667,-73.95988167,29002.494507167077
40.75879167,-73.95982667,29002.494507167077
40.758795,-73.959775,29002.494507167077
40.75881,-73.95973333,29002.494507167077
40.75884333,-73.959675,29002.494507167077
40.75888833,-73.959615,29002.494507167077
40.75893667,-73.95957833,29002.494507167077
40.75898167,-73.95954667,29002.494507167077
40.75901,-73.959535,29002.494507167077
40.759105,-73.95945667,29002.494507167077
40.75912833,-73.959415,29002.494507167077
40.75913167,-73.95937833,29002.494507167077
40.75913167,-73.95934333,29002.494507167077
40.759145,-73.95927833,29002.494507167077
40.75919667,-73.95923833,29002.494507167077
40.75928833,-73.95916833,29002.494507167077
40.75932667,-73.95914333,29002.494507167077
40.75936333,-73.959125,29002.494507167077
40.75939667,-73.95911,29002.494507167077
40.75942333,-73.95909333,29002.494507167077
40.75945167,-73.95906833,29002.494507167077
40.75947833,-73.95904833,29002.494507167077
40.75949667,-73.95903167,29002.494507167077
40.75956,-73.95897167,29002.494507167077
40.75961833,-73.95891333,29002.494507167077
40.75965667,-73.95888,29002.494507167077
40.75970167,-73.95883833,29002.494507167077
40.75974833,-73.9588,29002.494507167077
40.75979333,-73.95876667,29002.494507167077
40.759835,-73.95873167,29002.494507167077
40.75992333,-73.95866667,29002.494507167077
40.75997,-73.95863333,29002.494507167077
40.76006167,-73.95856667,29002.494507167077
40.76011667,-73.95851667,29002.494507167077
40.76017667,-73.95846667,29002.494507167077
40.760235,-73.95842167,29002.494507167077
40.76028333,-73.95838167,29002.494507167077
40.76032833,-73.95834167,29002.494507167077
40.76036667,-73.95830167,29002.494507167077
40.76040167,-73.958265,29002.494507167077
40.76044,-73.95823333,29002.494507167077
40.76048833,-73.95819833,29002.494507167077
40.76052833,-73.95817333,29002.494507167077
40.76056833,-73.95814833,29002.494507167077
40.76060833,-73.95812167,29002.494507167077
40.76064833,-73.95809667,29002.494507167077
40.76069167,-73.95807667,29002.494507167077
40.76072833,-73.958055,29002.494507167077
40.76080833,-73.958015,29002.494507167077
40.760835,-73.95800333,29002.494507167077
40.76087833,-73.95799333,29002.494507167077
40.76089,-73.95799333,29002.494507167077
40.76101333,-73.95795833,29002.494507167077
40.761,-73.957685,12691.95386393865
40.76103833,-73.95767167,12691.95386393865
40.76107667,-73.95765,12691.95386393865
40.76112167,-73.95762833,12691.95386393865
40.761165,-73.95760167,12691.95386393865
40.76128833,-73.95754,12691.95386393865
40.76133167,-73.95753,12691.95386393865
40.76136667,-73.95751667,12691.95386393865
40.76139667,-73.95750833,12691.95386393865
40.76142667,-73.95749833,12691.95386393865
40.76144833,-73.95748667,12691.95386393865
40.76146333,-73.95748167,12691.95386393865
40.76166833,-73.95738833,12691.95386393865
40.761725,-73.95738167,12691.95386393865
40.76177833,-73.95735,12691.95386393865
40.76183,-73.95731833,12691.95386393865
40.76188667,-73.957275,12691.95386393865
40.761945,-73.95723167,12691.95386393865
40.76200167,-73.95718167,12691.95386393865
40.762055,-73.957135,12691.95386393865
40.76210333,-73.95709167,12691.95386393865
40.76214833,-73.95705,12691.95386393865
40.762355,-73.95691667,12691.95386393865
40.76241833,-73.95687,12691.95386393865
40.76248333,-73.95682,12691.95386393865
40.76254667,-73.95677333,12691.95386393865
40.76265833,-73.95667833,12691.95386393865
40.76270333,-73.95663833,12691.95386393865
40.76273667,-73.95661,12691.95386393865
40.76278833,-73.95656667,12691.95386393865
40.76292,-73.95649333,12691.95386393865
40.76295333,-73.95651833,12691.95386393865
40.76298167,-73.95656667,12691.95386393865
40.76303333,-73.95670333,12691.95386393865
40.76306833,-73.95678,12691.95386393865
40.76311167,-73.95685833,12691.95386393865
40.763155,-73.956945,12691.95386393865
40.76325667,-73.95712333,12691.95386393865
40.76330167,-73.95721,12691.95386393865
40.76334333,-73.95729833,12691.95386393865
40.76342333,-73.957485,12691.95386393865
40.76347,-73.95756833,12691.95386393865
40.76351,-73.95764167,12691.95386393865
40.763555,-73.95768833,12691.95386393865
40.76361833,-73.95774833,12691.95386393865
40.76368,-73.957965,29002.494507167077
40.76368333,-73.95801,29002.494507167077
40.76369833,-73.95805,29002.494507167077
40.763705,-73.95810667,29002.494507167077
40.763715,-73.95817333,29002.494507167077
40.763735,-73.95822833,29002.494507167077
40.76375333,-73.95827833,29002.494507167077
40.76377333,-73.95832333,29002.494507167077
40.763795,-73.95836833,29002.494507167077
40.76382,-73.95840333,29002.494507167077
40.76383667,-73.95843333,29002.494507167077
40.763825,-73.95856,29002.494507167077
40.76383833,-73.95860167,29002.494507167077
40.76386167,-73.95862833,29002.494507167077
40.76388833,-73.95865667,29002.494507167077
40.76390833,-73.95868,29002.494507167077
40.763975,-73.95863833,29002.494507167077
40.764025,-73.95862,29002.494507167077
40.76406167,-73.958615,29002.494507167077
40.76410333,-73.95858667,29002.494507167077
40.76414,-73.958555,29002.494507167077
40.76417333,-73.95852833,29002.494507167077
40.76420167,-73.95851167,29002.494507167077
40.76423167,-73.95848833,29002.494507167077
40.76427,-73.95846167,29002.494507167077
40.76442167,-73.958395,29002.494507167077
40.76444,-73.95834333,29002.494507167077
40.764495,-73.95830833,29002.494507167077
40.76460333,-73.95825,29002.494507167077
40.76462167,-73.958245,29002.494507167077
40.76464,-73.95825,29002.494507167077
40.764685,-73.95823167,29002.494507167077
40.76473833,-73.95820833,29002.494507167077
40.76480667,-73.958175,29002.494507167077
40.76488,-73.95813,29002.494507167077
40.764955,-73.95808833,29002.494507167077
40.76501333,-73.95795,29002.494507167077
40.76510167,-73.95787833,12691.95386393865
40.765195,-73.95780833,12691.95386393865
40.765275,-73.95775167,12691.95386393865
40.76542,-73.95762167,12691.95386393865
40.765475,-73.95756833,12691.95386393865
40.76553167,-73.95752,12691.95386393865
40.76559833,-73.95747167,12691.95386393865
40.76566333,-73.95742833,12691.95386393865
40.765725,-73.957295,12691.95386393865
40.76579667,-73.95723667,12691.95386393865
40.76587167,-73.95718167,12691.95386393865
40.76595333,-73.95712833,12691.95386393865
40.76602333,-73.95708,12691.95386393865
40.76616333,-73.95699,12691.95386393865
40.76623167,-73.956925,12691.95386393865
40.76630167,-73.95687167,44340.11022673713
40.76636833,-73.95682,44340.11022673713
40.76644667,-73.95676833,44340.11022673713
40.76652167,-73.95672667,44340.11022673713
40.76660167,-73.95669833,44340.11022673713
40.766675,-73.95666167,44340.11022673713
40.76676333,-73.95659833,44340.11022673713
40.766845,-73.95654167,44340.11022673713
40.76693333,-73.95646833,44340.11022673713
40.76704667,-73.95638333,44340.11022673713
40.767105,-73.95633667,44340.11022673713
40.76716167,-73.95629167,44340.11022673713
40.767225,-73.95625,44340.11022673713
40.76728333,-73.95620833,44340.11022673713
40.76736333,-73.95616167,44340.11022673713
40.767445,-73.95610667,44340.11022673713
40.76753167,-73.95606833,44340.11022673713
40.767585,-73.956,44340.11022673713
40.76765,-73.95594167,44340.11022673713
40.767755,-73.95586167,44340.11022673713
40.76782,-73.95582167,44340.11022673713
40.767875,-73.95578667,44340.11022673713
40.76794667,-73.95573167,44340.11022673713
40.768025,-73.95567833,44340.11022673713
40.7682,-73.95559333,44340.11022673713
40.76829,-73.955555,44340.11022673713
40.768355,-73.95552167,44340.11022673713
40.76841333,-73.95548833,44340.11022673713
