lat,long,var_res100_mean_5x5,building_area_per_pixel_res100_mean_5x5
40.84410333,-73.92344833,1.4504361,0.13964358
40.84410167,-73.92342333,1.4504361,0.13964358
40.844055,-73.92328333,1.4946392,0.1631769
40.84403833,-73.92326333,1.4946392,0.1631769
40.843985,-73.92326,1.4946392,0.1631769
40.84391333,-73.92325833,1.4946392,0.1631769
40.84383833,-73.92325,1.4946392,0.1631769
40.843755,-73.92323333,1.4946392,0.1631769
40.84368167,-73.92323167,1.4946392,0.1631769
40.84361833,-73.92323667,1.4946392,0.1631769
40.84356667,-73.92323833,1.4946392,0.1631769
40.843525,-73.92323667,1.4946392,0.1631769
40.84348833,-73.92323667,1.2328558,0.18717451
40.84345,-73.923235,1.2328558,0.18717451
40.843415,-73.92323333,1.2328558,0.18717451
40.84338667,-73.92323333,1.2328558,0.18717451
40.84336167,-73.92323167,1.2328558,0.18717451
40.84333833,-73.92323,1.2328558,0.18717451
40.84323,-73.923205,1.2328558,0.18717451
40.84317167,-73.92319667,1.2328558,0.18717451
40.84308,-73.92316833,1.2328558,0.18717451
40.84304167,-73.92315833,1.2328558,0.18717451
40.843,-73.923145,1.2328558,0.18717451
40.84289667,-73.9231,1.2328558,0.18717451
40.84283833,-73.923075,1.2328558,0.18717451
40.84277167,-73.92304333,1.2328558,0.18717451
40.842695,-73.923015,1.2328558,0.18717451
40.842615,-73.92298833,1.2328558,0.18717451
40.84252833,-73.922955,1.3443668,0.2252016
40.84244667,-73.92292333,1.3443668,0.2252016
40.84236167,-73.92289667,1.3443668,0.2252016
40.84227667,-73.92287,1.3443668,0.2252016
40.84219,-73.92283833,1.3443668,0.2252016
40.84210333,-73.9228,1.3443668,0.2252016
40.84201667,-73.92275667,1.3443668,0.2252016
40.841935,-73.92271,1.3443668,0.2252016
40.841855,-73.92267167,1.3443668,0.2252016
40.84177833,-73.92264,1.3443668,0.2252016
40.84170333,-73.92261167,1.2821739,0.2356989
40.84163,-73.92258333,1.2821739,0.2356989
40.841555,-73.92255,1.2821739,0.2356989
40.84148333,-73.9225,1.2224207,0.23499359
40.84141333,-73.92245333,1.2224207,0.23499359
40.84134833,-73.92240667,1.2224207,0.23499359
40.84129,-73.92235667,1.2224207,0.23499359
40.84124167,-73.922305,1.2224207,0.23499359
40.84119833,-73.92225667,1.2224207,0.23499359
40.841155,-73.92221667,1.2224207,0.23499359
40.84111833,-73.92219,1.2224207,0.23499359
40.84109,-73.92217,1.2224207,0.23499359
40.84107167,-73.92215667,1.2224207,0.23499359
40.84106167,-73.92201833,1.2224207,0.23499359
40.84107667,-73.922,1.2224207,0.23499359
40.84126667,-73.92178167,1.2224207,0.23499359
40.84130667,-73.92173833,1.2224207,0.23499359
40.841325,-73.921715,1.2224207,0.23499359
40.841505,-73.92150667,1.173958,0.238955
40.84154167,-73.921485,1.173958,0.238955
40.841585,-73.92145833,1.173958,0.238955
40.841635,-73.92143,1.173958,0.238955
40.84168833,-73.92138667,1.173958,0.238955
40.84174833,-73.921335,1.2487803,0.2106273
40.84181,-73.92128667,1.2487803,0.2106273
40.841865,-73.92124667,1.2487803,0.2106273
40.84191333,-73.92120667,1.2487803,0.2106273
40.84195833,-73.92118,1.2487803,0.2106273
40.841995,-73.92115,1.2487803,0.2106273
40.84212667,-73.92107,1.2487803,0.2106273
40.842175,-73.921045,1.2487803,0.2106273
40.84221667,-73.92103833,1.2487803,0.2106273
40.84230167,-73.92101833,1.2487803,0.2106273
40.84235,-73.92098333,1.2487803,0.2106273
40.842405,-73.92094167,1.2487803,0.2106273
40.84246,-73.92090333,1.2487803,0.2106273
40.84251833,-73.92086333,1.2487803,0.2106273
40.84257667,-73.92082167,1.2487803,0.2106273
40.84263333,-73.92077833,1.1610187,0.17951722
40.842685,-73.92073833,1.1610187,0.17951722
40.84272833,-73.920695,1.2251749,0.19669592
40.84276667,-73.920655,1.2251749,0.19669592
40.842805,-73.92061833,1.2251749,0.19669592
40.84284667,-73.92058333,1.2251749,0.19669592
40.84288833,-73.92055167,1.2251749,0.19669592
40.84293333,-73.92051167,1.2251749,0.19669592
40.84299,-73.92047167,1.2251749,0.19669592
40.84311167,-73.92038333,1.2251749,0.19669592
40.843175,-73.92034,1.2251749,0.19669592
40.843235,-73.9203,1.2251749,0.19669592
40.84329667,-73.92026167,1.2251749,0.19669592
40.84335667,-73.92022667,1.2251749,0.19669592
40.84341167,-73.92019167,1.2251749,0.19669592
40.84345833,-73.92016167,1.2251749,0.19669592
40.84349167,-73.92014333,1.2251749,0.19669592
40.843505,-73.92013667,1.2581613,0.17658272
40.84351167,-73.92012167,1.2581613,0.17658272
40.84353,-73.92009333,1.2581613,0.17658272
40.84349167,-73.91981167,1.2516377,0.19959013
40.84346167,-73.91974667,1.2516377,0.19959013
40.84342833,-73.91968167,1.2516377,0.19959013
40.84340167,-73.919615,1.2516377,0.19959013
40.843375,-73.91954833,1.2516377,0.19959013
40.84335333,-73.91948333,1.2516377,0.19959013
40.84333667,-73.91942667,1.2516377,0.19959013
40.84332167,-73.91938333,1.2516377,0.19959013
40.843315,-73.91935667,1.2516377,0.19959013
40.84334833,-73.91925,1.2516377,0.19959013
40.84337667,-73.91921167,1.2516377,0.19959013
40.84341333,-73.91917667,1.2516377,0.19959013
40.84345167,-73.91914333,1.2516377,0.19959013
40.84349667,-73.91910833,1.2285808,0.17642197
40.843595,-73.91901833,1.2285808,0.17642197
40.84365333,-73.91897,1.2285808,0.17642197
40.84371167,-73.91892667,1.0510406,0.1713866
40.84376833,-73.91887833,1.0510406,0.1713866
40.843825,-73.91883333,1.0510406,0.1713866
40.84388167,-73.918785,1.0510406,0.1713866
40.84393833,-73.91873333,1.0510406,0.1713866
40.84404667,-73.91863167,1.0510406,0.1713866
40.84410167,-73.91855667,1.0510406,0.1713866
40.844155,-73.91848833,1.0510406,0.1713866
40.84421167,-73.91845167,1.0510406,0.1713866
40.84428,-73.91842667,1.0510406,0.1713866
40.84435333,-73.918405,1.0510406,0.1713866
40.84442833,-73.91838333,1.114391,0.16286469
40.84458167,-73.91835333,1.114391,0.16286469
40.84473833,-73.91832667,1.114391,0.16286469
40.84491333,-73.9183,1.114391,0.16286469
40.84500667,-73.91828667,1.114391,0.16286469
40.8451,-73.91827333,1.114391,0.16286469
40.84518333,-73.91826333,1.114391,0.16286469
40.84526667,-73.91825667,1.114391,0.16286469
40.84534333,-73.91824667,1.0768169,0.16801889
40.84541833,-73.91824333,1.0768169,0.16801889
40.84549333,-73.91822667,1.0768169,0.16801889
40.84557,-73.918195,1.0768169,0.16801889
40.84565333,-73.91817667,1.0768169,0.16801889
40.84573167,-73.91817667,1.0768169,0.16801889
40.84580167,-73.91817333,1.0768169,0.16801889
40.84584667,-73.91815667,1.0768169,0.16801889
40.845895,-73.918145,1.0768169,0.16801889
40.84595,-73.91814167,1.0768169,0.16801889
40.846,-73.91813833,1.0768169,0.16801889
40.84604667,-73.91813667,1.0768169,0.16801889
40.846085,-73.91813333,1.0768169,0.16801889
40.84611333,-73.91813667,1.0768169,0.16801889
40.84617,-73.91809,1.1071675,0.18606548
40.84618833,-73.91806833,1.1071675,0.18606548
40.846195,-73.91803333,1.1049536,0.17717369
40.84620833,-73.91797833,1.1049536,0.17717369
40.84622333,-73.91790833,1.1049536,0.17717369
40.84623333,-73.91777667,1.1049536,0.17717369
40.846245,-73.91772667,1.1049536,0.17717369
40.84625,-73.91766833,1.1049536,0.17717369
40.84625833,-73.917605,1.1049536,0.17717369
40.84626333,-73.917505,1.1049536,0.17717369
40.84624667,-73.91747,1.1049536,0.17717369
40.84623167,-73.91744333,1.1049536,0.17717369
40.846215,-73.917425,1.1049536,0.17717369
40.84618833,-73.91739167,1.1049536,0.17717369
40.846165,-73.917345,1.1049536,0.17717369
40.846135,-73.91733333,1.0332172,0.17244351
40.84609,-73.917325,1.0332172,0.17244351
40.84602833,-73.917315,1.0332172,0.17244351
40.84596333,-73.91730833,1.0332172,0.17244351
40.84590167,-73.91730667,1.0332172,0.17244351
40.84583667,-73.91730333,1.0332172,0.17244351
40.84576333,-73.91729667,1.0332172,0.17244351
40.84568167,-73.91728667,1.0332172,0.17244351
40.84552333,-73.91730333,1.0332172,0.17244351
40.84544167,-73.917315,1.0332172,0.17244351
40.845275,-73.91735667,1.0332172,0.17244351
40.845195,-73.91740167,1.058106,0.17171218
40.84503833,-73.917495,1.058106,0.17171218
40.84496,-73.91753667,1.058106,0.17171218
40.84487667,-73.91757167,1.058106,0.17171218
40.84479167,-73.91759833,1.058106,0.17171218
40.84470167,-73.91761667,1.058106,0.17171218
40.84461833,-73.91762167,1.058106,0.17171218
40.844535,-73.91761167,1.058106,0.17171218
40.844455,-73.91761,1.058106,0.17171218
40.84438333,-73.91760833,0.9788626,0.18441342
40.84432,-73.91760333,0.9788626,0.18441342
40.844225,-73.91759,0.9788626,0.18441342
40.84414,-73.91747,0.9788626,0.18441342
40.84407667,-73.91731,0.9788626,0.18441342
40.84404,-73.91723167,0.9788626,0.18441342
40.84397167,-73.917075,1.0855601,0.19709353
40.84390667,-73.91688167,1.0855601,0.19709353
40.84380333,-73.91673667,1.0855601,0.19709353
40.84378333,-73.91669167,1.0855601,0.19709353
40.84376,-73.91664333,1.0855601,0.19709353
40.84373833,-73.91659167,1.0855601,0.19709353
40.84371,-73.91650667,1.0855601,0.19709353
40.84364667,-73.91625667,1.0855601,0.19709353
40.84361667,-73.91619833,1.1785201,0.20932445
40.84358833,-73.91613,1.1785201,0.20932445
40.84356667,-73.91606667,1.1785201,0.20932445
40.84354167,-73.91601333,1.1785201,0.20932445
40.84351333,-73.91598,1.1785201,0.20932445
40.84349333,-73.91596,1.1785201,0.20932445
40.84337833,-73.91581833,1.2966704,0.2571786
40.84339167,-73.91579667,1.2966704,0.2571786
40.84338,-73.91570333,1.2966704,0.2571786
40.84337167,-73.91567167,1.2966704,0.2571786
40.84341333,-73.915565,1.2966704,0.2571786
40.84344,-73.91553167,1.2966704,0.2571786
40.84346,-73.91551167,1.2966704,0.2571786
40.84347333,-73.91549,1.2966704,0.2571786
40.84352667,-73.91542,1.1785201,0.20932445
40.84432167,-73.91458,1.2490265,0.22686242
40.84437167,-73.91453667,1.2490265,0.22686242
40.844415,-73.91449833,1.1481997,0.21074532
40.84447,-73.91444333,1.272289,0.22100306
40.84452833,-73.914395,1.272289,0.22100306
40.84459167,-73.91435,1.272289,0.22100306
40.84464667,-73.91430833,1.272289,0.22100306
40.844705,-73.914255,1.272289,0.22100306
40.84474667,-73.91422167,1.272289,0.22100306
40.84478667,-73.914185,1.272289,0.22100306
40.844905,-73.91406333,1.272289,0.22100306
40.84504333,-73.91398167,1.272289,0.22100306
40.84508167,-73.913945,1.272289,0.22100306
40.84509667,-73.913915,1.272289,0.22100306
40.84509167,-73.91383,1.272289,0.22100306
40.84507667,-73.913775,1.272289,0.22100306
40.84505333,-73.91371333,1.272289,0.22100306
40.84504333,-73.91364833,1.272289,0.22100306
40.845035,-73.91358333,1.272289,0.22100306
40.84496,-73.91333667,1.5534775,0.21185948
40.84493833,-73.91327333,1.5534775,0.21185948
40.84491333,-73.91320833,1.5534775,0.21185948
40.84489,-73.91313833,1.5534775,0.21185948
40.84487333,-73.91306333,1.5534775,0.21185948
40.844855,-73.91299667,1.5534775,0.21185948
40.84483667,-73.91293833,1.5534775,0.21185948
40.84481833,-73.91288167,1.5534775,0.21185948
40.84479,-73.91282833,1.5534775,0.21185948
40.844765,-73.912765,1.5534775,0.21185948
40.84474,-73.91269667,1.5534775,0.21185948
40.84471667,-73.91262667,1.8267583,0.22552952
40.84470167,-73.91255667,1.8267583,0.22552952
40.8447,-73.91248833,1.8267583,0.22552952
40.844685,-73.91243,1.8267583,0.22552952
40.84467167,-73.912375,1.8267583,0.22552952
40.84466667,-73.91233167,1.8267583,0.22552952
40.84472333,-73.91223333,1.8267583,0.22552952
40.84477167,-73.91215167,1.8267583,0.22552952
40.84478667,-73.912105,1.8267583,0.22552952
40.84485167,-73.91202,1.8267583,0.22552952
40.84487833,-73.91198167,1.8267583,0.22552952
40.84490167,-73.91191,1.8267583,0.22552952
40.84491333,-73.91184333,1.8267583,0.22552952
40.844915,-73.91178833,1.8267583,0.22552952
40.84490833,-73.91174,1.9233499,0.2222406
40.84490333,-73.91168833,1.9233499,0.2222406
40.84489333,-73.91163,1.9233499,0.2222406
40.844875,-73.91157167,1.9233499,0.2222406
40.84487167,-73.91147833,1.9233499,0.2222406
40.84488167,-73.91136167,1.9233499,0.2222406
40.84486333,-73.91123667,1.9233499,0.2222406
40.84484833,-73.91110167,1.9233499,0.2222406
40.84484167,-73.91097667,1.9233499,0.2222406
40.84481333,-73.91079667,2.0360222,0.21952546
40.84480833,-73.91075667,2.0360222,0.21952546
40.84484667,-73.910715,2.0360222,0.21952546
40.84486833,-73.91067,2.0360222,0.21952546
40.84487667,-73.91060667,2.0360222,0.21952546
40.844885,-73.910545,2.0360222,0.21952546
40.8449,-73.91047333,2.0360222,0.21952546
40.84490333,-73.91040333,2.0360222,0.21952546
40.84489667,-73.91034167,2.0360222,0.21952546
40.84489333,-73.910275,2.0360222,0.21952546
40.84489333,-73.91021,2.0360222,0.21952546
40.84489667,-73.91014667,2.0360222,0.21952546
40.84489667,-73.91007833,2.0360222,0.21952546
40.84488167,-73.91001167,2.0360222,0.21952546
40.844875,-73.90993167,1.9695811,0.21392143
40.84486833,-73.90984167,1.9695811,0.21392143
40.84485667,-73.90966167,1.9695811,0.21392143
40.84484333,-73.90956167,1.9695811,0.21392143
40.84482167,-73.90935333,1.9695811,0.21392143
40.84482333,-73.90925333,1.9695811,0.21392143
40.84483167,-73.90915833,1.9695811,0.21392143
40.84483833,-73.909065,1.7267766,0.22201534
40.844845,-73.90897167,1.7267766,0.22201534
40.84485,-73.90879333,1.7267766,0.22201534
40.844845,-73.90870333,1.7267766,0.22201534
40.84481167,-73.90862667,1.7267766,0.22201534
40.84479833,-73.90846333,1.7267766,0.22201534
40.84479833,-73.90839833,1.7267766,0.22201534
40.84479667,-73.90834833,1.7267766,0.22201534
40.8448,-73.90831333,1.7267766,0.22201534
40.8448,-73.90829333,1.7267766,0.22201534
40.84478167,-73.90815167,1.4782094,0.22129582
40.844765,-73.90805167,1.4782094,0.22129582
40.84476333,-73.90801167,1.4782094,0.22129582
40.84476333,-73.907975,1.4782094,0.22129582
40.84477,-73.90792833,1.4782094,0.22129582
40.84473167,-73.90789167,1.4782094,0.22129582
40.84471333,-73.90784833,1.4782094,0.22129582
40.844715,-73.90778667,1.4782094,0.22129582
40.84471667,-73.90770833,1.4782094,0.22129582
40.84471833,-73.90762,1.4782094,0.22129582
40.84471833,-73.90751167,1.4782094,0.22129582
40.84472167,-73.90740333,1.4782094,0.22129582
40.844725,-73.90730667,1.3611195,0.22331311
40.84472333,-73.90722833,1.3611195,0.22331311
40.844715,-73.90717,1.3611195,0.22331311
40.84471167,-73.90707167,1.3611195,0.22331311
40.84471167,-73.90702667,1.3611195,0.22331311
40.84471333,-73.90699,1.3611195,0.22331311
40.844695,-73.90684333,1.3611195,0.22331311
40.844695,-73.90679667,1.3611195,0.22331311
40.84469167,-73.90673167,1.3611195,0.22331311
40.84468833,-73.90666333,1.3611195,0.22331311
40.84468833,-73.90659833,1.3611195,0.22331311
40.84469333,-73.90644,1.3611195,0.22331311
40.84469167,-73.90635167,1.2912674,0.22785084
40.84466833,-73.90628667,1.2912674,0.22785084
40.84465667,-73.90619167,1.2912674,0.22785084
40.844645,-73.90599333,1.2912674,0.22785084
40.84463667,-73.90589167,1.2912674,0.22785084
40.844635,-73.90578167,1.2912674,0.22785084
40.84463833,-73.90567,1.2912674,0.22785084
40.84463667,-73.90556833,1.2912674,0.22785084
40.84463667,-73.90547833,1.227425,0.23313095
40.84463333,-73.90541,1.227425,0.23313095
40.84463333,-73.90535333,1.227425,0.23313095
40.84463167,-73.90531,1.227425,0.23313095
40.84463167,-73.90527,1.227425,0.23313095
40.84462833,-73.90523,1.227425,0.23313095
40.84457167,-73.905105,1.227425,0.23313095
40.84453833,-73.90507167,1.227425,0.23313095
40.84443667,-73.90502333,1.227425,0.23313095
40.84437167,-73.90501833,1.0856336,0.19962129
40.844305,-73.90502,1.0856336,0.19962129
40.84417667,-73.90502167,1.0856336,0.19962129
40.844115,-73.905025,1.0856336,0.19962129
40.84404667,-73.90502167,1.0856336,0.19962129
40.84398,-73.90502667,1.0856336,0.19962129
40.843915,-73.905035,1.0856336,0.19962129
40.84385333,-73.90504167,1.0856336,0.19962129
40.8438,-73.905055,1.0856336,0.19962129
40.84374,-73.90506,1.0856336,0.19962129
40.843715,-73.90506167,1.0856336,0.19962129
40.84369167,-73.905065,1.0856336,0.19962129
40.84366833,-73.90507167,1.0856336,0.19962129
40.84364333,-73.90507833,1.0856336,0.19962129
40.84355333,-73.90519333,1.0856336,0.19962129
40.84356,-73.90524667,1.0856336,0.19962129
40.843565,-73.90529167,1.0856336,0.19962129
40.84356667,-73.90533167,1.0856336,0.19962129
40.84357167,-73.90536333,1.0856336,0.19962129
40.84357333,-73.90538833,1.0856336,0.19962129
40.84356833,-73.90542167,1.0856336,0.19962129
40.84357167,-73.90546667,1.0856336,0.19962129
40.84358167,-73.90552,1.0856336,0.19962129
40.84360667,-73.90557833,1.1436152,0.17839262
40.84361333,-73.905725,1.1436152,0.17839262
40.84361333,-73.90578667,1.1436152,0.17839262
40.84362667,-73.90583833,1.1436152,0.17839262
40.84363667,-73.90590167,1.1436152,0.17839262
40.84364833,-73.905975,1.1436152,0.17839262
40.84365667,-73.90605333,1.1436152,0.17839262
40.84366167,-73.90613333,1.1436152,0.17839262
40.84366333,-73.90620333,1.1436152,0.17839262
40.84367,-73.90634,1.1436152,0.17839262
40.84368833,-73.90637833,1.1436152,0.17839262
40.84369333,-73.906415,1.1436152,0.17839262
40.84370167,-73.90647667,1.2337689,0.17528448
40.84371,-73.90649833,1.2337689,0.17528448
40.84371333,-73.90669,1.2337689,0.17528448
40.84371,-73.90674833,1.2337689,0.17528448
40.84370333,-73.9068,1.2337689,0.17528448
40.843705,-73.906855,1.2337689,0.17528448
40.84371333,-73.90697,1.2337689,0.17528448
40.843715,-73.90702667,1.2337689,0.17528448
40.843715,-73.90708167,1.2337689,0.17528448
40.84371,-73.90714,1.2337689,0.17528448
40.84371167,-73.907235,1.2337689,0.17528448
40.84371333,-73.907275,1.2337689,0.17528448
40.84371,-73.90730833,1.2337689,0.17528448
40.843705,-73.90733333,1.3313992,0.17883472
40.84372333,-73.907415,1.3313992,0.17883472
40.84372667,-73.90746,1.3313992,0.17883472
40.84373167,-73.90751667,1.3313992,0.17883472
40.84373667,-73.90758,1.3313992,0.17883472
40.84374167,-73.90764667,1.3313992,0.17883472
40.84374667,-73.90778333,1.3313992,0.17883472
40.84375167,-73.90785667,1.3313992,0.17883472
40.84374833,-73.907935,1.3313992,0.17883472
40.84374667,-73.90801167,1.3313992,0.17883472
40.84374167,-73.908075,1.3313992,0.17883472
40.843735,-73.90813667,1.3313992,0.17883472
40.843735,-73.90819167,1.3313992,0.17883472
40.843735,-73.90823667,1.6229496,0.1867511
40.84376167,-73.90836333,1.6229496,0.1867511
40.84376167,-73.90840667,1.6229496,0.1867511
40.84376833,-73.90847833,1.6229496,0.1867511
40.84377333,-73.90856333,1.6229496,0.1867511
40.84377333,-73.90865167,1.6229496,0.1867511
40.84377,-73.90873833,1.6229496,0.1867511
40.84376333,-73.90891333,1.6229496,0.1867511
40.843775,-73.90906167,1.6229496,0.1867511
40.84377667,-73.90912,1.8771522,0.19425945
40.84378167,-73.90917667,1.8771522,0.19425945
40.84378167,-73.90922667,1.8771522,0.19425945
40.84379,-73.90926333,1.8771522,0.19425945
40.84380167,-73.90937167,1.8771522,0.19425945
40.84378167,-73.90940167,1.8771522,0.19425945
40.84367333,-73.909445,1.8771522,0.19425945
40.84363667,-73.90945667,1.8771522,0.19425945
40.84360333,-73.90947,1.8771522,0.19425945
40.843445,-73.909525,1.8134769,0.1750801
40.84337667,-73.90954167,1.8134769,0.1750801
40.84334333,-73.90955333,1.8134769,0.1750801
40.84331833,-73.90956667,1.8134769,0.1750801
40.843215,-73.90961833,1.8134769,0.1750801
40.84312167,-73.90962167,1.8134769,0.1750801
40.84307167,-73.90963333,1.8134769,0.1750801
40.843015,-73.90964333,1.8134769,0.1750801
40.842955,-73.90965333,1.8134769,0.1750801
40.84289333,-73.90966833,1.8134769,0.1750801
40.84282,-73.90968,1.8134769,0.1750801
40.84266167,-73.90969333,1.8134769,0.1750801
40.84257833,-73.90971,1.7221721,0.17322038
40.84241167,-73.909745,1.7221721,0.17322038
40.84233,-73.90975667,1.7221721,0.17322038
40.842245,-73.90976333,1.7221721,0.17322038
40.84216,-73.90977333,1.7221721,0.17322038
40.84208333,-73.90975833,1.7221721,0.17322038
40.84200167,-73.90973833,1.7221721,0.17322038
40.841925,-73.90972167,1.7221721,0.17322038
40.84185333,-73.90970667,1.7221721,0.17322038
40.84179167,-73.90969333,1.7221721,0.17322038
40.84173833,-73.90968,1.7221721,0.17322038
40.84168333,-73.90966833,1.6291457,0.16035236
40.841625,-73.909655,1.6291457,0.16035236
40.841565,-73.90964,1.6291457,0.16035236
40.84150833,-73.90962333,1.6291457,0.16035236
40.84145167,-73.9096,1.6291457,0.16035236
40.84139833,-73.90958667,1.6291457,0.16035236
40.841345,-73.90957167,1.6291457,0.16035236
40.84129333,-73.90955667,1.6291457,0.16035236
40.84124,-73.909545,1.6291457,0.16035236
40.84119333,-73.909545,1.6291457,0.16035236
40.841155,-73.90955167,1.6291457,0.16035236
40.84089833,-73.90968,1.6291457,0.16035236
40.84076667,-73.90974167,1.3518802,0.15658727
40.84067667,-73.909785,1.3518802,0.15658727
40.84057167,-73.90983,1.3518802,0.15658727
40.84051333,-73.909865,1.3518802,0.15658727
40.84045833,-73.90990333,1.3518802,0.15658727
40.8404,-73.909945,1.3518802,0.15658727
40.840345,-73.90998833,1.3518802,0.15658727
40.84022,-73.91006667,1.4518985,0.19817306
40.84014833,-73.910115,1.4518985,0.19817306
40.84008,-73.91016,1.4518985,0.19817306
40.83990333,-73.91026167,1.4469779,0.18917015
40.83985333,-73.91029167,1.4469779,0.18917015
40.839775,-73.91033667,1.4469779,0.18917015
40.83951,-73.91051333,1.4469779,0.18917015
40.839455,-73.91054167,1.4469779,0.18917015
40.839405,-73.91056333,1.4469779,0.18917015
40.83933333,-73.91060667,1.4469779,0.18917015
40.839315,-73.91062,1.4469779,0.18917015
40.83915667,-73.91069167,1.4469779,0.18917015
40.83910667,-73.91072667,1.4469779,0.18917015
40.83906,-73.91076,1.4469779,0.18917015
40.83900333,-73.910795,1.31415,0.19555078
40.838865,-73.91086833,1.31415,0.19555078
40.83879167,-73.91090833,1.5453221,0.22209126
40.838715,-73.91094833,1.5453221,0.22209126
40.83864333,-73.91098833,1.5453221,0.22209126
40.83856833,-73.91103,1.5453221,0.22209126
40.83848667,-73.91107667,1.5453221,0.22209126
40.83841,-73.911125,1.5453221,0.22209126
40.83833667,-73.91117333,1.5453221,0.22209126
40.83827167,-73.91121833,1.5453221,0.22209126
40.83821333,-73.91125667,1.5453221,0.22209126
40.83817333,-73.91129,1.5453221,0.22209126
40.83813167,-73.911355,1.3624307,0.2331568
40.83812,-73.91140333,1.3624307,0.2331568
40.83812,-73.911465,1.3624307,0.2331568
40.83813333,-73.911535,1.3624307,0.2331568
40.83814833,-73.911605,1.3624307,0.2331568
40.838165,-73.91167167,1.5453221,0.22209126
40.83818667,-73.91173833,1.5453221,0.22209126
40.83821167,-73.9118,1.7295752,0.2326033
40.83823167,-73.91186,1.7295752,0.2326033
40.83825,-73.91191167,1.7295752,0.2326033
40.83826333,-73.91195667,1.7295752,0.2326033
40.83827,-73.91199,1.7295752,0.2326033
40.83830667,-73.91219,1.7295752,0.2326033
40.83832333,-73.91224667,1.7295752,0.2326033
40.83833167,-73.91231167,1.7295752,0.2326033
40.83834,-73.91237,1.7295752,0.2326033
40.83834667,-73.91241833,1.7295752,0.2326033
40.838355,-73.91245667,1.7295752,0.2326033
40.83839167,-73.91255833,1.7295752,0.2326033
40.83841,-73.91261167,1.7295752,0.2326033
40.83843333,-73.912675,1.7295752,0.2326033
40.83846,-73.91274833,1.8060609,0.2413038
40.83848833,-73.91282333,1.8060609,0.2413038
40.83852,-73.91289333,1.8060609,0.2413038
40.83854833,-73.91296,1.8060609,0.2413038
40.838595,-73.91307667,1.8060609,0.2413038
40.83862833,-73.91316,1.8060609,0.2413038
40.83872,-73.91335,1.8060609,0.2413038
40.83873833,-73.91339,1.8060609,0.2413038
40.838755,-73.91343,1.8060609,0.2413038
40.83876667,-73.913465,1.8060609,0.2413038
40.83877667,-73.91349667,1.8060609,0.2413038
40.83879167,-73.91353667,1.8060609,0.2413038
40.838835,-73.91364667,1.8049269,0.2550415
40.83885833,-73.91371167,1.8049269,0.2550415
40.83888333,-73.913785,1.8049269,0.2550415
40.838905,-73.91385333,1.8049269,0.2550415
40.83892833,-73.91392,1.8049269,0.2550415
40.83895167,-73.91398833,1.8049269,0.2550415
40.83897167,-73.914075,1.8049269,0.2550415
40.83897833,-73.91416333,1.8049269,0.2550415
40.839015,-73.91424,1.8049269,0.2550415
40.839045,-73.91432167,1.890442,0.27664283
40.83912333,-73.91454,1.8429291,0.30926502
40.83914833,-73.91460333,1.8429291,0.30926502
40.83916667,-73.914675,1.8429291,0.30926502
40.83917667,-73.91475333,1.8429291,0.30926502
40.83918667,-73.914825,1.8429291,0.30926502
40.83921333,-73.91487833,1.8429291,0.30926502
40.83923833,-73.91492667,1.8429291,0.30926502
40.83925833,-73.914975,1.8429291,0.30926502
40.83928167,-73.91505667,1.8429291,0.30926502
40.83928833,-73.91508833,1.8429291,0.30926502
40.839295,-73.91511167,1.8429291,0.30926502
40.83936,-73.915245,1.8429291,0.30926502
40.83937833,-73.91532333,1.8429291,0.30926502
40.83939167,-73.91540667,1.6931105,0.31777868
40.83940833,-73.91545333,1.6931105,0.31777868
40.83943667,-73.91553333,1.6931105,0.31777868
40.83944667,-73.91555833,1.6931105,0.31777868
40.83946,-73.91558333,1.6931105,0.31777868
40.83947,-73.915605,1.6931105,0.31777868
40.83952167,-73.915715,1.6931105,0.31777868
40.83893833,-73.9165,1.5203803,0.30451524
40.83888833,-73.91653833,1.5203803,0.30451524
40.83883,-73.91657333,1.5203803,0.30451524
40.83876833,-73.916615,1.5203803,0.30451524
40.838705,-73.91665167,1.5203803,0.30451524
40.83837333,-73.916935,1.5203803,0.30451524
40.83831833,-73.916975,1.5203803,0.30451524
40.83826,-73.91701833,1.5203803,0.30451524
40.83816333,-73.91710333,1.5203803,0.30451524
40.83812833,-73.917135,1.6272974,0.300866
40.8381,-73.91715833,1.56144,0.30326942
40.83807833,-73.91717333,1.56144,0.30326942
40.83796667,-73.917245,1.56144,0.30326942
40.83793,-73.91727833,1.56144,0.30326942
40.83788833,-73.91731833,1.56144,0.30326942
40.83783,-73.91735,1.56144,0.30326942
40.83777833,-73.91739833,1.56144,0.30326942
40.83772833,-73.91744,1.56144,0.30326942
40.83768667,-73.91747333,1.56144,0.30326942
40.837655,-73.91748833,1.56144,0.30326942
40.83753667,-73.91757667,1.56144,0.30326942
40.83750833,-73.91759833,1.56144,0.30326942
40.837475,-73.91762167,1.56144,0.30326942
40.8374,-73.91767833,1.56144,0.30326942
40.83718333,-73.91783,1.7705913,0.27514604
40.83712167,-73.91787667,1.7705913,0.27514604
40.83706167,-73.91792167,1.7705913,0.27514604
40.83699667,-73.917955,1.7705913,0.27514604
40.836875,-73.918015,1.7705913,0.27514604
40.836825,-73.91804167,1.6042993,0.28074166
40.83675167,-73.91809167,1.6042993,0.28074166
40.836725,-73.91812,1.6042993,0.28074166
